Time,Region,Glass product,value
2024,LTU,Other glass,0.0
2024,LUX,Flat glass,16073597.051281098
2024,LUX,Container glass,0.0
2024,LUX,Other glass,0.0
2024,LVA,Flat glass,12618265.296641601
2024,LVA,Container glass,0.0
2024,LVA,Other glass,0.0
2024,MLT,Flat glass,9903369.029756144
2024,MLT,Container glass,0.0
2024,MLT,Other glass,0.0
2024,NLD,Flat glass,263193288.0544705
2024,NLD,Container glass,0.0
2024,NLD,Other glass,0.0
2024,POL,Flat glass,436692899.68736005
2024,POL,Container glass,0.0
2024,POL,Other glass,0.0
2024,PRT,Flat glass,97878248.33170344
2024,PRT,Container glass,0.0
2024,PRT,Other glass,0.0
2024,ROU,Flat glass,58054983.38039306
2024,ROU,Container glass,0.0
2024,ROU,Other glass,0.0
2024,SVK,Flat glass,28984834.623040892
2024,SVK,Container glass,0.0
2024,SVK,Other glass,0.0
2024,SVN,Flat glass,25827090.37894474
2024,SVN,Container glass,0.0
2024,SVN,Other glass,0.0
2024,SWE,Flat glass,225173447.58107573
2024,SWE,Container glass,0.0
2024,SWE,Other glass,0.0
2025,AUT,Flat glass,122709388.38069358
2025,AUT,Container glass,0.0
2025,AUT,Other glass,0.0
2025,BEL,Flat glass,119125650.47165936
2025,BEL,Container glass,0.0
2025,BEL,Other glass,0.0
2025,BGR,Flat glass,36201912.449863106
2025,BGR,Container glass,0.0
2025,BGR,Other glass,0.0
2025,CYP,Flat glass,13627474.33628429
2025,CYP,Container glass,0.0
2025,CYP,Other glass,0.0
2025,CZE,Flat glass,79040456.19184823
2025,CZE,Container glass,0.0
2025,CZE,Other glass,0.0
2025,DEU,Flat glass,935550833.1386456
2025,DEU,Container glass,0.0
2025,DEU,Other glass,0.0
2025,DNK,Flat glass,118892684.33931257
2025,DNK,Container glass,0.0
2025,DNK,Other glass,0.0
2025,ESP,Flat glass,506344969.2564826
2025,ESP,Container glass,0.0
2025,ESP,Other glass,0.0
2025,EST,Flat glass,14828276.532479385
2025,EST,Container glass,0.0
2025,EST,Other glass,0.0
2025,FIN,Flat glass,42388518.16725221
2025,FIN,Container glass,0.0
2025,FIN,Other glass,0.0
2025,FRA,Flat glass,802560693.0238097
2025,FRA,Container glass,0.0
2025,FRA,Other glass,0.0
2025,GBR,Flat glass,636399105.9174032
2025,GBR,Container glass,0.0
2025,GBR,Other glass,0.0
