Time,Region,Concrete product,value
2022,CZE,Precast concrete (reinforced)_Basement ceiling,0.0
2022,CZE,Precast concrete (reinforced)_Basement ground floor,0.0
2022,CZE,Precast concrete (reinforced)_Foundation,0.0
2022,CZE,Precast concrete (not reinforced)_Exterior wall,0.0
2022,CZE,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,CZE,Precast concrete (not reinforced)_Interior wall,0.0
2022,CZE,Precast concrete (not reinforced)_Roof,0.0
2022,CZE,Precast concrete (not reinforced)_Floor,0.0
2022,CZE,Precast concrete (not reinforced)_Basement wall,0.0
2022,CZE,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,CZE,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,CZE,Precast concrete (not reinforced)_Foundation,0.0
2022,DEU,Transport concrete (not reinforced),-2563759093.453211
2022,DEU,Precast concrete (not reinforced),-1178954911.5232422
2022,DEU,Transport concrete (reinforced),-8165800042.308819
2022,DEU,Precast concrete (reinforced),-3755075931.5866585
2022,DEU,Transport concrete (reinforced)_Exterior wall,0.0
2022,DEU,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,DEU,Transport concrete (reinforced)_Interior wall,0.0
2022,DEU,Transport concrete (reinforced)_Roof,0.0
2022,DEU,Transport concrete (reinforced)_Floor,0.0
2022,DEU,Transport concrete (reinforced)_Basement wall,0.0
2022,DEU,Transport concrete (reinforced)_Basement ceiling,0.0
2022,DEU,Transport concrete (reinforced)_Basement ground floor,0.0
2022,DEU,Transport concrete (reinforced)_Foundation,0.0
2022,DEU,Transport concrete (not reinforced)_Exterior wall,0.0
2022,DEU,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,DEU,Transport concrete (not reinforced)_Interior wall,0.0
2022,DEU,Transport concrete (not reinforced)_Roof,0.0
2022,DEU,Transport concrete (not reinforced)_Floor,0.0
2022,DEU,Transport concrete (not reinforced)_Basement wall,0.0
2022,DEU,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,DEU,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,DEU,Transport concrete (not reinforced)_Foundation,0.0
2022,DEU,Precast concrete (reinforced)_Exterior wall,0.0
2022,DEU,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,DEU,Precast concrete (reinforced)_Interior wall,0.0
2022,DEU,Precast concrete (reinforced)_Roof,0.0
2022,DEU,Precast concrete (reinforced)_Floor,0.0
2022,DEU,Precast concrete (reinforced)_Basement wall,0.0
2022,DEU,Precast concrete (reinforced)_Basement ceiling,0.0
2022,DEU,Precast concrete (reinforced)_Basement ground floor,0.0
2022,DEU,Precast concrete (reinforced)_Foundation,0.0
2022,DEU,Precast concrete (not reinforced)_Exterior wall,0.0
2022,DEU,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,DEU,Precast concrete (not reinforced)_Interior wall,0.0
2022,DEU,Precast concrete (not reinforced)_Roof,0.0
2022,DEU,Precast concrete (not reinforced)_Floor,0.0
2022,DEU,Precast concrete (not reinforced)_Basement wall,0.0
2022,DEU,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,DEU,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,DEU,Precast concrete (not reinforced)_Foundation,0.0
2022,DNK,Transport concrete (not reinforced),-111075496.55388628
2022,DNK,Precast concrete (not reinforced),-51078513.00889453
2022,DNK,Transport concrete (reinforced),-332056363.52121264
2022,DNK,Precast concrete (reinforced),-152697451.82956114
2022,DNK,Transport concrete (reinforced)_Exterior wall,0.0
2022,DNK,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,DNK,Transport concrete (reinforced)_Interior wall,0.0
2022,DNK,Transport concrete (reinforced)_Roof,0.0
2022,DNK,Transport concrete (reinforced)_Floor,0.0
2022,DNK,Transport concrete (reinforced)_Basement wall,0.0
2022,DNK,Transport concrete (reinforced)_Basement ceiling,0.0
2022,DNK,Transport concrete (reinforced)_Basement ground floor,0.0
2022,DNK,Transport concrete (reinforced)_Foundation,0.0
2022,DNK,Transport concrete (not reinforced)_Exterior wall,0.0
2022,DNK,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,DNK,Transport concrete (not reinforced)_Interior wall,0.0
2022,DNK,Transport concrete (not reinforced)_Roof,0.0
2022,DNK,Transport concrete (not reinforced)_Floor,0.0
2022,DNK,Transport concrete (not reinforced)_Basement wall,0.0
2022,DNK,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,DNK,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,DNK,Transport concrete (not reinforced)_Foundation,0.0
2022,DNK,Precast concrete (reinforced)_Exterior wall,0.0
2022,DNK,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,DNK,Precast concrete (reinforced)_Interior wall,0.0
2022,DNK,Precast concrete (reinforced)_Roof,0.0
2022,DNK,Precast concrete (reinforced)_Floor,0.0
2022,DNK,Precast concrete (reinforced)_Basement wall,0.0
2022,DNK,Precast concrete (reinforced)_Basement ceiling,0.0
2022,DNK,Precast concrete (reinforced)_Basement ground floor,0.0
2022,DNK,Precast concrete (reinforced)_Foundation,0.0
2022,DNK,Precast concrete (not reinforced)_Exterior wall,0.0
2022,DNK,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,DNK,Precast concrete (not reinforced)_Interior wall,0.0
2022,DNK,Precast concrete (not reinforced)_Roof,0.0
2022,DNK,Precast concrete (not reinforced)_Floor,0.0
2022,DNK,Precast concrete (not reinforced)_Basement wall,0.0
2022,DNK,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,DNK,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,DNK,Precast concrete (not reinforced)_Foundation,0.0
2022,ESP,Transport concrete (not reinforced),-637377354.6744376
2022,ESP,Precast concrete (not reinforced),-293100535.373655
2022,ESP,Transport concrete (reinforced),-1089015738.054267
2022,ESP,Precast concrete (reinforced),-500788259.1294219
2022,ESP,Transport concrete (reinforced)_Exterior wall,0.0
2022,ESP,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,ESP,Transport concrete (reinforced)_Interior wall,0.0
2022,ESP,Transport concrete (reinforced)_Roof,0.0
2022,ESP,Transport concrete (reinforced)_Floor,0.0
2022,ESP,Transport concrete (reinforced)_Basement wall,0.0
2022,ESP,Transport concrete (reinforced)_Basement ceiling,0.0
2022,ESP,Transport concrete (reinforced)_Basement ground floor,0.0
2022,ESP,Transport concrete (reinforced)_Foundation,0.0
2022,ESP,Transport concrete (not reinforced)_Exterior wall,0.0
2022,ESP,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,ESP,Transport concrete (not reinforced)_Interior wall,0.0
2022,ESP,Transport concrete (not reinforced)_Roof,0.0
2022,ESP,Transport concrete (not reinforced)_Floor,0.0
2022,ESP,Transport concrete (not reinforced)_Basement wall,0.0
2022,ESP,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,ESP,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,ESP,Transport concrete (not reinforced)_Foundation,0.0
2022,ESP,Precast concrete (reinforced)_Exterior wall,0.0
2022,ESP,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,ESP,Precast concrete (reinforced)_Interior wall,0.0
2022,ESP,Precast concrete (reinforced)_Roof,0.0
2022,ESP,Precast concrete (reinforced)_Floor,0.0
2022,ESP,Precast concrete (reinforced)_Basement wall,0.0
2022,ESP,Precast concrete (reinforced)_Basement ceiling,0.0
2022,ESP,Precast concrete (reinforced)_Basement ground floor,0.0
2022,ESP,Precast concrete (reinforced)_Foundation,0.0
2022,ESP,Precast concrete (not reinforced)_Exterior wall,0.0
2022,ESP,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,ESP,Precast concrete (not reinforced)_Interior wall,0.0
2022,ESP,Precast concrete (not reinforced)_Roof,0.0
2022,ESP,Precast concrete (not reinforced)_Floor,0.0
2022,ESP,Precast concrete (not reinforced)_Basement wall,0.0
2022,ESP,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,ESP,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,ESP,Precast concrete (not reinforced)_Foundation,0.0
2022,EST,Transport concrete (not reinforced),-27965834.184374772
2022,EST,Precast concrete (not reinforced),-12860201.119612876
2022,EST,Transport concrete (reinforced),-94238746.13024196
2022,EST,Precast concrete (reinforced),-43336065.73704673
2022,EST,Transport concrete (reinforced)_Exterior wall,0.0
2022,EST,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,EST,Transport concrete (reinforced)_Interior wall,0.0
2022,EST,Transport concrete (reinforced)_Roof,0.0
2022,EST,Transport concrete (reinforced)_Floor,0.0
2022,EST,Transport concrete (reinforced)_Basement wall,0.0
2022,EST,Transport concrete (reinforced)_Basement ceiling,0.0
2022,EST,Transport concrete (reinforced)_Basement ground floor,0.0
2022,EST,Transport concrete (reinforced)_Foundation,0.0
2022,EST,Transport concrete (not reinforced)_Exterior wall,0.0
2022,EST,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,EST,Transport concrete (not reinforced)_Interior wall,0.0
2022,EST,Transport concrete (not reinforced)_Roof,0.0
2022,EST,Transport concrete (not reinforced)_Floor,0.0
2022,EST,Transport concrete (not reinforced)_Basement wall,0.0
2022,EST,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,EST,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,EST,Transport concrete (not reinforced)_Foundation,0.0
2022,EST,Precast concrete (reinforced)_Exterior wall,0.0
2022,EST,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,EST,Precast concrete (reinforced)_Interior wall,0.0
2022,EST,Precast concrete (reinforced)_Roof,0.0
2022,EST,Precast concrete (reinforced)_Floor,0.0
2022,EST,Precast concrete (reinforced)_Basement wall,0.0
2022,EST,Precast concrete (reinforced)_Basement ceiling,0.0
2022,EST,Precast concrete (reinforced)_Basement ground floor,0.0
2022,EST,Precast concrete (reinforced)_Foundation,0.0
2022,EST,Precast concrete (not reinforced)_Exterior wall,0.0
2022,EST,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,EST,Precast concrete (not reinforced)_Interior wall,0.0
2022,EST,Precast concrete (not reinforced)_Roof,0.0
2022,EST,Precast concrete (not reinforced)_Floor,0.0
2022,EST,Precast concrete (not reinforced)_Basement wall,0.0
2022,EST,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,EST,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,EST,Precast concrete (not reinforced)_Foundation,0.0
2022,FIN,Transport concrete (not reinforced),-115051791.08312088
2022,FIN,Precast concrete (not reinforced),-52907028.00995134
2022,FIN,Transport concrete (reinforced),-332322662.8660592
2022,FIN,Precast concrete (reinforced),-152819910.65527943
2022,FIN,Transport concrete (reinforced)_Exterior wall,0.0
2022,FIN,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,FIN,Transport concrete (reinforced)_Interior wall,0.0
2022,FIN,Transport concrete (reinforced)_Roof,0.0
2022,FIN,Transport concrete (reinforced)_Floor,0.0
2022,FIN,Transport concrete (reinforced)_Basement wall,0.0
2022,FIN,Transport concrete (reinforced)_Basement ceiling,0.0
2022,FIN,Transport concrete (reinforced)_Basement ground floor,0.0
2022,FIN,Transport concrete (reinforced)_Foundation,0.0
2022,FIN,Transport concrete (not reinforced)_Exterior wall,0.0
2022,FIN,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,FIN,Transport concrete (not reinforced)_Interior wall,0.0
2022,FIN,Transport concrete (not reinforced)_Roof,0.0
2022,FIN,Transport concrete (not reinforced)_Floor,0.0
2022,FIN,Transport concrete (not reinforced)_Basement wall,0.0
2022,FIN,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,FIN,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,FIN,Transport concrete (not reinforced)_Foundation,0.0
2022,FIN,Precast concrete (reinforced)_Exterior wall,0.0
2022,FIN,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,FIN,Precast concrete (reinforced)_Interior wall,0.0
2022,FIN,Precast concrete (reinforced)_Roof,0.0
2022,FIN,Precast concrete (reinforced)_Floor,0.0
2022,FIN,Precast concrete (reinforced)_Basement wall,0.0
2022,FIN,Precast concrete (reinforced)_Basement ceiling,0.0
2022,FIN,Precast concrete (reinforced)_Basement ground floor,0.0
2022,FIN,Precast concrete (reinforced)_Foundation,0.0
2022,FIN,Precast concrete (not reinforced)_Exterior wall,0.0
2022,FIN,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,FIN,Precast concrete (not reinforced)_Interior wall,0.0
2022,FIN,Precast concrete (not reinforced)_Roof,0.0
2022,FIN,Precast concrete (not reinforced)_Floor,0.0
2022,FIN,Precast concrete (not reinforced)_Basement wall,0.0
2022,FIN,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,FIN,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,FIN,Precast concrete (not reinforced)_Foundation,0.0
2022,FRA,Transport concrete (not reinforced),-1705571150.7998493
2022,FRA,Precast concrete (not reinforced),-784313740.903129
2022,FRA,Transport concrete (reinforced),-2787132600.5179825
2022,FRA,Precast concrete (reinforced),-1281674115.572088
2022,FRA,Transport concrete (reinforced)_Exterior wall,0.0
2022,FRA,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,FRA,Transport concrete (reinforced)_Interior wall,0.0
2022,FRA,Transport concrete (reinforced)_Roof,0.0
2022,FRA,Transport concrete (reinforced)_Floor,0.0
2022,FRA,Transport concrete (reinforced)_Basement wall,0.0
2022,FRA,Transport concrete (reinforced)_Basement ceiling,0.0
2022,FRA,Transport concrete (reinforced)_Basement ground floor,0.0
2022,FRA,Transport concrete (reinforced)_Foundation,0.0
2022,FRA,Transport concrete (not reinforced)_Exterior wall,0.0
2022,FRA,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,FRA,Transport concrete (not reinforced)_Interior wall,0.0
2022,FRA,Transport concrete (not reinforced)_Roof,0.0
2022,FRA,Transport concrete (not reinforced)_Floor,0.0
2022,FRA,Transport concrete (not reinforced)_Basement wall,0.0
2022,FRA,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,FRA,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,FRA,Transport concrete (not reinforced)_Foundation,0.0
2022,FRA,Precast concrete (reinforced)_Exterior wall,0.0
2022,FRA,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,FRA,Precast concrete (reinforced)_Interior wall,0.0
2022,FRA,Precast concrete (reinforced)_Roof,0.0
2022,FRA,Precast concrete (reinforced)_Floor,0.0
2022,FRA,Precast concrete (reinforced)_Basement wall,0.0
2022,FRA,Precast concrete (reinforced)_Basement ceiling,0.0
2022,FRA,Precast concrete (reinforced)_Basement ground floor,0.0
2022,FRA,Precast concrete (reinforced)_Foundation,0.0
2022,FRA,Precast concrete (not reinforced)_Exterior wall,0.0
2022,FRA,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,FRA,Precast concrete (not reinforced)_Interior wall,0.0
2022,FRA,Precast concrete (not reinforced)_Roof,0.0
2022,FRA,Precast concrete (not reinforced)_Floor,0.0
2022,FRA,Precast concrete (not reinforced)_Basement wall,0.0
2022,FRA,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,FRA,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,FRA,Precast concrete (not reinforced)_Foundation,0.0
2022,GBR,Transport concrete (not reinforced),-653734919.3455179
2022,GBR,Precast concrete (not reinforced),-300622627.11916155
2022,GBR,Transport concrete (reinforced),-1671475724.3104928
2022,GBR,Precast concrete (reinforced),-768634822.0921783
2022,GBR,Transport concrete (reinforced)_Exterior wall,0.0
2022,GBR,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,GBR,Transport concrete (reinforced)_Interior wall,0.0
2022,GBR,Transport concrete (reinforced)_Roof,0.0
2022,GBR,Transport concrete (reinforced)_Floor,0.0
2022,GBR,Transport concrete (reinforced)_Basement wall,0.0
2022,GBR,Transport concrete (reinforced)_Basement ceiling,0.0
2022,GBR,Transport concrete (reinforced)_Basement ground floor,0.0
2022,GBR,Transport concrete (reinforced)_Foundation,0.0
2022,GBR,Transport concrete (not reinforced)_Exterior wall,0.0
2022,GBR,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,GBR,Transport concrete (not reinforced)_Interior wall,0.0
2022,GBR,Transport concrete (not reinforced)_Roof,0.0
2022,GBR,Transport concrete (not reinforced)_Floor,0.0
2022,GBR,Transport concrete (not reinforced)_Basement wall,0.0
2022,GBR,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,GBR,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,GBR,Transport concrete (not reinforced)_Foundation,0.0
2022,GBR,Precast concrete (reinforced)_Exterior wall,0.0
2022,GBR,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,GBR,Precast concrete (reinforced)_Interior wall,0.0
2022,GBR,Precast concrete (reinforced)_Roof,0.0
2022,GBR,Precast concrete (reinforced)_Floor,0.0
2022,GBR,Precast concrete (reinforced)_Basement wall,0.0
2022,GBR,Precast concrete (reinforced)_Basement ceiling,0.0
2022,GBR,Precast concrete (reinforced)_Basement ground floor,0.0
2022,GBR,Precast concrete (reinforced)_Foundation,0.0
2022,GBR,Precast concrete (not reinforced)_Exterior wall,0.0
2022,GBR,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,GBR,Precast concrete (not reinforced)_Interior wall,0.0
2022,GBR,Precast concrete (not reinforced)_Roof,0.0
2022,GBR,Precast concrete (not reinforced)_Floor,0.0
2022,GBR,Precast concrete (not reinforced)_Basement wall,0.0
2022,GBR,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,GBR,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,GBR,Precast concrete (not reinforced)_Foundation,0.0
2022,GRC,Transport concrete (not reinforced),-289430543.30014217
2022,GRC,Precast concrete (not reinforced),-133095797.28618322
2022,GRC,Transport concrete (reinforced),-491362788.5837398
2022,GRC,Precast concrete (reinforced),-225955150.95522574
2022,GRC,Transport concrete (reinforced)_Exterior wall,0.0
2022,GRC,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,GRC,Transport concrete (reinforced)_Interior wall,0.0
2022,GRC,Transport concrete (reinforced)_Roof,0.0
2022,GRC,Transport concrete (reinforced)_Floor,0.0
2022,GRC,Transport concrete (reinforced)_Basement wall,0.0
2022,GRC,Transport concrete (reinforced)_Basement ceiling,0.0
2022,GRC,Transport concrete (reinforced)_Basement ground floor,0.0
2022,GRC,Transport concrete (reinforced)_Foundation,0.0
2022,GRC,Transport concrete (not reinforced)_Exterior wall,0.0
2022,GRC,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,GRC,Transport concrete (not reinforced)_Interior wall,0.0
2022,GRC,Transport concrete (not reinforced)_Roof,0.0
2022,GRC,Transport concrete (not reinforced)_Floor,0.0
2022,GRC,Transport concrete (not reinforced)_Basement wall,0.0
2022,GRC,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,GRC,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,GRC,Transport concrete (not reinforced)_Foundation,0.0
2022,GRC,Precast concrete (reinforced)_Exterior wall,0.0
2022,GRC,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,GRC,Precast concrete (reinforced)_Interior wall,0.0
2022,GRC,Precast concrete (reinforced)_Roof,0.0
2022,GRC,Precast concrete (reinforced)_Floor,0.0
2022,GRC,Precast concrete (reinforced)_Basement wall,0.0
2022,GRC,Precast concrete (reinforced)_Basement ceiling,0.0
2022,GRC,Precast concrete (reinforced)_Basement ground floor,0.0
2022,GRC,Precast concrete (reinforced)_Foundation,0.0
2022,GRC,Precast concrete (not reinforced)_Exterior wall,0.0
2022,GRC,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,GRC,Precast concrete (not reinforced)_Interior wall,0.0
2022,GRC,Precast concrete (not reinforced)_Roof,0.0
2022,GRC,Precast concrete (not reinforced)_Floor,0.0
2022,GRC,Precast concrete (not reinforced)_Basement wall,0.0
2022,GRC,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,GRC,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,GRC,Precast concrete (not reinforced)_Foundation,0.0
2022,HRV,Transport concrete (not reinforced),-112496818.49774909
2022,HRV,Precast concrete (not reinforced),-51732113.61001931
2022,HRV,Transport concrete (reinforced),-322313525.5969592
2022,HRV,Precast concrete (reinforced),-148217168.70585635
2022,HRV,Transport concrete (reinforced)_Exterior wall,0.0
2022,HRV,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,HRV,Transport concrete (reinforced)_Interior wall,0.0
2022,HRV,Transport concrete (reinforced)_Roof,0.0
2022,HRV,Transport concrete (reinforced)_Floor,0.0
2022,HRV,Transport concrete (reinforced)_Basement wall,0.0
2022,HRV,Transport concrete (reinforced)_Basement ceiling,0.0
2022,HRV,Transport concrete (reinforced)_Basement ground floor,0.0
2022,HRV,Transport concrete (reinforced)_Foundation,0.0
2022,HRV,Transport concrete (not reinforced)_Exterior wall,0.0
2022,HRV,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,HRV,Transport concrete (not reinforced)_Interior wall,0.0
2022,HRV,Transport concrete (not reinforced)_Roof,0.0
2022,HRV,Transport concrete (not reinforced)_Floor,0.0
2022,HRV,Transport concrete (not reinforced)_Basement wall,0.0
2022,HRV,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,HRV,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,HRV,Transport concrete (not reinforced)_Foundation,0.0
2022,HRV,Precast concrete (reinforced)_Exterior wall,0.0
2022,HRV,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,HRV,Precast concrete (reinforced)_Interior wall,0.0
2022,HRV,Precast concrete (reinforced)_Roof,0.0
2022,HRV,Precast concrete (reinforced)_Floor,0.0
2022,HRV,Precast concrete (reinforced)_Basement wall,0.0
2022,HRV,Precast concrete (reinforced)_Basement ceiling,0.0
2022,HRV,Precast concrete (reinforced)_Basement ground floor,0.0
2022,HRV,Precast concrete (reinforced)_Foundation,0.0
2022,HRV,Precast concrete (not reinforced)_Exterior wall,0.0
2022,HRV,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,HRV,Precast concrete (not reinforced)_Interior wall,0.0
2022,HRV,Precast concrete (not reinforced)_Roof,0.0
2022,HRV,Precast concrete (not reinforced)_Floor,0.0
2022,HRV,Precast concrete (not reinforced)_Basement wall,0.0
2022,HRV,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,HRV,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,HRV,Precast concrete (not reinforced)_Foundation,0.0
2022,HUN,Transport concrete (not reinforced),-189759861.02291846
2022,HUN,Precast concrete (not reinforced),-87261833.89132804
2022,HUN,Transport concrete (reinforced),-490999874.2119115
2022,HUN,Precast concrete (reinforced),-225788263.31348956
2022,HUN,Transport concrete (reinforced)_Exterior wall,0.0
2022,HUN,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,HUN,Transport concrete (reinforced)_Interior wall,0.0
2022,HUN,Transport concrete (reinforced)_Roof,0.0
2022,HUN,Transport concrete (reinforced)_Floor,0.0
2022,HUN,Transport concrete (reinforced)_Basement wall,0.0
2022,HUN,Transport concrete (reinforced)_Basement ceiling,0.0
2022,HUN,Transport concrete (reinforced)_Basement ground floor,0.0
2022,HUN,Transport concrete (reinforced)_Foundation,0.0
2022,HUN,Transport concrete (not reinforced)_Exterior wall,0.0
2022,HUN,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,HUN,Transport concrete (not reinforced)_Interior wall,0.0
2022,HUN,Transport concrete (not reinforced)_Roof,0.0
2022,HUN,Transport concrete (not reinforced)_Floor,0.0
2022,HUN,Transport concrete (not reinforced)_Basement wall,0.0
2022,HUN,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,HUN,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,HUN,Transport concrete (not reinforced)_Foundation,0.0
2022,HUN,Precast concrete (reinforced)_Exterior wall,0.0
2022,HUN,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,HUN,Precast concrete (reinforced)_Interior wall,0.0
2022,HUN,Precast concrete (reinforced)_Roof,0.0
2022,HUN,Precast concrete (reinforced)_Floor,0.0
2022,HUN,Precast concrete (reinforced)_Basement wall,0.0
2022,HUN,Precast concrete (reinforced)_Basement ceiling,0.0
2022,HUN,Precast concrete (reinforced)_Basement ground floor,0.0
2022,HUN,Precast concrete (reinforced)_Foundation,0.0
2022,HUN,Precast concrete (not reinforced)_Exterior wall,0.0
2022,HUN,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,HUN,Precast concrete (not reinforced)_Interior wall,0.0
2022,HUN,Precast concrete (not reinforced)_Roof,0.0
2022,HUN,Precast concrete (not reinforced)_Floor,0.0
2022,HUN,Precast concrete (not reinforced)_Basement wall,0.0
2022,HUN,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,HUN,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,HUN,Precast concrete (not reinforced)_Foundation,0.0
2022,IRL,Transport concrete (not reinforced),-57195584.90176114
2022,IRL,Precast concrete (not reinforced),-26301619.330877718
2022,IRL,Transport concrete (reinforced),-115703208.87176861
2022,IRL,Precast concrete (reinforced),-53206585.09876837
2022,IRL,Transport concrete (reinforced)_Exterior wall,0.0
2022,IRL,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2022,IRL,Transport concrete (reinforced)_Interior wall,0.0
2022,IRL,Transport concrete (reinforced)_Roof,0.0
2022,IRL,Transport concrete (reinforced)_Floor,0.0
2022,IRL,Transport concrete (reinforced)_Basement wall,0.0
2022,IRL,Transport concrete (reinforced)_Basement ceiling,0.0
2022,IRL,Transport concrete (reinforced)_Basement ground floor,0.0
2022,IRL,Transport concrete (reinforced)_Foundation,0.0
2022,IRL,Transport concrete (not reinforced)_Exterior wall,0.0
2022,IRL,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2022,IRL,Transport concrete (not reinforced)_Interior wall,0.0
2022,IRL,Transport concrete (not reinforced)_Roof,0.0
2022,IRL,Transport concrete (not reinforced)_Floor,0.0
2022,IRL,Transport concrete (not reinforced)_Basement wall,0.0
2022,IRL,Transport concrete (not reinforced)_Basement ceiling,0.0
2022,IRL,Transport concrete (not reinforced)_Basement ground floor,0.0
2022,IRL,Transport concrete (not reinforced)_Foundation,0.0
2022,IRL,Precast concrete (reinforced)_Exterior wall,0.0
2022,IRL,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2022,IRL,Precast concrete (reinforced)_Interior wall,0.0
2022,IRL,Precast concrete (reinforced)_Roof,0.0
2022,IRL,Precast concrete (reinforced)_Floor,0.0
2022,IRL,Precast concrete (reinforced)_Basement wall,0.0
2022,IRL,Precast concrete (reinforced)_Basement ceiling,0.0
2022,IRL,Precast concrete (reinforced)_Basement ground floor,0.0
2022,IRL,Precast concrete (reinforced)_Foundation,0.0
2022,IRL,Precast concrete (not reinforced)_Exterior wall,0.0
2022,IRL,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2022,IRL,Precast concrete (not reinforced)_Interior wall,0.0
2022,IRL,Precast concrete (not reinforced)_Roof,0.0
2022,IRL,Precast concrete (not reinforced)_Floor,0.0
2022,IRL,Precast concrete (not reinforced)_Basement wall,0.0
2022,IRL,Precast concrete (not reinforced)_Basement ceiling,0.0
2022,IRL,Precast concrete (not reinforced)_Basement ground floor,0.0
2022,IRL,Precast concrete (not reinforced)_Foundation,0.0
2022,ITA,Transport concrete (not reinforced),-2691772981.6109858
2022,ITA,Precast concrete (not reinforced),-1237822612.0840878
2022,ITA,Transport concrete (reinforced),-4505028965.132191
