Time,Region,Glass product,value
2029,HRV,Flat glass,2339457.30185368
2029,HRV,Container glass,0.0
2029,HRV,Other glass,0.0
2029,HUN,Flat glass,6669762.279715411
2029,HUN,Container glass,0.0
2029,HUN,Other glass,0.0
2029,IRL,Flat glass,1548151.1626220657
2029,IRL,Container glass,0.0
2029,IRL,Other glass,0.0
2029,ITA,Flat glass,73600352.30852059
2029,ITA,Container glass,0.0
2029,ITA,Other glass,0.0
2029,LTU,Flat glass,2595043.544213159
2029,LTU,Container glass,0.0
2029,LTU,Other glass,0.0
2029,LUX,Flat glass,409000.977578817
2029,LUX,Container glass,0.0
2029,LUX,Other glass,0.0
2029,LVA,Flat glass,1579970.9258184112
2029,LVA,Container glass,0.0
2029,LVA,Other glass,0.0
2029,MLT,Flat glass,233597.33961476164
2029,MLT,Container glass,0.0
2029,MLT,Other glass,0.0
2029,NLD,Flat glass,10116636.584351992
2029,NLD,Container glass,0.0
2029,NLD,Other glass,0.0
2029,POL,Flat glass,18953607.078955088
2029,POL,Container glass,0.0
2029,POL,Other glass,0.0
2029,PRT,Flat glass,6234791.2906395225
2029,PRT,Container glass,0.0
2029,PRT,Other glass,0.0
2029,ROU,Flat glass,6072129.232100801
2029,ROU,Container glass,0.0
2029,ROU,Other glass,0.0
2029,SVK,Flat glass,2201961.087476091
2029,SVK,Container glass,0.0
2029,SVK,Other glass,0.0
2029,SVN,Flat glass,1020558.3799959092
2029,SVN,Container glass,0.0
2029,SVN,Other glass,0.0
2029,SWE,Flat glass,8718547.522753136
2029,SWE,Container glass,0.0
2029,SWE,Other glass,0.0
2030,AUT,Flat glass,6694975.25989981
2030,AUT,Container glass,0.0
2030,AUT,Other glass,0.0
2030,BEL,Flat glass,5255779.580445883
2030,BEL,Container glass,0.0
2030,BEL,Other glass,0.0
2030,BGR,Flat glass,4368527.804333801
2030,BGR,Container glass,0.0
2030,BGR,Other glass,0.0
2030,CYP,Flat glass,272916.33318906056
2030,CYP,Container glass,0.0
2030,CYP,Other glass,0.0
2030,CZE,Flat glass,4317392.669444048
2030,CZE,Container glass,0.0
2030,CZE,Other glass,0.0
2030,DEU,Flat glass,94579382.55778402
2030,DEU,Container glass,0.0
2030,DEU,Other glass,0.0
2030,DNK,Flat glass,3973213.4472415806
2030,DNK,Container glass,0.0
2030,DNK,Other glass,0.0
2030,ESP,Flat glass,18038461.69308075
2030,ESP,Container glass,0.0
2030,ESP,Other glass,0.0
2030,EST,Flat glass,766854.1469497307
2030,EST,Container glass,0.0
2030,EST,Other glass,0.0
2030,FIN,Flat glass,2602886.014414075
2030,FIN,Container glass,0.0
2030,FIN,Other glass,0.0
2030,FRA,Flat glass,50670967.9102131
2030,FRA,Container glass,0.0
2030,FRA,Other glass,0.0
2030,GBR,Flat glass,28804771.98034428
2030,GBR,Container glass,0.0
2030,GBR,Other glass,0.0
2030,GRC,Flat glass,6190513.724400596
2030,GRC,Container glass,0.0
2030,GRC,Other glass,0.0
2030,HRV,Flat glass,2339457.30185368
2030,HRV,Container glass,0.0
2030,HRV,Other glass,0.0
2030,HUN,Flat glass,6669762.279715411
2030,HUN,Container glass,0.0
2030,HUN,Other glass,0.0
2030,IRL,Flat glass,1548151.1626220657
2030,IRL,Container glass,0.0
2030,IRL,Other glass,0.0
2030,ITA,Flat glass,73600352.30852059
2030,ITA,Container glass,0.0
2030,ITA,Other glass,0.0
2030,LTU,Flat glass,2595043.544213159
2030,LTU,Container glass,0.0
2030,LTU,Other glass,0.0
2030,LUX,Flat glass,409000.977578817
2030,LUX,Container glass,0.0
2030,LUX,Other glass,0.0
2030,LVA,Flat glass,1579970.9258184112
2030,LVA,Container glass,0.0
2030,LVA,Other glass,0.0
2030,MLT,Flat glass,233597.33961476164
2030,MLT,Container glass,0.0
2030,MLT,Other glass,0.0
2030,NLD,Flat glass,10116636.584351992
2030,NLD,Container glass,0.0
2030,NLD,Other glass,0.0
2030,POL,Flat glass,18953607.078955088
2030,POL,Container glass,0.0
2030,POL,Other glass,0.0
2030,PRT,Flat glass,6234791.2906395225
2030,PRT,Container glass,0.0
2030,PRT,Other glass,0.0
2030,ROU,Flat glass,6072129.232100801
2030,ROU,Container glass,0.0
2030,ROU,Other glass,0.0
2030,SVK,Flat glass,2201961.087476091
2030,SVK,Container glass,0.0
2030,SVK,Other glass,0.0
2030,SVN,Flat glass,1020558.3799959092
2030,SVN,Container glass,0.0
2030,SVN,Other glass,0.0
2030,SWE,Flat glass,8718547.522753136
2030,SWE,Container glass,0.0
2030,SWE,Other glass,0.0
2031,AUT,Flat glass,11754198.734847775
2031,AUT,Container glass,0.0
2031,AUT,Other glass,0.0
2031,BEL,Flat glass,8143566.146910341
2031,BEL,Container glass,0.0
2031,BEL,Other glass,0.0
2031,BGR,Flat glass,5436022.916467993
2031,BGR,Container glass,0.0
2031,BGR,Other glass,0.0
2031,CYP,Flat glass,453232.395484613
2031,CYP,Container glass,0.0
2031,CYP,Other glass,0.0
2031,CZE,Flat glass,6819060.3641934525
2031,CZE,Container glass,0.0
2031,CZE,Other glass,0.0
2031,DEU,Flat glass,156749761.51231283
2031,DEU,Container glass,0.0
2031,DEU,Other glass,0.0
2031,DNK,Flat glass,6758718.066460767
2031,DNK,Container glass,0.0
2031,DNK,Other glass,0.0
2031,ESP,Flat glass,29991789.260484643
2031,ESP,Container glass,0.0
2031,ESP,Other glass,0.0
2031,EST,Flat glass,1184524.7974662844
2031,EST,Container glass,0.0
2031,EST,Other glass,0.0
2031,FIN,Flat glass,4651114.714416817
2031,FIN,Container glass,0.0
2031,FIN,Other glass,0.0
2031,FRA,Flat glass,80928769.86737652
2031,FRA,Container glass,0.0
2031,FRA,Other glass,0.0
2031,GBR,Flat glass,45821428.37401984
2031,GBR,Container glass,0.0
2031,GBR,Other glass,0.0
2031,GRC,Flat glass,9202384.591076162
2031,GRC,Container glass,0.0
2031,GRC,Other glass,0.0
2031,HRV,Flat glass,2099678.533314643
2031,HRV,Container glass,0.0
2031,HRV,Other glass,0.0
2031,HUN,Flat glass,10781821.11803045
2031,HUN,Container glass,0.0
2031,HUN,Other glass,0.0
2031,IRL,Flat glass,2448127.3575451365
2031,IRL,Container glass,0.0
2031,IRL,Other glass,0.0
2031,ITA,Flat glass,119760014.48984048
2031,ITA,Container glass,0.0
2031,ITA,Other glass,0.0
2031,LTU,Flat glass,1898979.9891949098
2031,LTU,Container glass,0.0
2031,LTU,Other glass,0.0
2031,LUX,Flat glass,592510.3523588518
2031,LUX,Container glass,0.0
2031,LUX,Other glass,0.0
2031,LVA,Flat glass,1418100.1306246938
2031,LVA,Container glass,0.0
2031,LVA,Other glass,0.0
2031,MLT,Flat glass,371052.16164630407
2031,MLT,Container glass,0.0
2031,MLT,Other glass,0.0
2031,NLD,Flat glass,16156969.603748312
2031,NLD,Container glass,0.0
2031,NLD,Other glass,0.0
2031,POL,Flat glass,28957336.708227575
2031,POL,Container glass,0.0
2031,POL,Other glass,0.0
2031,PRT,Flat glass,10648688.590329822
2031,PRT,Container glass,0.0
2031,PRT,Other glass,0.0
2031,ROU,Flat glass,9440931.126067864
2031,ROU,Container glass,0.0
2031,ROU,Other glass,0.0
2031,SVK,Flat glass,3349073.7376662963
2031,SVK,Container glass,0.0
2031,SVK,Other glass,0.0
2031,SVN,Flat glass,1614764.9372209276
2031,SVN,Container glass,0.0
2031,SVN,Other glass,0.0
2031,SWE,Flat glass,13395635.03019021
2031,SWE,Container glass,0.0
2031,SWE,Other glass,0.0
2032,AUT,Flat glass,11754198.734847775
2032,AUT,Container glass,0.0
2032,AUT,Other glass,0.0
2032,BEL,Flat glass,8143566.146910341
2032,BEL,Container glass,0.0
2032,BEL,Other glass,0.0
2032,BGR,Flat glass,5436022.916467993
2032,BGR,Container glass,0.0
2032,BGR,Other glass,0.0
2032,CYP,Flat glass,453232.395484613
2032,CYP,Container glass,0.0
2032,CYP,Other glass,0.0
2032,CZE,Flat glass,6819060.3641934525
2032,CZE,Container glass,0.0
2032,CZE,Other glass,0.0
2032,DEU,Flat glass,156749761.51231283
2032,DEU,Container glass,0.0
2032,DEU,Other glass,0.0
2032,DNK,Flat glass,6758718.066460767
2032,DNK,Container glass,0.0
2032,DNK,Other glass,0.0
2032,ESP,Flat glass,29991789.260484643
2032,ESP,Container glass,0.0
2032,ESP,Other glass,0.0
2032,EST,Flat glass,1184524.7974662844
2032,EST,Container glass,0.0
2032,EST,Other glass,0.0
2032,FIN,Flat glass,4651114.714416817
2032,FIN,Container glass,0.0
2032,FIN,Other glass,0.0
2032,FRA,Flat glass,80928769.86737652
2032,FRA,Container glass,0.0
2032,FRA,Other glass,0.0
2032,GBR,Flat glass,45821428.37401984
2032,GBR,Container glass,0.0
2032,GBR,Other glass,0.0
2032,GRC,Flat glass,9202384.591076162
2032,GRC,Container glass,0.0
2032,GRC,Other glass,0.0
2032,HRV,Flat glass,2099678.533314643
2032,HRV,Container glass,0.0
2032,HRV,Other glass,0.0
2032,HUN,Flat glass,10781821.11803045
2032,HUN,Container glass,0.0
2032,HUN,Other glass,0.0
2032,IRL,Flat glass,2448127.3575451365
2032,IRL,Container glass,0.0
2032,IRL,Other glass,0.0
2032,ITA,Flat glass,119760014.48984048
2032,ITA,Container glass,0.0
2032,ITA,Other glass,0.0
2032,LTU,Flat glass,1898979.9891949098
2032,LTU,Container glass,0.0
2032,LTU,Other glass,0.0
2032,LUX,Flat glass,592510.3523588518
2032,LUX,Container glass,0.0
2032,LUX,Other glass,0.0
2032,LVA,Flat glass,1418100.1306246938
2032,LVA,Container glass,0.0
2032,LVA,Other glass,0.0
2032,MLT,Flat glass,371052.16164630407
2032,MLT,Container glass,0.0
2032,MLT,Other glass,0.0
2032,NLD,Flat glass,16156969.603748312
2032,NLD,Container glass,0.0
2032,NLD,Other glass,0.0
2032,POL,Flat glass,28957336.708227575
2032,POL,Container glass,0.0
2032,POL,Other glass,0.0
2032,PRT,Flat glass,10648688.590329822
2032,PRT,Container glass,0.0
2032,PRT,Other glass,0.0
2032,ROU,Flat glass,9440931.126067864
2032,ROU,Container glass,0.0
2032,ROU,Other glass,0.0
2032,SVK,Flat glass,3349073.7376662963
2032,SVK,Container glass,0.0
2032,SVK,Other glass,0.0
2032,SVN,Flat glass,1614764.9372209276
2032,SVN,Container glass,0.0
2032,SVN,Other glass,0.0
2032,SWE,Flat glass,13395635.03019021
2032,SWE,Container glass,0.0
2032,SWE,Other glass,0.0
2033,AUT,Flat glass,11754198.734847775
2033,AUT,Container glass,0.0
2033,AUT,Other glass,0.0
2033,BEL,Flat glass,8143566.146910341
2033,BEL,Container glass,0.0
2033,BEL,Other glass,0.0
2033,BGR,Flat glass,5436022.916467993
2033,BGR,Container glass,0.0
2033,BGR,Other glass,0.0
2033,CYP,Flat glass,453232.395484613
2033,CYP,Container glass,0.0
2033,CYP,Other glass,0.0
2033,CZE,Flat glass,6819060.3641934525
2033,CZE,Container glass,0.0
2033,CZE,Other glass,0.0
2033,DEU,Flat glass,156749761.51231283
2033,DEU,Container glass,0.0
2033,DEU,Other glass,0.0
2033,DNK,Flat glass,6758718.066460767
2033,DNK,Container glass,0.0
2033,DNK,Other glass,0.0
2033,ESP,Flat glass,29991789.260484643
2033,ESP,Container glass,0.0
2033,ESP,Other glass,0.0
2033,EST,Flat glass,1184524.7974662844
2033,EST,Container glass,0.0
2033,EST,Other glass,0.0
2033,FIN,Flat glass,4651114.714416817
2033,FIN,Container glass,0.0
2033,FIN,Other glass,0.0
2033,FRA,Flat glass,80928769.86737652
2033,FRA,Container glass,0.0
2033,FRA,Other glass,0.0
2033,GBR,Flat glass,45821428.37401984
2033,GBR,Container glass,0.0
2033,GBR,Other glass,0.0
2033,GRC,Flat glass,9202384.591076162
2033,GRC,Container glass,0.0
2033,GRC,Other glass,0.0
2033,HRV,Flat glass,2099678.533314643
2033,HRV,Container glass,0.0
2033,HRV,Other glass,0.0
2033,HUN,Flat glass,10781821.11803045
2033,HUN,Container glass,0.0
2033,HUN,Other glass,0.0
2033,IRL,Flat glass,2448127.3575451365
2033,IRL,Container glass,0.0
2033,IRL,Other glass,0.0
2033,ITA,Flat glass,119760014.48984048
2033,ITA,Container glass,0.0
2033,ITA,Other glass,0.0
2033,LTU,Flat glass,1898979.9891949098
2033,LTU,Container glass,0.0
2033,LTU,Other glass,0.0
2033,LUX,Flat glass,592510.3523588518
2033,LUX,Container glass,0.0
2033,LUX,Other glass,0.0
2033,LVA,Flat glass,1418100.1306246938
2033,LVA,Container glass,0.0
2033,LVA,Other glass,0.0
2033,MLT,Flat glass,371052.16164630407
2033,MLT,Container glass,0.0
2033,MLT,Other glass,0.0
2033,NLD,Flat glass,16156969.603748312
2033,NLD,Container glass,0.0
2033,NLD,Other glass,0.0
2033,POL,Flat glass,28957336.708227575
2033,POL,Container glass,0.0
2033,POL,Other glass,0.0
2033,PRT,Flat glass,10648688.590329822
2033,PRT,Container glass,0.0
2033,PRT,Other glass,0.0
2033,ROU,Flat glass,9440931.126067864
2033,ROU,Container glass,0.0
2033,ROU,Other glass,0.0
2033,SVK,Flat glass,3349073.7376662963
2033,SVK,Container glass,0.0
2033,SVK,Other glass,0.0
2033,SVN,Flat glass,1614764.9372209276
2033,SVN,Container glass,0.0
2033,SVN,Other glass,0.0
2033,SWE,Flat glass,13395635.03019021
2033,SWE,Container glass,0.0
2033,SWE,Other glass,0.0
2034,AUT,Flat glass,11754198.734847775
2034,AUT,Container glass,0.0
2034,AUT,Other glass,0.0
2034,BEL,Flat glass,8143566.146910341
2034,BEL,Container glass,0.0
2034,BEL,Other glass,0.0
2034,BGR,Flat glass,5436022.916467993
2034,BGR,Container glass,0.0
2034,BGR,Other glass,0.0
2034,CYP,Flat glass,453232.395484613
2034,CYP,Container glass,0.0
2034,CYP,Other glass,0.0
2034,CZE,Flat glass,6819060.3641934525
2034,CZE,Container glass,0.0
2034,CZE,Other glass,0.0
2034,DEU,Flat glass,156749761.51231283
2034,DEU,Container glass,0.0
2034,DEU,Other glass,0.0
2034,DNK,Flat glass,6758718.066460767
2034,DNK,Container glass,0.0
2034,DNK,Other glass,0.0
2034,ESP,Flat glass,29991789.260484643
2034,ESP,Container glass,0.0
2034,ESP,Other glass,0.0
2034,EST,Flat glass,1184524.7974662844
2034,EST,Container glass,0.0
2034,EST,Other glass,0.0
2034,FIN,Flat glass,4651114.714416817
2034,FIN,Container glass,0.0
2034,FIN,Other glass,0.0
2034,FRA,Flat glass,80928769.86737652
2034,FRA,Container glass,0.0
2034,FRA,Other glass,0.0
2034,GBR,Flat glass,45821428.37401984
2034,GBR,Container glass,0.0
2034,GBR,Other glass,0.0
2034,GRC,Flat glass,9202384.591076162
2034,GRC,Container glass,0.0
2034,GRC,Other glass,0.0
2034,HRV,Flat glass,2099678.533314643
2034,HRV,Container glass,0.0
2034,HRV,Other glass,0.0
2034,HUN,Flat glass,10781821.11803045
2034,HUN,Container glass,0.0
2034,HUN,Other glass,0.0
2034,IRL,Flat glass,2448127.3575451365
2034,IRL,Container glass,0.0
2034,IRL,Other glass,0.0
2034,ITA,Flat glass,119760014.48984048
2034,ITA,Container glass,0.0
2034,ITA,Other glass,0.0
2034,LTU,Flat glass,1898979.9891949098
2034,LTU,Container glass,0.0
2034,LTU,Other glass,0.0
2034,LUX,Flat glass,592510.3523588518
2034,LUX,Container glass,0.0
2034,LUX,Other glass,0.0
2034,LVA,Flat glass,1418100.1306246938
2034,LVA,Container glass,0.0
2034,LVA,Other glass,0.0
2034,MLT,Flat glass,371052.16164630407
2034,MLT,Container glass,0.0
2034,MLT,Other glass,0.0
2034,NLD,Flat glass,16156969.603748312
2034,NLD,Container glass,0.0
2034,NLD,Other glass,0.0
2034,POL,Flat glass,28957336.708227575
2034,POL,Container glass,0.0
2034,POL,Other glass,0.0
2034,PRT,Flat glass,10648688.590329822
2034,PRT,Container glass,0.0
2034,PRT,Other glass,0.0
2034,ROU,Flat glass,9440931.126067864
2034,ROU,Container glass,0.0
2034,ROU,Other glass,0.0
2034,SVK,Flat glass,3349073.7376662963
2034,SVK,Container glass,0.0
2034,SVK,Other glass,0.0
2034,SVN,Flat glass,1614764.9372209276
2034,SVN,Container glass,0.0
2034,SVN,Other glass,0.0
2034,SWE,Flat glass,13395635.03019021
2034,SWE,Container glass,0.0
2034,SWE,Other glass,0.0
2035,AUT,Flat glass,11754198.734847775
2035,AUT,Container glass,0.0
2035,AUT,Other glass,0.0
2035,BEL,Flat glass,8143566.146910341
2035,BEL,Container glass,0.0
2035,BEL,Other glass,0.0
2035,BGR,Flat glass,5436022.916467993
2035,BGR,Container glass,0.0
2035,BGR,Other glass,0.0
2035,CYP,Flat glass,453232.395484613
2035,CYP,Container glass,0.0
2035,CYP,Other glass,0.0
2035,CZE,Flat glass,6819060.3641934525
2035,CZE,Container glass,0.0
2035,CZE,Other glass,0.0
2035,DEU,Flat glass,156749761.51231283
2035,DEU,Container glass,0.0
2035,DEU,Other glass,0.0
2035,DNK,Flat glass,6758718.066460767
2035,DNK,Container glass,0.0
2035,DNK,Other glass,0.0
2035,ESP,Flat glass,29991789.260484643
2035,ESP,Container glass,0.0
2035,ESP,Other glass,0.0
2035,EST,Flat glass,1184524.7974662844
2035,EST,Container glass,0.0
2035,EST,Other glass,0.0
2035,FIN,Flat glass,4651114.714416817
2035,FIN,Container glass,0.0
2035,FIN,Other glass,0.0
2035,FRA,Flat glass,80928769.86737652
2035,FRA,Container glass,0.0
2035,FRA,Other glass,0.0
2035,GBR,Flat glass,45821428.37401984
2035,GBR,Container glass,0.0
2035,GBR,Other glass,0.0
2035,GRC,Flat glass,9202384.591076162
2035,GRC,Container glass,0.0
2035,GRC,Other glass,0.0
2035,HRV,Flat glass,2099678.533314643
2035,HRV,Container glass,0.0
2035,HRV,Other glass,0.0
2035,HUN,Flat glass,10781821.11803045
2035,HUN,Container glass,0.0
2035,HUN,Other glass,0.0
2035,IRL,Flat glass,2448127.3575451365
2035,IRL,Container glass,0.0
2035,IRL,Other glass,0.0
2035,ITA,Flat glass,119760014.48984048
2035,ITA,Container glass,0.0
2035,ITA,Other glass,0.0
2035,LTU,Flat glass,1898979.9891949098
2035,LTU,Container glass,0.0
2035,LTU,Other glass,0.0
2035,LUX,Flat glass,592510.3523588518
2035,LUX,Container glass,0.0
2035,LUX,Other glass,0.0
2035,LVA,Flat glass,1418100.1306246938
2035,LVA,Container glass,0.0
2035,LVA,Other glass,0.0
2035,MLT,Flat glass,371052.16164630407
2035,MLT,Container glass,0.0
2035,MLT,Other glass,0.0
2035,NLD,Flat glass,16156969.603748312
2035,NLD,Container glass,0.0
2035,NLD,Other glass,0.0
2035,POL,Flat glass,28957336.708227575
2035,POL,Container glass,0.0
2035,POL,Other glass,0.0
2035,PRT,Flat glass,10648688.590329822
2035,PRT,Container glass,0.0
2035,PRT,Other glass,0.0
2035,ROU,Flat glass,9440931.126067864
2035,ROU,Container glass,0.0
2035,ROU,Other glass,0.0
2035,SVK,Flat glass,3349073.7376662963
2035,SVK,Container glass,0.0
2035,SVK,Other glass,0.0
2035,SVN,Flat glass,1614764.9372209276
2035,SVN,Container glass,0.0
2035,SVN,Other glass,0.0
2035,SWE,Flat glass,13395635.03019021
2035,SWE,Container glass,0.0
2035,SWE,Other glass,0.0
2036,AUT,Flat glass,11754198.734847775
2036,AUT,Container glass,0.0
2036,AUT,Other glass,0.0
2036,BEL,Flat glass,8143566.146910341
2036,BEL,Container glass,0.0
2036,BEL,Other glass,0.0
2036,BGR,Flat glass,5436022.916467993
2036,BGR,Container glass,0.0
2036,BGR,Other glass,0.0
2036,CYP,Flat glass,453232.395484613
2036,CYP,Container glass,0.0
2036,CYP,Other glass,0.0
2036,CZE,Flat glass,6819060.3641934525
2036,CZE,Container glass,0.0
2036,CZE,Other glass,0.0
2036,DEU,Flat glass,156749761.51231283
2036,DEU,Container glass,0.0
2036,DEU,Other glass,0.0
2036,DNK,Flat glass,6758718.066460767
2036,DNK,Container glass,0.0
2036,DNK,Other glass,0.0
2036,ESP,Flat glass,29991789.260484643
2036,ESP,Container glass,0.0
2036,ESP,Other glass,0.0
2036,EST,Flat glass,1184524.7974662844
2036,EST,Container glass,0.0
2036,EST,Other glass,0.0
2036,FIN,Flat glass,4651114.714416817
2036,FIN,Container glass,0.0
2036,FIN,Other glass,0.0
2036,FRA,Flat glass,80928769.86737652
2036,FRA,Container glass,0.0
2036,FRA,Other glass,0.0
2036,GBR,Flat glass,45821428.37401984
2036,GBR,Container glass,0.0
2036,GBR,Other glass,0.0
2036,GRC,Flat glass,9202384.591076162
2036,GRC,Container glass,0.0
2036,GRC,Other glass,0.0
2036,HRV,Flat glass,2099678.533314643
2036,HRV,Container glass,0.0
2036,HRV,Other glass,0.0
2036,HUN,Flat glass,10781821.11803045
2036,HUN,Container glass,0.0
2036,HUN,Other glass,0.0
2036,IRL,Flat glass,2448127.3575451365
2036,IRL,Container glass,0.0
2036,IRL,Other glass,0.0
2036,ITA,Flat glass,119760014.48984048
2036,ITA,Container glass,0.0
2036,ITA,Other glass,0.0
2036,LTU,Flat glass,1898979.9891949098
2036,LTU,Container glass,0.0
2036,LTU,Other glass,0.0
2036,LUX,Flat glass,592510.3523588518
2036,LUX,Container glass,0.0
2036,LUX,Other glass,0.0
2036,LVA,Flat glass,1418100.1306246938
2036,LVA,Container glass,0.0
2036,LVA,Other glass,0.0
2036,MLT,Flat glass,371052.16164630407
2036,MLT,Container glass,0.0
2036,MLT,Other glass,0.0
2036,NLD,Flat glass,16156969.603748312
2036,NLD,Container glass,0.0
2036,NLD,Other glass,0.0
2036,POL,Flat glass,28957336.708227575
2036,POL,Container glass,0.0
2036,POL,Other glass,0.0
2036,PRT,Flat glass,10648688.590329822
2036,PRT,Container glass,0.0
2036,PRT,Other glass,0.0
2036,ROU,Flat glass,9440931.126067864
2036,ROU,Container glass,0.0
2036,ROU,Other glass,0.0
2036,SVK,Flat glass,3349073.7376662963
2036,SVK,Container glass,0.0
2036,SVK,Other glass,0.0
2036,SVN,Flat glass,1614764.9372209276
2036,SVN,Container glass,0.0
2036,SVN,Other glass,0.0
2036,SWE,Flat glass,13395635.03019021
2036,SWE,Container glass,0.0
2036,SWE,Other glass,0.0
2037,AUT,Flat glass,11754198.734847775
2037,AUT,Container glass,0.0
2037,AUT,Other glass,0.0
2037,BEL,Flat glass,8143566.146910341
2037,BEL,Container glass,0.0
2037,BEL,Other glass,0.0
2037,BGR,Flat glass,5436022.916467993
2037,BGR,Container glass,0.0
2037,BGR,Other glass,0.0
2037,CYP,Flat glass,453232.395484613
2037,CYP,Container glass,0.0
2037,CYP,Other glass,0.0
2037,CZE,Flat glass,6819060.3641934525
2037,CZE,Container glass,0.0
2037,CZE,Other glass,0.0
2037,DEU,Flat glass,156749761.51231283
2037,DEU,Container glass,0.0
2037,DEU,Other glass,0.0
2037,DNK,Flat glass,6758718.066460767
2037,DNK,Container glass,0.0
2037,DNK,Other glass,0.0
2037,ESP,Flat glass,29991789.260484643
2037,ESP,Container glass,0.0
2037,ESP,Other glass,0.0
2037,EST,Flat glass,1184524.7974662844
2037,EST,Container glass,0.0
2037,EST,Other glass,0.0
2037,FIN,Flat glass,4651114.714416817
2037,FIN,Container glass,0.0
2037,FIN,Other glass,0.0
2037,FRA,Flat glass,80928769.86737652
2037,FRA,Container glass,0.0
2037,FRA,Other glass,0.0
2037,GBR,Flat glass,45821428.37401984
2037,GBR,Container glass,0.0
2037,GBR,Other glass,0.0
2037,GRC,Flat glass,9202384.591076162
2037,GRC,Container glass,0.0
2037,GRC,Other glass,0.0
2037,HRV,Flat glass,2099678.533314643
2037,HRV,Container glass,0.0
2037,HRV,Other glass,0.0
2037,HUN,Flat glass,10781821.11803045
2037,HUN,Container glass,0.0
2037,HUN,Other glass,0.0
2037,IRL,Flat glass,2448127.3575451365
2037,IRL,Container glass,0.0
2037,IRL,Other glass,0.0
2037,ITA,Flat glass,119760014.48984048
2037,ITA,Container glass,0.0
2037,ITA,Other glass,0.0
2037,LTU,Flat glass,1898979.9891949098
2037,LTU,Container glass,0.0
2037,LTU,Other glass,0.0
2037,LUX,Flat glass,592510.3523588518
2037,LUX,Container glass,0.0
2037,LUX,Other glass,0.0
2037,LVA,Flat glass,1418100.1306246938
2037,LVA,Container glass,0.0
2037,LVA,Other glass,0.0
2037,MLT,Flat glass,371052.16164630407
2037,MLT,Container glass,0.0
2037,MLT,Other glass,0.0
2037,NLD,Flat glass,16156969.603748312
2037,NLD,Container glass,0.0
2037,NLD,Other glass,0.0
2037,POL,Flat glass,28957336.708227575
2037,POL,Container glass,0.0
2037,POL,Other glass,0.0
2037,PRT,Flat glass,10648688.590329822
2037,PRT,Container glass,0.0
2037,PRT,Other glass,0.0
2037,ROU,Flat glass,9440931.126067864
2037,ROU,Container glass,0.0
2037,ROU,Other glass,0.0
2037,SVK,Flat glass,3349073.7376662963
2037,SVK,Container glass,0.0
2037,SVK,Other glass,0.0
2037,SVN,Flat glass,1614764.9372209276
2037,SVN,Container glass,0.0
2037,SVN,Other glass,0.0
2037,SWE,Flat glass,13395635.03019021
2037,SWE,Container glass,0.0
2037,SWE,Other glass,0.0
2038,AUT,Flat glass,11754198.734847775
2038,AUT,Container glass,0.0
2038,AUT,Other glass,0.0
2038,BEL,Flat glass,8143566.146910341
2038,BEL,Container glass,0.0
2038,BEL,Other glass,0.0
2038,BGR,Flat glass,5436022.916467993
2038,BGR,Container glass,0.0
2038,BGR,Other glass,0.0
2038,CYP,Flat glass,453232.395484613
2038,CYP,Container glass,0.0
2038,CYP,Other glass,0.0
2038,CZE,Flat glass,6819060.3641934525
2038,CZE,Container glass,0.0
2038,CZE,Other glass,0.0
2038,DEU,Flat glass,156749761.51231283
2038,DEU,Container glass,0.0
2038,DEU,Other glass,0.0
2038,DNK,Flat glass,6758718.066460767
2038,DNK,Container glass,0.0
2038,DNK,Other glass,0.0
2038,ESP,Flat glass,29991789.260484643
2038,ESP,Container glass,0.0
2038,ESP,Other glass,0.0
2038,EST,Flat glass,1184524.7974662844
2038,EST,Container glass,0.0
2038,EST,Other glass,0.0
2038,FIN,Flat glass,4651114.714416817
2038,FIN,Container glass,0.0
2038,FIN,Other glass,0.0
2038,FRA,Flat glass,80928769.86737652
2038,FRA,Container glass,0.0
2038,FRA,Other glass,0.0
2038,GBR,Flat glass,45821428.37401984
2038,GBR,Container glass,0.0
2038,GBR,Other glass,0.0
2038,GRC,Flat glass,9202384.591076162
2038,GRC,Container glass,0.0
2038,GRC,Other glass,0.0
2038,HRV,Flat glass,2099678.533314643
2038,HRV,Container glass,0.0
2038,HRV,Other glass,0.0
2038,HUN,Flat glass,10781821.11803045
2038,HUN,Container glass,0.0
2038,HUN,Other glass,0.0
2038,IRL,Flat glass,2448127.3575451365
2038,IRL,Container glass,0.0
2038,IRL,Other glass,0.0
2038,ITA,Flat glass,119760014.48984048
2038,ITA,Container glass,0.0
2038,ITA,Other glass,0.0
2038,LTU,Flat glass,1898979.9891949098
2038,LTU,Container glass,0.0
2038,LTU,Other glass,0.0
2038,LUX,Flat glass,592510.3523588518
2038,LUX,Container glass,0.0
2038,LUX,Other glass,0.0
2038,LVA,Flat glass,1418100.1306246938
2038,LVA,Container glass,0.0
2038,LVA,Other glass,0.0
2038,MLT,Flat glass,371052.16164630407
2038,MLT,Container glass,0.0
2038,MLT,Other glass,0.0
2038,NLD,Flat glass,16156969.603748312
2038,NLD,Container glass,0.0
2038,NLD,Other glass,0.0
2038,POL,Flat glass,28957336.708227575
2038,POL,Container glass,0.0
2038,POL,Other glass,0.0
2038,PRT,Flat glass,10648688.590329822
2038,PRT,Container glass,0.0
2038,PRT,Other glass,0.0
2038,ROU,Flat glass,9440931.126067864
2038,ROU,Container glass,0.0
