Time,Region,Insulation product,value
2024,PRT,Insulation (Basement),0.0
2024,ROU,Insulation,-19891236.02103419
2024,ROU,Insulation (Exterior wall),0.0
2024,ROU,Insulation (Roof),0.0
2024,ROU,Insulation (Floor),0.0
2024,ROU,Insulation (Basement),0.0
2024,SVK,Insulation,-5425279.037164814
2024,SVK,Insulation (Exterior wall),0.0
2024,SVK,Insulation (Roof),0.0
2024,SVK,Insulation (Floor),0.0
2024,SVK,Insulation (Basement),0.0
2024,SVN,Insulation,-2810938.4904256123
2024,SVN,Insulation (Exterior wall),0.0
2024,SVN,Insulation (Roof),0.0
2024,SVN,Insulation (Floor),0.0
2024,SVN,Insulation (Basement),0.0
2024,SWE,Insulation,-19258011.57891114
2024,SWE,Insulation (Exterior wall),0.0
2024,SWE,Insulation (Roof),0.0
2024,SWE,Insulation (Floor),0.0
2024,SWE,Insulation (Basement),0.0
2025,AUT,Insulation,-15332339.705415776
2025,AUT,Insulation (Exterior wall),0.0
2025,AUT,Insulation (Roof),0.0
2025,AUT,Insulation (Floor),0.0
2025,AUT,Insulation (Basement),0.0
2025,BEL,Insulation,-11936784.30156506
2025,BEL,Insulation (Exterior wall),0.0
2025,BEL,Insulation (Roof),0.0
2025,BEL,Insulation (Floor),0.0
2025,BEL,Insulation (Basement),0.0
2025,BGR,Insulation,-11721558.557152359
2025,BGR,Insulation (Exterior wall),0.0
2025,BGR,Insulation (Roof),0.0
2025,BGR,Insulation (Floor),0.0
2025,BGR,Insulation (Basement),0.0
2025,CYP,Insulation,-591075.8447541572
2025,CYP,Insulation (Exterior wall),0.0
2025,CYP,Insulation (Roof),0.0
2025,CYP,Insulation (Floor),0.0
2025,CYP,Insulation (Basement),0.0
2025,CZE,Insulation,-12075361.536528863
2025,CZE,Insulation (Exterior wall),0.0
2025,CZE,Insulation (Roof),0.0
2025,CZE,Insulation (Floor),0.0
2025,CZE,Insulation (Basement),0.0
2025,DEU,Insulation,-206927293.32007128
2025,DEU,Insulation (Exterior wall),0.0
2025,DEU,Insulation (Roof),0.0
2025,DEU,Insulation (Floor),0.0
2025,DEU,Insulation (Basement),0.0
2025,DNK,Insulation,0.0
2025,DNK,Insulation (Exterior wall),0.0
2025,DNK,Insulation (Roof),0.0
2025,DNK,Insulation (Floor),0.0
2025,DNK,Insulation (Basement),0.0
2025,ESP,Insulation,-22502749.504882988
2025,ESP,Insulation (Exterior wall),0.0
2025,ESP,Insulation (Roof),0.0
2025,ESP,Insulation (Floor),0.0
2025,ESP,Insulation (Basement),0.0
2025,EST,Insulation,-1743419.7478242833
2025,EST,Insulation (Exterior wall),0.0
2025,EST,Insulation (Roof),0.0
2025,EST,Insulation (Floor),0.0
2025,EST,Insulation (Basement),0.0
2025,FIN,Insulation,-6474761.301513391
2025,FIN,Insulation (Exterior wall),0.0
2025,FIN,Insulation (Roof),0.0
2025,FIN,Insulation (Floor),0.0
2025,FIN,Insulation (Basement),0.0
2025,FRA,Insulation,-69888722.53955428
2025,FRA,Insulation (Exterior wall),0.0
2025,FRA,Insulation (Roof),0.0
2025,FRA,Insulation (Floor),0.0
2025,FRA,Insulation (Basement),0.0
2025,GBR,Insulation,-72614657.16894378
2025,GBR,Insulation (Exterior wall),0.0
2025,GBR,Insulation (Roof),0.0
2025,GBR,Insulation (Floor),0.0
2025,GBR,Insulation (Basement),0.0
2025,GRC,Insulation,-9740296.033060726
2025,GRC,Insulation (Exterior wall),0.0
2025,GRC,Insulation (Roof),0.0
2025,GRC,Insulation (Floor),0.0
2025,GRC,Insulation (Basement),0.0
2025,HRV,Insulation,-7319423.844302437
2025,HRV,Insulation (Exterior wall),0.0
2025,HRV,Insulation (Roof),0.0
2025,HRV,Insulation (Floor),0.0
2025,HRV,Insulation (Basement),0.0
2025,HUN,Insulation,-16833563.018004436
2025,HUN,Insulation (Exterior wall),0.0
2025,HUN,Insulation (Roof),0.0
2025,HUN,Insulation (Floor),0.0
2025,HUN,Insulation (Basement),0.0
2025,IRL,Insulation,-4304943.776459704
2025,IRL,Insulation (Exterior wall),0.0
2025,IRL,Insulation (Roof),0.0
2025,IRL,Insulation (Floor),0.0
2025,IRL,Insulation (Basement),0.0
2025,ITA,Insulation,-84428223.30665556
2025,ITA,Insulation (Exterior wall),0.0
2025,ITA,Insulation (Roof),0.0
2025,ITA,Insulation (Floor),0.0
2025,ITA,Insulation (Basement),0.0
2025,LTU,Insulation,-8570181.233819932
2025,LTU,Insulation (Exterior wall),0.0
2025,LTU,Insulation (Roof),0.0
2025,LTU,Insulation (Floor),0.0
2025,LTU,Insulation (Basement),0.0
2025,LUX,Insulation,-1089900.3538521954
2025,LUX,Insulation (Exterior wall),0.0
2025,LUX,Insulation (Roof),0.0
2025,LUX,Insulation (Floor),0.0
2025,LUX,Insulation (Basement),0.0
2025,LVA,Insulation,-3825535.142652859
2025,LVA,Insulation (Exterior wall),0.0
2025,LVA,Insulation (Roof),0.0
2025,LVA,Insulation (Floor),0.0
2025,LVA,Insulation (Basement),0.0
2025,MLT,Insulation,-344012.23938774527
2025,MLT,Insulation (Exterior wall),0.0
2025,MLT,Insulation (Roof),0.0
2025,MLT,Insulation (Floor),0.0
2025,MLT,Insulation (Basement),0.0
2025,NLD,Insulation,-21883301.04955565
2025,NLD,Insulation (Exterior wall),0.0
2025,NLD,Insulation (Roof),0.0
2025,NLD,Insulation (Floor),0.0
2025,NLD,Insulation (Basement),0.0
2025,POL,Insulation,-42388363.3776477
2025,POL,Insulation (Exterior wall),0.0
2025,POL,Insulation (Roof),0.0
2025,POL,Insulation (Floor),0.0
2025,POL,Insulation (Basement),0.0
2025,PRT,Insulation,-8343522.555283392
2025,PRT,Insulation (Exterior wall),0.0
2025,PRT,Insulation (Roof),0.0
2025,PRT,Insulation (Floor),0.0
2025,PRT,Insulation (Basement),0.0
2025,ROU,Insulation,-19891236.02103419
2025,ROU,Insulation (Exterior wall),0.0
2025,ROU,Insulation (Roof),0.0
2025,ROU,Insulation (Floor),0.0
2025,ROU,Insulation (Basement),0.0
2025,SVK,Insulation,-5425279.037164814
2025,SVK,Insulation (Exterior wall),0.0
2025,SVK,Insulation (Roof),0.0
2025,SVK,Insulation (Floor),0.0
2025,SVK,Insulation (Basement),0.0
2025,SVN,Insulation,-2810938.4904256123
2025,SVN,Insulation (Exterior wall),0.0
2025,SVN,Insulation (Roof),0.0
2025,SVN,Insulation (Floor),0.0
2025,SVN,Insulation (Basement),0.0
2025,SWE,Insulation,-19258011.57891114
2025,SWE,Insulation (Exterior wall),0.0
2025,SWE,Insulation (Roof),0.0
2025,SWE,Insulation (Floor),0.0
2025,SWE,Insulation (Basement),0.0
2026,AUT,Insulation,-15332339.705415776
2026,AUT,Insulation (Exterior wall),0.0
2026,AUT,Insulation (Roof),0.0
2026,AUT,Insulation (Floor),0.0
2026,AUT,Insulation (Basement),0.0
2026,BEL,Insulation,-11936784.30156506
2026,BEL,Insulation (Exterior wall),0.0
2026,BEL,Insulation (Roof),0.0
2026,BEL,Insulation (Floor),0.0
2026,BEL,Insulation (Basement),0.0
2026,BGR,Insulation,-11721558.557152359
2026,BGR,Insulation (Exterior wall),0.0
2026,BGR,Insulation (Roof),0.0
2026,BGR,Insulation (Floor),0.0
2026,BGR,Insulation (Basement),0.0
2026,CYP,Insulation,-591075.8447541572
2026,CYP,Insulation (Exterior wall),0.0
2026,CYP,Insulation (Roof),0.0
2026,CYP,Insulation (Floor),0.0
2026,CYP,Insulation (Basement),0.0
2026,CZE,Insulation,-12075361.536528863
2026,CZE,Insulation (Exterior wall),0.0
2026,CZE,Insulation (Roof),0.0
2026,CZE,Insulation (Floor),0.0
2026,CZE,Insulation (Basement),0.0
2026,DEU,Insulation,-206927293.32007128
2026,DEU,Insulation (Exterior wall),0.0
2026,DEU,Insulation (Roof),0.0
2026,DEU,Insulation (Floor),0.0
2026,DEU,Insulation (Basement),0.0
2026,DNK,Insulation,0.0
2026,DNK,Insulation (Exterior wall),0.0
2026,DNK,Insulation (Roof),0.0
2026,DNK,Insulation (Floor),0.0
2026,DNK,Insulation (Basement),0.0
2026,ESP,Insulation,-22502749.504882988
2026,ESP,Insulation (Exterior wall),0.0
2026,ESP,Insulation (Roof),0.0
2026,ESP,Insulation (Floor),0.0
2026,ESP,Insulation (Basement),0.0
2026,EST,Insulation,-1743419.7478242833
2026,EST,Insulation (Exterior wall),0.0
2026,EST,Insulation (Roof),0.0
2026,EST,Insulation (Floor),0.0
2026,EST,Insulation (Basement),0.0
2026,FIN,Insulation,-6474761.301513391
2026,FIN,Insulation (Exterior wall),0.0
2026,FIN,Insulation (Roof),0.0
2026,FIN,Insulation (Floor),0.0
2026,FIN,Insulation (Basement),0.0
2026,FRA,Insulation,-69888722.53955428
2026,FRA,Insulation (Exterior wall),0.0
2026,FRA,Insulation (Roof),0.0
2026,FRA,Insulation (Floor),0.0
2026,FRA,Insulation (Basement),0.0
2026,GBR,Insulation,-72614657.16894378
2026,GBR,Insulation (Exterior wall),0.0
2026,GBR,Insulation (Roof),0.0
2026,GBR,Insulation (Floor),0.0
2026,GBR,Insulation (Basement),0.0
2026,GRC,Insulation,-9740296.033060726
2026,GRC,Insulation (Exterior wall),0.0
2026,GRC,Insulation (Roof),0.0
2026,GRC,Insulation (Floor),0.0
2026,GRC,Insulation (Basement),0.0
2026,HRV,Insulation,-7319423.844302437
2026,HRV,Insulation (Exterior wall),0.0
2026,HRV,Insulation (Roof),0.0
2026,HRV,Insulation (Floor),0.0
2026,HRV,Insulation (Basement),0.0
2026,HUN,Insulation,-16833563.018004436
2026,HUN,Insulation (Exterior wall),0.0
2026,HUN,Insulation (Roof),0.0
2026,HUN,Insulation (Floor),0.0
2026,HUN,Insulation (Basement),0.0
2026,IRL,Insulation,-4304943.776459704
2026,IRL,Insulation (Exterior wall),0.0
2026,IRL,Insulation (Roof),0.0
2026,IRL,Insulation (Floor),0.0
2026,IRL,Insulation (Basement),0.0
2026,ITA,Insulation,-84428223.30665556
2026,ITA,Insulation (Exterior wall),0.0
2026,ITA,Insulation (Roof),0.0
2026,ITA,Insulation (Floor),0.0
2026,ITA,Insulation (Basement),0.0
2026,LTU,Insulation,-8570181.233819932
2026,LTU,Insulation (Exterior wall),0.0
2026,LTU,Insulation (Roof),0.0
2026,LTU,Insulation (Floor),0.0
2026,LTU,Insulation (Basement),0.0
2026,LUX,Insulation,-1089900.3538521954
2026,LUX,Insulation (Exterior wall),0.0
2026,LUX,Insulation (Roof),0.0
2026,LUX,Insulation (Floor),0.0
2026,LUX,Insulation (Basement),0.0
2026,LVA,Insulation,-3825535.142652859
2026,LVA,Insulation (Exterior wall),0.0
2026,LVA,Insulation (Roof),0.0
2026,LVA,Insulation (Floor),0.0
2026,LVA,Insulation (Basement),0.0
2026,MLT,Insulation,-344012.23938774527
2026,MLT,Insulation (Exterior wall),0.0
2026,MLT,Insulation (Roof),0.0
2026,MLT,Insulation (Floor),0.0
2026,MLT,Insulation (Basement),0.0
2026,NLD,Insulation,-21883301.04955565
2026,NLD,Insulation (Exterior wall),0.0
2026,NLD,Insulation (Roof),0.0
2026,NLD,Insulation (Floor),0.0
2026,NLD,Insulation (Basement),0.0
2026,POL,Insulation,-42388363.3776477
2026,POL,Insulation (Exterior wall),0.0
2026,POL,Insulation (Roof),0.0
2026,POL,Insulation (Floor),0.0
2026,POL,Insulation (Basement),0.0
2026,PRT,Insulation,-8343522.555283392
2026,PRT,Insulation (Exterior wall),0.0
2026,PRT,Insulation (Roof),0.0
2026,PRT,Insulation (Floor),0.0
2026,PRT,Insulation (Basement),0.0
2026,ROU,Insulation,-19891236.02103419
2026,ROU,Insulation (Exterior wall),0.0
2026,ROU,Insulation (Roof),0.0
2026,ROU,Insulation (Floor),0.0
2026,ROU,Insulation (Basement),0.0
2026,SVK,Insulation,-5425279.037164814
2026,SVK,Insulation (Exterior wall),0.0
2026,SVK,Insulation (Roof),0.0
2026,SVK,Insulation (Floor),0.0
2026,SVK,Insulation (Basement),0.0
2026,SVN,Insulation,-2810938.4904256123
2026,SVN,Insulation (Exterior wall),0.0
2026,SVN,Insulation (Roof),0.0
2026,SVN,Insulation (Floor),0.0
2026,SVN,Insulation (Basement),0.0
2026,SWE,Insulation,-19258011.57891114
2026,SWE,Insulation (Exterior wall),0.0
2026,SWE,Insulation (Roof),0.0
2026,SWE,Insulation (Floor),0.0
2026,SWE,Insulation (Basement),0.0
2027,AUT,Insulation,-15332339.705415776
2027,AUT,Insulation (Exterior wall),0.0
2027,AUT,Insulation (Roof),0.0
2027,AUT,Insulation (Floor),0.0
2027,AUT,Insulation (Basement),0.0
2027,BEL,Insulation,-11936784.30156506
2027,BEL,Insulation (Exterior wall),0.0
2027,BEL,Insulation (Roof),0.0
2027,BEL,Insulation (Floor),0.0
2027,BEL,Insulation (Basement),0.0
2027,BGR,Insulation,-11721558.557152359
2027,BGR,Insulation (Exterior wall),0.0
2027,BGR,Insulation (Roof),0.0
2027,BGR,Insulation (Floor),0.0
2027,BGR,Insulation (Basement),0.0
2027,CYP,Insulation,-591075.8447541572
2027,CYP,Insulation (Exterior wall),0.0
2027,CYP,Insulation (Roof),0.0
2027,CYP,Insulation (Floor),0.0
2027,CYP,Insulation (Basement),0.0
2027,CZE,Insulation,-12075361.536528863
2027,CZE,Insulation (Exterior wall),0.0
2027,CZE,Insulation (Roof),0.0
2027,CZE,Insulation (Floor),0.0
2027,CZE,Insulation (Basement),0.0
2027,DEU,Insulation,-206927293.32007128
2027,DEU,Insulation (Exterior wall),0.0
2027,DEU,Insulation (Roof),0.0
2027,DEU,Insulation (Floor),0.0
2027,DEU,Insulation (Basement),0.0
2027,DNK,Insulation,0.0
2027,DNK,Insulation (Exterior wall),0.0
2027,DNK,Insulation (Roof),0.0
2027,DNK,Insulation (Floor),0.0
2027,DNK,Insulation (Basement),0.0
2027,ESP,Insulation,-22502749.504882988
2027,ESP,Insulation (Exterior wall),0.0
2027,ESP,Insulation (Roof),0.0
2027,ESP,Insulation (Floor),0.0
2027,ESP,Insulation (Basement),0.0
2027,EST,Insulation,-1743419.7478242833
2027,EST,Insulation (Exterior wall),0.0
2027,EST,Insulation (Roof),0.0
2027,EST,Insulation (Floor),0.0
2027,EST,Insulation (Basement),0.0
2027,FIN,Insulation,-6474761.301513391
2027,FIN,Insulation (Exterior wall),0.0
2027,FIN,Insulation (Roof),0.0
2027,FIN,Insulation (Floor),0.0
2027,FIN,Insulation (Basement),0.0
2027,FRA,Insulation,-69888722.53955428
2027,FRA,Insulation (Exterior wall),0.0
2027,FRA,Insulation (Roof),0.0
2027,FRA,Insulation (Floor),0.0
2027,FRA,Insulation (Basement),0.0
2027,GBR,Insulation,-72614657.16894378
2027,GBR,Insulation (Exterior wall),0.0
2027,GBR,Insulation (Roof),0.0
2027,GBR,Insulation (Floor),0.0
2027,GBR,Insulation (Basement),0.0
2027,GRC,Insulation,-9740296.033060726
2027,GRC,Insulation (Exterior wall),0.0
2027,GRC,Insulation (Roof),0.0
2027,GRC,Insulation (Floor),0.0
2027,GRC,Insulation (Basement),0.0
2027,HRV,Insulation,-7319423.844302437
2027,HRV,Insulation (Exterior wall),0.0
2027,HRV,Insulation (Roof),0.0
2027,HRV,Insulation (Floor),0.0
2027,HRV,Insulation (Basement),0.0
2027,HUN,Insulation,-16833563.018004436
2027,HUN,Insulation (Exterior wall),0.0
2027,HUN,Insulation (Roof),0.0
2027,HUN,Insulation (Floor),0.0
2027,HUN,Insulation (Basement),0.0
2027,IRL,Insulation,-4304943.776459704
2027,IRL,Insulation (Exterior wall),0.0
2027,IRL,Insulation (Roof),0.0
2027,IRL,Insulation (Floor),0.0
2027,IRL,Insulation (Basement),0.0
2027,ITA,Insulation,-84428223.30665556
2027,ITA,Insulation (Exterior wall),0.0
2027,ITA,Insulation (Roof),0.0
2027,ITA,Insulation (Floor),0.0
2027,ITA,Insulation (Basement),0.0
2027,LTU,Insulation,-8570181.233819932
2027,LTU,Insulation (Exterior wall),0.0
2027,LTU,Insulation (Roof),0.0
2027,LTU,Insulation (Floor),0.0
2027,LTU,Insulation (Basement),0.0
2027,LUX,Insulation,-1089900.3538521954
2027,LUX,Insulation (Exterior wall),0.0
2027,LUX,Insulation (Roof),0.0
2027,LUX,Insulation (Floor),0.0
2027,LUX,Insulation (Basement),0.0
2027,LVA,Insulation,-3825535.142652859
2027,LVA,Insulation (Exterior wall),0.0
2027,LVA,Insulation (Roof),0.0
2027,LVA,Insulation (Floor),0.0
2027,LVA,Insulation (Basement),0.0
2027,MLT,Insulation,-344012.23938774527
2027,MLT,Insulation (Exterior wall),0.0
2027,MLT,Insulation (Roof),0.0
2027,MLT,Insulation (Floor),0.0
2027,MLT,Insulation (Basement),0.0
2027,NLD,Insulation,-21883301.04955565
2027,NLD,Insulation (Exterior wall),0.0
2027,NLD,Insulation (Roof),0.0
2027,NLD,Insulation (Floor),0.0
2027,NLD,Insulation (Basement),0.0
2027,POL,Insulation,-42388363.3776477
2027,POL,Insulation (Exterior wall),0.0
2027,POL,Insulation (Roof),0.0
2027,POL,Insulation (Floor),0.0
2027,POL,Insulation (Basement),0.0
2027,PRT,Insulation,-8343522.555283392
2027,PRT,Insulation (Exterior wall),0.0
2027,PRT,Insulation (Roof),0.0
2027,PRT,Insulation (Floor),0.0
2027,PRT,Insulation (Basement),0.0
2027,ROU,Insulation,-19891236.02103419
2027,ROU,Insulation (Exterior wall),0.0
2027,ROU,Insulation (Roof),0.0
2027,ROU,Insulation (Floor),0.0
2027,ROU,Insulation (Basement),0.0
2027,SVK,Insulation,-5425279.037164814
2027,SVK,Insulation (Exterior wall),0.0
2027,SVK,Insulation (Roof),0.0
2027,SVK,Insulation (Floor),0.0
2027,SVK,Insulation (Basement),0.0
2027,SVN,Insulation,-2810938.4904256123
2027,SVN,Insulation (Exterior wall),0.0
2027,SVN,Insulation (Roof),0.0
2027,SVN,Insulation (Floor),0.0
2027,SVN,Insulation (Basement),0.0
2027,SWE,Insulation,-19258011.57891114
2027,SWE,Insulation (Exterior wall),0.0
2027,SWE,Insulation (Roof),0.0
2027,SWE,Insulation (Floor),0.0
2027,SWE,Insulation (Basement),0.0
2028,AUT,Insulation,-15332339.705415776
2028,AUT,Insulation (Exterior wall),0.0
2028,AUT,Insulation (Roof),0.0
2028,AUT,Insulation (Floor),0.0
2028,AUT,Insulation (Basement),0.0
2028,BEL,Insulation,-11936784.30156506
2028,BEL,Insulation (Exterior wall),0.0
2028,BEL,Insulation (Roof),0.0
2028,BEL,Insulation (Floor),0.0
2028,BEL,Insulation (Basement),0.0
2028,BGR,Insulation,-11721558.557152359
2028,BGR,Insulation (Exterior wall),0.0
2028,BGR,Insulation (Roof),0.0
2028,BGR,Insulation (Floor),0.0
2028,BGR,Insulation (Basement),0.0
2028,CYP,Insulation,-591075.8447541572
2028,CYP,Insulation (Exterior wall),0.0
2028,CYP,Insulation (Roof),0.0
2028,CYP,Insulation (Floor),0.0
2028,CYP,Insulation (Basement),0.0
2028,CZE,Insulation,-12075361.536528863
2028,CZE,Insulation (Exterior wall),0.0
2028,CZE,Insulation (Roof),0.0
2028,CZE,Insulation (Floor),0.0
2028,CZE,Insulation (Basement),0.0
2028,DEU,Insulation,-206927293.32007128
2028,DEU,Insulation (Exterior wall),0.0
2028,DEU,Insulation (Roof),0.0
2028,DEU,Insulation (Floor),0.0
2028,DEU,Insulation (Basement),0.0
2028,DNK,Insulation,0.0
2028,DNK,Insulation (Exterior wall),0.0
2028,DNK,Insulation (Roof),0.0
2028,DNK,Insulation (Floor),0.0
2028,DNK,Insulation (Basement),0.0
2028,ESP,Insulation,-22502749.504882988
2028,ESP,Insulation (Exterior wall),0.0
2028,ESP,Insulation (Roof),0.0
2028,ESP,Insulation (Floor),0.0
2028,ESP,Insulation (Basement),0.0
2028,EST,Insulation,-1743419.7478242833
2028,EST,Insulation (Exterior wall),0.0
2028,EST,Insulation (Roof),0.0
2028,EST,Insulation (Floor),0.0
2028,EST,Insulation (Basement),0.0
2028,FIN,Insulation,-6474761.301513391
2028,FIN,Insulation (Exterior wall),0.0
2028,FIN,Insulation (Roof),0.0
2028,FIN,Insulation (Floor),0.0
2028,FIN,Insulation (Basement),0.0
2028,FRA,Insulation,-69888722.53955428
2028,FRA,Insulation (Exterior wall),0.0
2028,FRA,Insulation (Roof),0.0
2028,FRA,Insulation (Floor),0.0
2028,FRA,Insulation (Basement),0.0
2028,GBR,Insulation,-72614657.16894378
2028,GBR,Insulation (Exterior wall),0.0
2028,GBR,Insulation (Roof),0.0
2028,GBR,Insulation (Floor),0.0
2028,GBR,Insulation (Basement),0.0
2028,GRC,Insulation,-9740296.033060726
2028,GRC,Insulation (Exterior wall),0.0
2028,GRC,Insulation (Roof),0.0
2028,GRC,Insulation (Floor),0.0
2028,GRC,Insulation (Basement),0.0
2028,HRV,Insulation,-7319423.844302437
2028,HRV,Insulation (Exterior wall),0.0
2028,HRV,Insulation (Roof),0.0
2028,HRV,Insulation (Floor),0.0
2028,HRV,Insulation (Basement),0.0
2028,HUN,Insulation,-16833563.018004436
2028,HUN,Insulation (Exterior wall),0.0
2028,HUN,Insulation (Roof),0.0
2028,HUN,Insulation (Floor),0.0
2028,HUN,Insulation (Basement),0.0
2028,IRL,Insulation,-4304943.776459704
2028,IRL,Insulation (Exterior wall),0.0
2028,IRL,Insulation (Roof),0.0
2028,IRL,Insulation (Floor),0.0
2028,IRL,Insulation (Basement),0.0
2028,ITA,Insulation,-84428223.30665556
2028,ITA,Insulation (Exterior wall),0.0
2028,ITA,Insulation (Roof),0.0
2028,ITA,Insulation (Floor),0.0
2028,ITA,Insulation (Basement),0.0
2028,LTU,Insulation,-8570181.233819932
2028,LTU,Insulation (Exterior wall),0.0
2028,LTU,Insulation (Roof),0.0
2028,LTU,Insulation (Floor),0.0
2028,LTU,Insulation (Basement),0.0
2028,LUX,Insulation,-1089900.3538521954
2028,LUX,Insulation (Exterior wall),0.0
2028,LUX,Insulation (Roof),0.0
2028,LUX,Insulation (Floor),0.0
2028,LUX,Insulation (Basement),0.0
2028,LVA,Insulation,-3825535.142652859
2028,LVA,Insulation (Exterior wall),0.0
2028,LVA,Insulation (Roof),0.0
2028,LVA,Insulation (Floor),0.0
2028,LVA,Insulation (Basement),0.0
2028,MLT,Insulation,-344012.23938774527
2028,MLT,Insulation (Exterior wall),0.0
2028,MLT,Insulation (Roof),0.0
2028,MLT,Insulation (Floor),0.0
2028,MLT,Insulation (Basement),0.0
2028,NLD,Insulation,-21883301.04955565
2028,NLD,Insulation (Exterior wall),0.0
2028,NLD,Insulation (Roof),0.0
2028,NLD,Insulation (Floor),0.0
2028,NLD,Insulation (Basement),0.0
2028,POL,Insulation,-42388363.3776477
2028,POL,Insulation (Exterior wall),0.0
2028,POL,Insulation (Roof),0.0
2028,POL,Insulation (Floor),0.0
2028,POL,Insulation (Basement),0.0
2028,PRT,Insulation,-8343522.555283392
2028,PRT,Insulation (Exterior wall),0.0
2028,PRT,Insulation (Roof),0.0
2028,PRT,Insulation (Floor),0.0
2028,PRT,Insulation (Basement),0.0
2028,ROU,Insulation,-19891236.02103419
2028,ROU,Insulation (Exterior wall),0.0
2028,ROU,Insulation (Roof),0.0
2028,ROU,Insulation (Floor),0.0
2028,ROU,Insulation (Basement),0.0
2028,SVK,Insulation,-5425279.037164814
2028,SVK,Insulation (Exterior wall),0.0
2028,SVK,Insulation (Roof),0.0
2028,SVK,Insulation (Floor),0.0
2028,SVK,Insulation (Basement),0.0
2028,SVN,Insulation,-2810938.4904256123
2028,SVN,Insulation (Exterior wall),0.0
2028,SVN,Insulation (Roof),0.0
2028,SVN,Insulation (Floor),0.0
2028,SVN,Insulation (Basement),0.0
2028,SWE,Insulation,-19258011.57891114
2028,SWE,Insulation (Exterior wall),0.0
2028,SWE,Insulation (Roof),0.0
2028,SWE,Insulation (Floor),0.0
2028,SWE,Insulation (Basement),0.0
2029,AUT,Insulation,-15332339.705415776
2029,AUT,Insulation (Exterior wall),0.0
2029,AUT,Insulation (Roof),0.0
2029,AUT,Insulation (Floor),0.0
2029,AUT,Insulation (Basement),0.0
2029,BEL,Insulation,-11936784.30156506
2029,BEL,Insulation (Exterior wall),0.0
2029,BEL,Insulation (Roof),0.0
2029,BEL,Insulation (Floor),0.0
2029,BEL,Insulation (Basement),0.0
2029,BGR,Insulation,-11721558.557152359
2029,BGR,Insulation (Exterior wall),0.0
2029,BGR,Insulation (Roof),0.0
2029,BGR,Insulation (Floor),0.0
2029,BGR,Insulation (Basement),0.0
2029,CYP,Insulation,-591075.8447541572
2029,CYP,Insulation (Exterior wall),0.0
2029,CYP,Insulation (Roof),0.0
2029,CYP,Insulation (Floor),0.0
2029,CYP,Insulation (Basement),0.0
2029,CZE,Insulation,-12075361.536528863
2029,CZE,Insulation (Exterior wall),0.0
2029,CZE,Insulation (Roof),0.0
2029,CZE,Insulation (Floor),0.0
2029,CZE,Insulation (Basement),0.0
2029,DEU,Insulation,-206927293.32007128
2029,DEU,Insulation (Exterior wall),0.0
2029,DEU,Insulation (Roof),0.0
2029,DEU,Insulation (Floor),0.0
2029,DEU,Insulation (Basement),0.0
2029,DNK,Insulation,0.0
2029,DNK,Insulation (Exterior wall),0.0
2029,DNK,Insulation (Roof),0.0
2029,DNK,Insulation (Floor),0.0
2029,DNK,Insulation (Basement),0.0
2029,ESP,Insulation,-22502749.504882988
2029,ESP,Insulation (Exterior wall),0.0
2029,ESP,Insulation (Roof),0.0
2029,ESP,Insulation (Floor),0.0
2029,ESP,Insulation (Basement),0.0
2029,EST,Insulation,-1743419.7478242833
2029,EST,Insulation (Exterior wall),0.0
2029,EST,Insulation (Roof),0.0
2029,EST,Insulation (Floor),0.0
2029,EST,Insulation (Basement),0.0
2029,FIN,Insulation,-6474761.301513391
2029,FIN,Insulation (Exterior wall),0.0
2029,FIN,Insulation (Roof),0.0
2029,FIN,Insulation (Floor),0.0
2029,FIN,Insulation (Basement),0.0
2029,FRA,Insulation,-69888722.53955428
2029,FRA,Insulation (Exterior wall),0.0
2029,FRA,Insulation (Roof),0.0
2029,FRA,Insulation (Floor),0.0
2029,FRA,Insulation (Basement),0.0
2029,GBR,Insulation,-72614657.16894378
2029,GBR,Insulation (Exterior wall),0.0
2029,GBR,Insulation (Roof),0.0
2029,GBR,Insulation (Floor),0.0
2029,GBR,Insulation (Basement),0.0
2029,GRC,Insulation,-9740296.033060726
2029,GRC,Insulation (Exterior wall),0.0
2029,GRC,Insulation (Roof),0.0
2029,GRC,Insulation (Floor),0.0
2029,GRC,Insulation (Basement),0.0
2029,HRV,Insulation,-7319423.844302437
2029,HRV,Insulation (Exterior wall),0.0
2029,HRV,Insulation (Roof),0.0
2029,HRV,Insulation (Floor),0.0
2029,HRV,Insulation (Basement),0.0
2029,HUN,Insulation,-16833563.018004436
2029,HUN,Insulation (Exterior wall),0.0
2029,HUN,Insulation (Roof),0.0
2029,HUN,Insulation (Floor),0.0
2029,HUN,Insulation (Basement),0.0
2029,IRL,Insulation,-4304943.776459704
2029,IRL,Insulation (Exterior wall),0.0
2029,IRL,Insulation (Roof),0.0
2029,IRL,Insulation (Floor),0.0
2029,IRL,Insulation (Basement),0.0
2029,ITA,Insulation,-84428223.30665556
2029,ITA,Insulation (Exterior wall),0.0
2029,ITA,Insulation (Roof),0.0
2029,ITA,Insulation (Floor),0.0
2029,ITA,Insulation (Basement),0.0
2029,LTU,Insulation,-8570181.233819932
2029,LTU,Insulation (Exterior wall),0.0
2029,LTU,Insulation (Roof),0.0
2029,LTU,Insulation (Floor),0.0
2029,LTU,Insulation (Basement),0.0
2029,LUX,Insulation,-1089900.3538521954
2029,LUX,Insulation (Exterior wall),0.0
2029,LUX,Insulation (Roof),0.0
2029,LUX,Insulation (Floor),0.0
