Time,Region,Concrete product,value
2026,ITA,Precast concrete (not reinforced)_Interior wall,0.0
2026,ITA,Precast concrete (not reinforced)_Roof,0.0
2026,ITA,Precast concrete (not reinforced)_Floor,0.0
2026,ITA,Precast concrete (not reinforced)_Basement wall,0.0
2026,ITA,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,ITA,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,ITA,Precast concrete (not reinforced)_Foundation,0.0
2026,LTU,Transport concrete (not reinforced),0.0
2026,LTU,Precast concrete (not reinforced),0.0
2026,LTU,Transport concrete (reinforced),0.0
2026,LTU,Precast concrete (reinforced),0.0
2026,LTU,Transport concrete (reinforced)_Exterior wall,0.0
2026,LTU,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,LTU,Transport concrete (reinforced)_Interior wall,0.0
2026,LTU,Transport concrete (reinforced)_Roof,0.0
2026,LTU,Transport concrete (reinforced)_Floor,0.0
2026,LTU,Transport concrete (reinforced)_Basement wall,0.0
2026,LTU,Transport concrete (reinforced)_Basement ceiling,0.0
2026,LTU,Transport concrete (reinforced)_Basement ground floor,0.0
2026,LTU,Transport concrete (reinforced)_Foundation,0.0
2026,LTU,Transport concrete (not reinforced)_Exterior wall,0.0
2026,LTU,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,LTU,Transport concrete (not reinforced)_Interior wall,0.0
2026,LTU,Transport concrete (not reinforced)_Roof,0.0
2026,LTU,Transport concrete (not reinforced)_Floor,0.0
2026,LTU,Transport concrete (not reinforced)_Basement wall,0.0
2026,LTU,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,LTU,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,LTU,Transport concrete (not reinforced)_Foundation,0.0
2026,LTU,Precast concrete (reinforced)_Exterior wall,0.0
2026,LTU,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,LTU,Precast concrete (reinforced)_Interior wall,0.0
2026,LTU,Precast concrete (reinforced)_Roof,0.0
2026,LTU,Precast concrete (reinforced)_Floor,0.0
2026,LTU,Precast concrete (reinforced)_Basement wall,0.0
2026,LTU,Precast concrete (reinforced)_Basement ceiling,0.0
2026,LTU,Precast concrete (reinforced)_Basement ground floor,0.0
2026,LTU,Precast concrete (reinforced)_Foundation,0.0
2026,LTU,Precast concrete (not reinforced)_Exterior wall,0.0
2026,LTU,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,LTU,Precast concrete (not reinforced)_Interior wall,0.0
2026,LTU,Precast concrete (not reinforced)_Roof,0.0
2026,LTU,Precast concrete (not reinforced)_Floor,0.0
2026,LTU,Precast concrete (not reinforced)_Basement wall,0.0
2026,LTU,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,LTU,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,LTU,Precast concrete (not reinforced)_Foundation,0.0
2026,LUX,Transport concrete (not reinforced),0.0
2026,LUX,Precast concrete (not reinforced),0.0
2026,LUX,Transport concrete (reinforced),0.0
2026,LUX,Precast concrete (reinforced),0.0
2026,LUX,Transport concrete (reinforced)_Exterior wall,0.0
2026,LUX,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,LUX,Transport concrete (reinforced)_Interior wall,0.0
2026,LUX,Transport concrete (reinforced)_Roof,0.0
2026,LUX,Transport concrete (reinforced)_Floor,0.0
2026,LUX,Transport concrete (reinforced)_Basement wall,0.0
2026,LUX,Transport concrete (reinforced)_Basement ceiling,0.0
2026,LUX,Transport concrete (reinforced)_Basement ground floor,0.0
2026,LUX,Transport concrete (reinforced)_Foundation,0.0
2026,LUX,Transport concrete (not reinforced)_Exterior wall,0.0
2026,LUX,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,LUX,Transport concrete (not reinforced)_Interior wall,0.0
2026,LUX,Transport concrete (not reinforced)_Roof,0.0
2026,LUX,Transport concrete (not reinforced)_Floor,0.0
2026,LUX,Transport concrete (not reinforced)_Basement wall,0.0
2026,LUX,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,LUX,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,LUX,Transport concrete (not reinforced)_Foundation,0.0
2026,LUX,Precast concrete (reinforced)_Exterior wall,0.0
2026,LUX,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,LUX,Precast concrete (reinforced)_Interior wall,0.0
2026,LUX,Precast concrete (reinforced)_Roof,0.0
2026,LUX,Precast concrete (reinforced)_Floor,0.0
2026,LUX,Precast concrete (reinforced)_Basement wall,0.0
2026,LUX,Precast concrete (reinforced)_Basement ceiling,0.0
2026,LUX,Precast concrete (reinforced)_Basement ground floor,0.0
2026,LUX,Precast concrete (reinforced)_Foundation,0.0
2026,LUX,Precast concrete (not reinforced)_Exterior wall,0.0
2026,LUX,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,LUX,Precast concrete (not reinforced)_Interior wall,0.0
2026,LUX,Precast concrete (not reinforced)_Roof,0.0
2026,LUX,Precast concrete (not reinforced)_Floor,0.0
2026,LUX,Precast concrete (not reinforced)_Basement wall,0.0
2026,LUX,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,LUX,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,LUX,Precast concrete (not reinforced)_Foundation,0.0
2026,LVA,Transport concrete (not reinforced),0.0
2026,LVA,Precast concrete (not reinforced),0.0
2026,LVA,Transport concrete (reinforced),0.0
2026,LVA,Precast concrete (reinforced),0.0
2026,LVA,Transport concrete (reinforced)_Exterior wall,0.0
2026,LVA,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,LVA,Transport concrete (reinforced)_Interior wall,0.0
2026,LVA,Transport concrete (reinforced)_Roof,0.0
2026,LVA,Transport concrete (reinforced)_Floor,0.0
2026,LVA,Transport concrete (reinforced)_Basement wall,0.0
2026,LVA,Transport concrete (reinforced)_Basement ceiling,0.0
2026,LVA,Transport concrete (reinforced)_Basement ground floor,0.0
2026,LVA,Transport concrete (reinforced)_Foundation,0.0
2026,LVA,Transport concrete (not reinforced)_Exterior wall,0.0
2026,LVA,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,LVA,Transport concrete (not reinforced)_Interior wall,0.0
2026,LVA,Transport concrete (not reinforced)_Roof,0.0
2026,LVA,Transport concrete (not reinforced)_Floor,0.0
2026,LVA,Transport concrete (not reinforced)_Basement wall,0.0
2026,LVA,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,LVA,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,LVA,Transport concrete (not reinforced)_Foundation,0.0
2026,LVA,Precast concrete (reinforced)_Exterior wall,0.0
2026,LVA,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,LVA,Precast concrete (reinforced)_Interior wall,0.0
2026,LVA,Precast concrete (reinforced)_Roof,0.0
2026,LVA,Precast concrete (reinforced)_Floor,0.0
2026,LVA,Precast concrete (reinforced)_Basement wall,0.0
2026,LVA,Precast concrete (reinforced)_Basement ceiling,0.0
2026,LVA,Precast concrete (reinforced)_Basement ground floor,0.0
2026,LVA,Precast concrete (reinforced)_Foundation,0.0
2026,LVA,Precast concrete (not reinforced)_Exterior wall,0.0
2026,LVA,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,LVA,Precast concrete (not reinforced)_Interior wall,0.0
2026,LVA,Precast concrete (not reinforced)_Roof,0.0
2026,LVA,Precast concrete (not reinforced)_Floor,0.0
2026,LVA,Precast concrete (not reinforced)_Basement wall,0.0
2026,LVA,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,LVA,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,LVA,Precast concrete (not reinforced)_Foundation,0.0
2026,MLT,Transport concrete (not reinforced),0.0
2026,MLT,Precast concrete (not reinforced),0.0
2026,MLT,Transport concrete (reinforced),0.0
2026,MLT,Precast concrete (reinforced),0.0
2026,MLT,Transport concrete (reinforced)_Exterior wall,0.0
2026,MLT,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,MLT,Transport concrete (reinforced)_Interior wall,0.0
2026,MLT,Transport concrete (reinforced)_Roof,0.0
2026,MLT,Transport concrete (reinforced)_Floor,0.0
2026,MLT,Transport concrete (reinforced)_Basement wall,0.0
2026,MLT,Transport concrete (reinforced)_Basement ceiling,0.0
2026,MLT,Transport concrete (reinforced)_Basement ground floor,0.0
2026,MLT,Transport concrete (reinforced)_Foundation,0.0
2026,MLT,Transport concrete (not reinforced)_Exterior wall,0.0
2026,MLT,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,MLT,Transport concrete (not reinforced)_Interior wall,0.0
2026,MLT,Transport concrete (not reinforced)_Roof,0.0
2026,MLT,Transport concrete (not reinforced)_Floor,0.0
2026,MLT,Transport concrete (not reinforced)_Basement wall,0.0
2026,MLT,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,MLT,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,MLT,Transport concrete (not reinforced)_Foundation,0.0
2026,MLT,Precast concrete (reinforced)_Exterior wall,0.0
2026,MLT,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,MLT,Precast concrete (reinforced)_Interior wall,0.0
2026,MLT,Precast concrete (reinforced)_Roof,0.0
2026,MLT,Precast concrete (reinforced)_Floor,0.0
2026,MLT,Precast concrete (reinforced)_Basement wall,0.0
2026,MLT,Precast concrete (reinforced)_Basement ceiling,0.0
2026,MLT,Precast concrete (reinforced)_Basement ground floor,0.0
2026,MLT,Precast concrete (reinforced)_Foundation,0.0
2026,MLT,Precast concrete (not reinforced)_Exterior wall,0.0
2026,MLT,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,MLT,Precast concrete (not reinforced)_Interior wall,0.0
2026,MLT,Precast concrete (not reinforced)_Roof,0.0
2026,MLT,Precast concrete (not reinforced)_Floor,0.0
2026,MLT,Precast concrete (not reinforced)_Basement wall,0.0
2026,MLT,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,MLT,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,MLT,Precast concrete (not reinforced)_Foundation,0.0
2026,NLD,Transport concrete (not reinforced),0.0
2026,NLD,Precast concrete (not reinforced),0.0
2026,NLD,Transport concrete (reinforced),0.0
2026,NLD,Precast concrete (reinforced),0.0
2026,NLD,Transport concrete (reinforced)_Exterior wall,0.0
2026,NLD,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,NLD,Transport concrete (reinforced)_Interior wall,0.0
2026,NLD,Transport concrete (reinforced)_Roof,0.0
2026,NLD,Transport concrete (reinforced)_Floor,0.0
2026,NLD,Transport concrete (reinforced)_Basement wall,0.0
2026,NLD,Transport concrete (reinforced)_Basement ceiling,0.0
2026,NLD,Transport concrete (reinforced)_Basement ground floor,0.0
2026,NLD,Transport concrete (reinforced)_Foundation,0.0
2026,NLD,Transport concrete (not reinforced)_Exterior wall,0.0
2026,NLD,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,NLD,Transport concrete (not reinforced)_Interior wall,0.0
2026,NLD,Transport concrete (not reinforced)_Roof,0.0
2026,NLD,Transport concrete (not reinforced)_Floor,0.0
2026,NLD,Transport concrete (not reinforced)_Basement wall,0.0
2026,NLD,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,NLD,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,NLD,Transport concrete (not reinforced)_Foundation,0.0
2026,NLD,Precast concrete (reinforced)_Exterior wall,0.0
2026,NLD,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,NLD,Precast concrete (reinforced)_Interior wall,0.0
2026,NLD,Precast concrete (reinforced)_Roof,0.0
2026,NLD,Precast concrete (reinforced)_Floor,0.0
2026,NLD,Precast concrete (reinforced)_Basement wall,0.0
2026,NLD,Precast concrete (reinforced)_Basement ceiling,0.0
2026,NLD,Precast concrete (reinforced)_Basement ground floor,0.0
2026,NLD,Precast concrete (reinforced)_Foundation,0.0
2026,NLD,Precast concrete (not reinforced)_Exterior wall,0.0
2026,NLD,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,NLD,Precast concrete (not reinforced)_Interior wall,0.0
2026,NLD,Precast concrete (not reinforced)_Roof,0.0
2026,NLD,Precast concrete (not reinforced)_Floor,0.0
2026,NLD,Precast concrete (not reinforced)_Basement wall,0.0
2026,NLD,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,NLD,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,NLD,Precast concrete (not reinforced)_Foundation,0.0
2026,POL,Transport concrete (not reinforced),0.0
2026,POL,Precast concrete (not reinforced),0.0
2026,POL,Transport concrete (reinforced),0.0
2026,POL,Precast concrete (reinforced),0.0
2026,POL,Transport concrete (reinforced)_Exterior wall,0.0
2026,POL,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,POL,Transport concrete (reinforced)_Interior wall,0.0
2026,POL,Transport concrete (reinforced)_Roof,0.0
2026,POL,Transport concrete (reinforced)_Floor,0.0
2026,POL,Transport concrete (reinforced)_Basement wall,0.0
2026,POL,Transport concrete (reinforced)_Basement ceiling,0.0
2026,POL,Transport concrete (reinforced)_Basement ground floor,0.0
2026,POL,Transport concrete (reinforced)_Foundation,0.0
2026,POL,Transport concrete (not reinforced)_Exterior wall,0.0
2026,POL,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,POL,Transport concrete (not reinforced)_Interior wall,0.0
2026,POL,Transport concrete (not reinforced)_Roof,0.0
2026,POL,Transport concrete (not reinforced)_Floor,0.0
2026,POL,Transport concrete (not reinforced)_Basement wall,0.0
2026,POL,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,POL,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,POL,Transport concrete (not reinforced)_Foundation,0.0
2026,POL,Precast concrete (reinforced)_Exterior wall,0.0
2026,POL,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,POL,Precast concrete (reinforced)_Interior wall,0.0
2026,POL,Precast concrete (reinforced)_Roof,0.0
2026,POL,Precast concrete (reinforced)_Floor,0.0
2026,POL,Precast concrete (reinforced)_Basement wall,0.0
2026,POL,Precast concrete (reinforced)_Basement ceiling,0.0
2026,POL,Precast concrete (reinforced)_Basement ground floor,0.0
2026,POL,Precast concrete (reinforced)_Foundation,0.0
2026,POL,Precast concrete (not reinforced)_Exterior wall,0.0
2026,POL,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,POL,Precast concrete (not reinforced)_Interior wall,0.0
2026,POL,Precast concrete (not reinforced)_Roof,0.0
2026,POL,Precast concrete (not reinforced)_Floor,0.0
2026,POL,Precast concrete (not reinforced)_Basement wall,0.0
2026,POL,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,POL,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,POL,Precast concrete (not reinforced)_Foundation,0.0
2026,PRT,Transport concrete (not reinforced),0.0
2026,PRT,Precast concrete (not reinforced),0.0
2026,PRT,Transport concrete (reinforced),0.0
2026,PRT,Precast concrete (reinforced),0.0
2026,PRT,Transport concrete (reinforced)_Exterior wall,0.0
2026,PRT,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,PRT,Transport concrete (reinforced)_Interior wall,0.0
2026,PRT,Transport concrete (reinforced)_Roof,0.0
2026,PRT,Transport concrete (reinforced)_Floor,0.0
2026,PRT,Transport concrete (reinforced)_Basement wall,0.0
2026,PRT,Transport concrete (reinforced)_Basement ceiling,0.0
2026,PRT,Transport concrete (reinforced)_Basement ground floor,0.0
2026,PRT,Transport concrete (reinforced)_Foundation,0.0
2026,PRT,Transport concrete (not reinforced)_Exterior wall,0.0
2026,PRT,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,PRT,Transport concrete (not reinforced)_Interior wall,0.0
2026,PRT,Transport concrete (not reinforced)_Roof,0.0
2026,PRT,Transport concrete (not reinforced)_Floor,0.0
2026,PRT,Transport concrete (not reinforced)_Basement wall,0.0
2026,PRT,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,PRT,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,PRT,Transport concrete (not reinforced)_Foundation,0.0
2026,PRT,Precast concrete (reinforced)_Exterior wall,0.0
2026,PRT,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,PRT,Precast concrete (reinforced)_Interior wall,0.0
2026,PRT,Precast concrete (reinforced)_Roof,0.0
2026,PRT,Precast concrete (reinforced)_Floor,0.0
2026,PRT,Precast concrete (reinforced)_Basement wall,0.0
2026,PRT,Precast concrete (reinforced)_Basement ceiling,0.0
2026,PRT,Precast concrete (reinforced)_Basement ground floor,0.0
2026,PRT,Precast concrete (reinforced)_Foundation,0.0
2026,PRT,Precast concrete (not reinforced)_Exterior wall,0.0
2026,PRT,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,PRT,Precast concrete (not reinforced)_Interior wall,0.0
2026,PRT,Precast concrete (not reinforced)_Roof,0.0
2026,PRT,Precast concrete (not reinforced)_Floor,0.0
2026,PRT,Precast concrete (not reinforced)_Basement wall,0.0
2026,PRT,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,PRT,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,PRT,Precast concrete (not reinforced)_Foundation,0.0
2026,ROU,Transport concrete (not reinforced),0.0
2026,ROU,Precast concrete (not reinforced),0.0
2026,ROU,Transport concrete (reinforced),0.0
2026,ROU,Precast concrete (reinforced),0.0
2026,ROU,Transport concrete (reinforced)_Exterior wall,0.0
2026,ROU,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,ROU,Transport concrete (reinforced)_Interior wall,0.0
2026,ROU,Transport concrete (reinforced)_Roof,0.0
2026,ROU,Transport concrete (reinforced)_Floor,0.0
2026,ROU,Transport concrete (reinforced)_Basement wall,0.0
2026,ROU,Transport concrete (reinforced)_Basement ceiling,0.0
2026,ROU,Transport concrete (reinforced)_Basement ground floor,0.0
2026,ROU,Transport concrete (reinforced)_Foundation,0.0
2026,ROU,Transport concrete (not reinforced)_Exterior wall,0.0
2026,ROU,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,ROU,Transport concrete (not reinforced)_Interior wall,0.0
2026,ROU,Transport concrete (not reinforced)_Roof,0.0
2026,ROU,Transport concrete (not reinforced)_Floor,0.0
2026,ROU,Transport concrete (not reinforced)_Basement wall,0.0
2026,ROU,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,ROU,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,ROU,Transport concrete (not reinforced)_Foundation,0.0
2026,ROU,Precast concrete (reinforced)_Exterior wall,0.0
2026,ROU,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,ROU,Precast concrete (reinforced)_Interior wall,0.0
2026,ROU,Precast concrete (reinforced)_Roof,0.0
2026,ROU,Precast concrete (reinforced)_Floor,0.0
2026,ROU,Precast concrete (reinforced)_Basement wall,0.0
2026,ROU,Precast concrete (reinforced)_Basement ceiling,0.0
2026,ROU,Precast concrete (reinforced)_Basement ground floor,0.0
2026,ROU,Precast concrete (reinforced)_Foundation,0.0
2026,ROU,Precast concrete (not reinforced)_Exterior wall,0.0
2026,ROU,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,ROU,Precast concrete (not reinforced)_Interior wall,0.0
2026,ROU,Precast concrete (not reinforced)_Roof,0.0
2026,ROU,Precast concrete (not reinforced)_Floor,0.0
2026,ROU,Precast concrete (not reinforced)_Basement wall,0.0
2026,ROU,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,ROU,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,ROU,Precast concrete (not reinforced)_Foundation,0.0
2026,SVK,Transport concrete (not reinforced),0.0
2026,SVK,Precast concrete (not reinforced),0.0
2026,SVK,Transport concrete (reinforced),0.0
2026,SVK,Precast concrete (reinforced),0.0
2026,SVK,Transport concrete (reinforced)_Exterior wall,0.0
2026,SVK,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,SVK,Transport concrete (reinforced)_Interior wall,0.0
2026,SVK,Transport concrete (reinforced)_Roof,0.0
2026,SVK,Transport concrete (reinforced)_Floor,0.0
2026,SVK,Transport concrete (reinforced)_Basement wall,0.0
2026,SVK,Transport concrete (reinforced)_Basement ceiling,0.0
2026,SVK,Transport concrete (reinforced)_Basement ground floor,0.0
2026,SVK,Transport concrete (reinforced)_Foundation,0.0
2026,SVK,Transport concrete (not reinforced)_Exterior wall,0.0
2026,SVK,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,SVK,Transport concrete (not reinforced)_Interior wall,0.0
2026,SVK,Transport concrete (not reinforced)_Roof,0.0
2026,SVK,Transport concrete (not reinforced)_Floor,0.0
2026,SVK,Transport concrete (not reinforced)_Basement wall,0.0
2026,SVK,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,SVK,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,SVK,Transport concrete (not reinforced)_Foundation,0.0
2026,SVK,Precast concrete (reinforced)_Exterior wall,0.0
2026,SVK,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,SVK,Precast concrete (reinforced)_Interior wall,0.0
2026,SVK,Precast concrete (reinforced)_Roof,0.0
2026,SVK,Precast concrete (reinforced)_Floor,0.0
2026,SVK,Precast concrete (reinforced)_Basement wall,0.0
2026,SVK,Precast concrete (reinforced)_Basement ceiling,0.0
2026,SVK,Precast concrete (reinforced)_Basement ground floor,0.0
2026,SVK,Precast concrete (reinforced)_Foundation,0.0
2026,SVK,Precast concrete (not reinforced)_Exterior wall,0.0
2026,SVK,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,SVK,Precast concrete (not reinforced)_Interior wall,0.0
2026,SVK,Precast concrete (not reinforced)_Roof,0.0
2026,SVK,Precast concrete (not reinforced)_Floor,0.0
2026,SVK,Precast concrete (not reinforced)_Basement wall,0.0
2026,SVK,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,SVK,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,SVK,Precast concrete (not reinforced)_Foundation,0.0
2026,SVN,Transport concrete (not reinforced),0.0
2026,SVN,Precast concrete (not reinforced),0.0
2026,SVN,Transport concrete (reinforced),0.0
2026,SVN,Precast concrete (reinforced),0.0
2026,SVN,Transport concrete (reinforced)_Exterior wall,0.0
2026,SVN,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,SVN,Transport concrete (reinforced)_Interior wall,0.0
2026,SVN,Transport concrete (reinforced)_Roof,0.0
2026,SVN,Transport concrete (reinforced)_Floor,0.0
2026,SVN,Transport concrete (reinforced)_Basement wall,0.0
2026,SVN,Transport concrete (reinforced)_Basement ceiling,0.0
2026,SVN,Transport concrete (reinforced)_Basement ground floor,0.0
2026,SVN,Transport concrete (reinforced)_Foundation,0.0
2026,SVN,Transport concrete (not reinforced)_Exterior wall,0.0
2026,SVN,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,SVN,Transport concrete (not reinforced)_Interior wall,0.0
2026,SVN,Transport concrete (not reinforced)_Roof,0.0
2026,SVN,Transport concrete (not reinforced)_Floor,0.0
2026,SVN,Transport concrete (not reinforced)_Basement wall,0.0
2026,SVN,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,SVN,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,SVN,Transport concrete (not reinforced)_Foundation,0.0
2026,SVN,Precast concrete (reinforced)_Exterior wall,0.0
2026,SVN,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,SVN,Precast concrete (reinforced)_Interior wall,0.0
2026,SVN,Precast concrete (reinforced)_Roof,0.0
2026,SVN,Precast concrete (reinforced)_Floor,0.0
2026,SVN,Precast concrete (reinforced)_Basement wall,0.0
2026,SVN,Precast concrete (reinforced)_Basement ceiling,0.0
2026,SVN,Precast concrete (reinforced)_Basement ground floor,0.0
2026,SVN,Precast concrete (reinforced)_Foundation,0.0
2026,SVN,Precast concrete (not reinforced)_Exterior wall,0.0
2026,SVN,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,SVN,Precast concrete (not reinforced)_Interior wall,0.0
2026,SVN,Precast concrete (not reinforced)_Roof,0.0
2026,SVN,Precast concrete (not reinforced)_Floor,0.0
2026,SVN,Precast concrete (not reinforced)_Basement wall,0.0
2026,SVN,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,SVN,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,SVN,Precast concrete (not reinforced)_Foundation,0.0
2026,SWE,Transport concrete (not reinforced),0.0
2026,SWE,Precast concrete (not reinforced),0.0
2026,SWE,Transport concrete (reinforced),0.0
2026,SWE,Precast concrete (reinforced),0.0
2026,SWE,Transport concrete (reinforced)_Exterior wall,0.0
2026,SWE,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2026,SWE,Transport concrete (reinforced)_Interior wall,0.0
2026,SWE,Transport concrete (reinforced)_Roof,0.0
2026,SWE,Transport concrete (reinforced)_Floor,0.0
2026,SWE,Transport concrete (reinforced)_Basement wall,0.0
2026,SWE,Transport concrete (reinforced)_Basement ceiling,0.0
2026,SWE,Transport concrete (reinforced)_Basement ground floor,0.0
2026,SWE,Transport concrete (reinforced)_Foundation,0.0
2026,SWE,Transport concrete (not reinforced)_Exterior wall,0.0
2026,SWE,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2026,SWE,Transport concrete (not reinforced)_Interior wall,0.0
2026,SWE,Transport concrete (not reinforced)_Roof,0.0
2026,SWE,Transport concrete (not reinforced)_Floor,0.0
2026,SWE,Transport concrete (not reinforced)_Basement wall,0.0
2026,SWE,Transport concrete (not reinforced)_Basement ceiling,0.0
2026,SWE,Transport concrete (not reinforced)_Basement ground floor,0.0
2026,SWE,Transport concrete (not reinforced)_Foundation,0.0
2026,SWE,Precast concrete (reinforced)_Exterior wall,0.0
2026,SWE,Precast concrete (reinforced)_Interior load-bearing wall,0.0
2026,SWE,Precast concrete (reinforced)_Interior wall,0.0
2026,SWE,Precast concrete (reinforced)_Roof,0.0
2026,SWE,Precast concrete (reinforced)_Floor,0.0
2026,SWE,Precast concrete (reinforced)_Basement wall,0.0
2026,SWE,Precast concrete (reinforced)_Basement ceiling,0.0
2026,SWE,Precast concrete (reinforced)_Basement ground floor,0.0
2026,SWE,Precast concrete (reinforced)_Foundation,0.0
2026,SWE,Precast concrete (not reinforced)_Exterior wall,0.0
2026,SWE,Precast concrete (not reinforced)_Interior load-bearing wall,0.0
2026,SWE,Precast concrete (not reinforced)_Interior wall,0.0
2026,SWE,Precast concrete (not reinforced)_Roof,0.0
2026,SWE,Precast concrete (not reinforced)_Floor,0.0
2026,SWE,Precast concrete (not reinforced)_Basement wall,0.0
2026,SWE,Precast concrete (not reinforced)_Basement ceiling,0.0
2026,SWE,Precast concrete (not reinforced)_Basement ground floor,0.0
2026,SWE,Precast concrete (not reinforced)_Foundation,0.0
2027,AUT,Transport concrete (not reinforced),0.0
2027,AUT,Precast concrete (not reinforced),0.0
2027,AUT,Transport concrete (reinforced),0.0
2027,AUT,Precast concrete (reinforced),0.0
2027,AUT,Transport concrete (reinforced)_Exterior wall,0.0
2027,AUT,Transport concrete (reinforced)_Interior load-bearing wall,0.0
2027,AUT,Transport concrete (reinforced)_Interior wall,0.0
2027,AUT,Transport concrete (reinforced)_Roof,0.0
2027,AUT,Transport concrete (reinforced)_Floor,0.0
2027,AUT,Transport concrete (reinforced)_Basement wall,0.0
2027,AUT,Transport concrete (reinforced)_Basement ceiling,0.0
2027,AUT,Transport concrete (reinforced)_Basement ground floor,0.0
2027,AUT,Transport concrete (reinforced)_Foundation,0.0
2027,AUT,Transport concrete (not reinforced)_Exterior wall,0.0
2027,AUT,Transport concrete (not reinforced)_Interior load-bearing wall,0.0
2027,AUT,Transport concrete (not reinforced)_Interior wall,0.0
