value
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18830.35906593049
0.0
0.0
0.0
0.0
0.0
0.0
44586.8272092683
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18830.35906593049
0.0
0.0
0.0
0.0
0.0
0.0
44586.8272092683
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
22246.503501593434
0.0
0.0
0.0
0.0
0.0
0.0
52675.628983151415
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19552.649816313948
0.0
0.0
0.0
0.0
0.0
0.0
46297.078880316214
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19552.649816313948
0.0
0.0
0.0
0.0
0.0
0.0
46297.078880316214
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
20545.596690805964
0.0
0.0
0.0
0.0
0.0
0.0
48648.19446563406
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
20545.596690805964
0.0
0.0
0.0
0.0
0.0
0.0
48648.19446563406
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18830.35906593049
0.0
0.0
0.0
0.0
0.0
0.0
44586.8272092683
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18830.35906593049
0.0
0.0
0.0
0.0
0.0
0.0
44586.8272092683
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
18556.24061382004
0.0
0.0
0.0
0.0
0.0
0.0
43937.765130404805
0.0
0.0
0.0
