value
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
0.0
0.0
3199.7170646873574
