region,time,sector,intermediate,product,element,value
EU27+1,1966,Automotive,Steel Intermediary,Cold Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Automotive,Steel Intermediary,Cold Rolled Coil Organic Coated,All,0.0
EU27+1,1966,Automotive,Steel Intermediary,Cold Rolled Coil Organic Coated,Cu,0.0
EU27+1,1966,Automotive,Steel Intermediary,Cold Rolled Coil Tinned,All,0.0
EU27+1,1966,Automotive,Steel Intermediary,Cold Rolled Coil Tinned,Cu,0.0
EU27+1,1966,Automotive,Steel Intermediary,Electrical Sheet,All,0.0
EU27+1,1966,Automotive,Steel Intermediary,Electrical Sheet,Cu,0.0
EU27+1,1966,Automotive,Steel Intermediary,Welded Tube,All,59.56723777687382
EU27+1,1966,Automotive,Steel Intermediary,Welded Tube,Cu,0.0
EU27+1,1966,Automotive,Steel Intermediary,Seamless Tube,All,166.5215989916983
EU27+1,1966,Automotive,Steel Intermediary,Seamless Tube,Cu,0.0
EU27+1,1966,Automotive,Steel Intermediary,Cast Iron,All,595.7260311077953
EU27+1,1966,Automotive,Steel Intermediary,Cast Iron,Cu,0.0
EU27+1,1966,Automotive,Steel Intermediary,Cast Steel,All,0.0
EU27+1,1966,Automotive,Steel Intermediary,Cast Steel,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Light Sections,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Light Sections,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Heavy Sections,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Heavy Sections,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Rail,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Rail,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Rebar,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Rebar,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Wire Rod,All,270.4112618712682
EU27+1,1966,Other Transport,Steel Intermediary,Wire Rod,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Hot Rolled Bar,All,140.60515514935273
EU27+1,1966,Other Transport,Steel Intermediary,Hot Rolled Bar,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Plate,All,4192.367913041312
EU27+1,1966,Other Transport,Steel Intermediary,Plate,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Hot Rolled Coil,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Hot Rolled Coil,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Hot Rolled Coil Galvanized,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Hot Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Hot Rolled Narrow Strip,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Hot Rolled Narrow Strip,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cold Rolled Coil,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cold Rolled Coil,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cold Rolled Coil Galvanized,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cold Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cold Rolled Coil Organic Coated,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cold Rolled Coil Organic Coated,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cold Rolled Coil Tinned,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cold Rolled Coil Tinned,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Electrical Sheet,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Electrical Sheet,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Welded Tube,All,413.5542058688868
EU27+1,1966,Other Transport,Steel Intermediary,Welded Tube,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Seamless Tube,All,192.68340058838294
EU27+1,1966,Other Transport,Steel Intermediary,Seamless Tube,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cast Iron,All,258.4946596745837
EU27+1,1966,Other Transport,Steel Intermediary,Cast Iron,Cu,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cast Steel,All,0.0
EU27+1,1966,Other Transport,Steel Intermediary,Cast Steel,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Light Sections,All,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Light Sections,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Heavy Sections,All,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Heavy Sections,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Rail,All,112.61340153681512
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Rail,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Rebar,All,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Rebar,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Wire Rod,All,114.44275351118895
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Wire Rod,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Hot Rolled Bar,All,2439.768525445622
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Hot Rolled Bar,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Plate,All,1774.2830841446648
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Plate,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Hot Rolled Coil,All,4634.104130822307
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Hot Rolled Coil,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Hot Rolled Coil Galvanized,All,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Hot Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Hot Rolled Narrow Strip,All,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Hot Rolled Narrow Strip,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cold Rolled Coil,All,2868.5463628148905
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cold Rolled Coil,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cold Rolled Coil Galvanized,All,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cold Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cold Rolled Coil Organic Coated,All,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cold Rolled Coil Organic Coated,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cold Rolled Coil Tinned,All,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cold Rolled Coil Tinned,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Electrical Sheet,All,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Electrical Sheet,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Welded Tube,All,2975.396768648981
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Welded Tube,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Seamless Tube,All,244.6409084440981
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Seamless Tube,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cast Iron,All,984.5949600894298
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cast Iron,Cu,0.0
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cast Steel,All,246.04086424520835
EU27+1,1966,Mechanical Engineering,Steel Intermediary,Cast Steel,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Light Sections,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Light Sections,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Heavy Sections,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Heavy Sections,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Rail,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Rail,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Rebar,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Rebar,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Wire Rod,All,521.1198448948928
EU27+1,1966,Miscellaneous,Steel Intermediary,Wire Rod,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Hot Rolled Bar,All,135.48277563553347
EU27+1,1966,Miscellaneous,Steel Intermediary,Hot Rolled Bar,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Plate,All,122.41321100423835
EU27+1,1966,Miscellaneous,Steel Intermediary,Plate,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Hot Rolled Coil,All,150.7256155706828
EU27+1,1966,Miscellaneous,Steel Intermediary,Hot Rolled Coil,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Hot Rolled Coil Galvanized,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Hot Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Hot Rolled Narrow Strip,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Hot Rolled Narrow Strip,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cold Rolled Coil,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cold Rolled Coil,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cold Rolled Coil Galvanized,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cold Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cold Rolled Coil Organic Coated,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cold Rolled Coil Organic Coated,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cold Rolled Coil Tinned,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cold Rolled Coil Tinned,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Electrical Sheet,All,1084.2039494343896
EU27+1,1966,Miscellaneous,Steel Intermediary,Electrical Sheet,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Welded Tube,All,398.48803287013436
EU27+1,1966,Miscellaneous,Steel Intermediary,Welded Tube,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Seamless Tube,All,46.41594026705159
EU27+1,1966,Miscellaneous,Steel Intermediary,Seamless Tube,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cast Iron,All,373.616180101734
EU27+1,1966,Miscellaneous,Steel Intermediary,Cast Iron,Cu,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cast Steel,All,0.0
EU27+1,1966,Miscellaneous,Steel Intermediary,Cast Steel,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Light Sections,All,0.0
EU27+1,1966,Metalware,Steel Intermediary,Light Sections,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Heavy Sections,All,0.0
EU27+1,1966,Metalware,Steel Intermediary,Heavy Sections,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Rail,All,0.0
EU27+1,1966,Metalware,Steel Intermediary,Rail,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Rebar,All,0.0
EU27+1,1966,Metalware,Steel Intermediary,Rebar,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Wire Rod,All,5166.409368850649
EU27+1,1966,Metalware,Steel Intermediary,Wire Rod,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Hot Rolled Bar,All,2400.582947957257
EU27+1,1966,Metalware,Steel Intermediary,Hot Rolled Bar,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Plate,All,1704.2196593377753
EU27+1,1966,Metalware,Steel Intermediary,Plate,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Hot Rolled Coil,All,890.2222462401436
EU27+1,1966,Metalware,Steel Intermediary,Hot Rolled Coil,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Hot Rolled Coil Galvanized,All,0.0
EU27+1,1966,Metalware,Steel Intermediary,Hot Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Hot Rolled Narrow Strip,All,952.3780095159435
EU27+1,1966,Metalware,Steel Intermediary,Hot Rolled Narrow Strip,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Cold Rolled Coil,All,602.7158243943957
EU27+1,1966,Metalware,Steel Intermediary,Cold Rolled Coil,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Cold Rolled Coil Galvanized,All,0.0
EU27+1,1966,Metalware,Steel Intermediary,Cold Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Cold Rolled Coil Organic Coated,All,2251.8237477222133
EU27+1,1966,Metalware,Steel Intermediary,Cold Rolled Coil Organic Coated,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Cold Rolled Coil Tinned,All,2254.4909568677494
EU27+1,1966,Metalware,Steel Intermediary,Cold Rolled Coil Tinned,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Electrical Sheet,All,0.0
EU27+1,1966,Metalware,Steel Intermediary,Electrical Sheet,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Welded Tube,All,168.11196499505155
EU27+1,1966,Metalware,Steel Intermediary,Welded Tube,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Seamless Tube,All,78.32681819009578
EU27+1,1966,Metalware,Steel Intermediary,Seamless Tube,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Cast Iron,All,945.7149777642162
EU27+1,1966,Metalware,Steel Intermediary,Cast Iron,Cu,0.0
EU27+1,1966,Metalware,Steel Intermediary,Cast Steel,All,236.32512849508333
EU27+1,1966,Metalware,Steel Intermediary,Cast Steel,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Light Sections,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Light Sections,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Heavy Sections,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Heavy Sections,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Rail,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Rail,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Rebar,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Rebar,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Wire Rod,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Wire Rod,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Hot Rolled Bar,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Hot Rolled Bar,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Plate,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Plate,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Hot Rolled Coil,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Hot Rolled Coil,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Hot Rolled Coil Galvanized,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Hot Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Hot Rolled Narrow Strip,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Hot Rolled Narrow Strip,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cold Rolled Coil,All,1100.8632814974078
EU27+1,1966,Domestic appliances,Steel Intermediary,Cold Rolled Coil,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cold Rolled Coil Galvanized,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cold Rolled Coil Galvanized,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cold Rolled Coil Organic Coated,All,959.6922164401816
EU27+1,1966,Domestic appliances,Steel Intermediary,Cold Rolled Coil Organic Coated,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cold Rolled Coil Tinned,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cold Rolled Coil Tinned,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Electrical Sheet,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Electrical Sheet,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Welded Tube,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Welded Tube,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Seamless Tube,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Seamless Tube,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cast Iron,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cast Iron,Cu,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cast Steel,All,0.0
EU27+1,1966,Domestic appliances,Steel Intermediary,Cast Steel,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Light Sections,All,2619.45497806552
EU27+1,1967,Construction,Steel Intermediary,Light Sections,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Heavy Sections,All,4786.272928948685
EU27+1,1967,Construction,Steel Intermediary,Heavy Sections,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Rail,All,1028.606911631797
EU27+1,1967,Construction,Steel Intermediary,Rail,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Rebar,All,10390.129448962303
EU27+1,1967,Construction,Steel Intermediary,Rebar,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Wire Rod,All,9407.845343200088
EU27+1,1967,Construction,Steel Intermediary,Wire Rod,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Hot Rolled Bar,All,241.56922776325322
EU27+1,1967,Construction,Steel Intermediary,Hot Rolled Bar,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Plate,All,327.3987934436547
EU27+1,1967,Construction,Steel Intermediary,Plate,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Hot Rolled Coil,All,13303.006113834472
EU27+1,1967,Construction,Steel Intermediary,Hot Rolled Coil,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Hot Rolled Coil Galvanized,All,963.3355662797544
EU27+1,1967,Construction,Steel Intermediary,Hot Rolled Coil Galvanized,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Hot Rolled Narrow Strip,All,1006.2909157873654
EU27+1,1967,Construction,Steel Intermediary,Hot Rolled Narrow Strip,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Cold Rolled Coil,All,6095.418796732626
EU27+1,1967,Construction,Steel Intermediary,Cold Rolled Coil,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Cold Rolled Coil Galvanized,All,0.0
EU27+1,1967,Construction,Steel Intermediary,Cold Rolled Coil Galvanized,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Cold Rolled Coil Organic Coated,All,0.0
EU27+1,1967,Construction,Steel Intermediary,Cold Rolled Coil Organic Coated,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Cold Rolled Coil Tinned,All,0.0
EU27+1,1967,Construction,Steel Intermediary,Cold Rolled Coil Tinned,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Electrical Sheet,All,0.0
EU27+1,1967,Construction,Steel Intermediary,Electrical Sheet,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Welded Tube,All,6927.514200512656
EU27+1,1967,Construction,Steel Intermediary,Welded Tube,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Seamless Tube,All,1406.933593525336
EU27+1,1967,Construction,Steel Intermediary,Seamless Tube,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Cast Iron,All,3108.779950246448
EU27+1,1967,Construction,Steel Intermediary,Cast Iron,Cu,0.0
EU27+1,1967,Construction,Steel Intermediary,Cast Steel,All,0.0
EU27+1,1967,Construction,Steel Intermediary,Cast Steel,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Light Sections,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Light Sections,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Heavy Sections,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Heavy Sections,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Rail,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Rail,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Rebar,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Rebar,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Wire Rod,All,439.0725441135114
EU27+1,1967,Automotive,Steel Intermediary,Wire Rod,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Hot Rolled Bar,All,388.11611133154304
EU27+1,1967,Automotive,Steel Intermediary,Hot Rolled Bar,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Plate,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Plate,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Hot Rolled Coil,All,355.58527350674945
EU27+1,1967,Automotive,Steel Intermediary,Hot Rolled Coil,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Hot Rolled Coil Galvanized,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Hot Rolled Coil Galvanized,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Hot Rolled Narrow Strip,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Hot Rolled Narrow Strip,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cold Rolled Coil,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cold Rolled Coil,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cold Rolled Coil Galvanized,All,4920.272502381723
EU27+1,1967,Automotive,Steel Intermediary,Cold Rolled Coil Galvanized,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cold Rolled Coil Organic Coated,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cold Rolled Coil Organic Coated,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cold Rolled Coil Tinned,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cold Rolled Coil Tinned,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Electrical Sheet,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Electrical Sheet,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Welded Tube,All,67.1496800995433
EU27+1,1967,Automotive,Steel Intermediary,Welded Tube,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Seamless Tube,All,187.71849290447017
EU27+1,1967,Automotive,Steel Intermediary,Seamless Tube,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cast Iron,All,671.5572839838744
EU27+1,1967,Automotive,Steel Intermediary,Cast Iron,Cu,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cast Steel,All,0.0
EU27+1,1967,Automotive,Steel Intermediary,Cast Steel,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Light Sections,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Light Sections,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Heavy Sections,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Heavy Sections,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Rail,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Rail,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Rebar,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Rebar,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Wire Rod,All,277.54661468331614
EU27+1,1967,Other Transport,Steel Intermediary,Wire Rod,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Hot Rolled Bar,All,144.31530901735607
EU27+1,1967,Other Transport,Steel Intermediary,Hot Rolled Bar,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Plate,All,4302.992093300857
EU27+1,1967,Other Transport,Steel Intermediary,Plate,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Hot Rolled Coil,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Hot Rolled Coil,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Hot Rolled Coil Galvanized,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Hot Rolled Coil Galvanized,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Hot Rolled Narrow Strip,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Hot Rolled Narrow Strip,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cold Rolled Coil,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cold Rolled Coil,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cold Rolled Coil Galvanized,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cold Rolled Coil Galvanized,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cold Rolled Coil Organic Coated,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cold Rolled Coil Organic Coated,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cold Rolled Coil Tinned,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cold Rolled Coil Tinned,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Electrical Sheet,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Electrical Sheet,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Welded Tube,All,424.46667728505713
EU27+1,1967,Other Transport,Steel Intermediary,Welded Tube,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Seamless Tube,All,197.76774520742387
EU27+1,1967,Other Transport,Steel Intermediary,Seamless Tube,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cast Iron,All,265.31556862654315
EU27+1,1967,Other Transport,Steel Intermediary,Cast Iron,Cu,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cast Steel,All,0.0
EU27+1,1967,Other Transport,Steel Intermediary,Cast Steel,Cu,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Light Sections,All,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Light Sections,Cu,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Heavy Sections,All,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Heavy Sections,Cu,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Rail,All,117.41350953108697
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Rail,Cu,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Rebar,All,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Rebar,Cu,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Wire Rod,All,119.32083701207634
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Wire Rod,Cu,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Hot Rolled Bar,All,2543.762830238341
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Hot Rolled Bar,Cu,0.0
EU27+1,1967,Mechanical Engineering,Steel Intermediary,Plate,All,1849.9112980168825
