,region,time,sector,polymer,element,mechanical_recycling_cycle,reuse_cycle,value
1194,EU27+3,2025.0,single-use non-beverage bottles,PET,All,2,0,3.507621903815847
1195,EU27+3,2025.0,single-use non-beverage bottles,PET,All,3,0,0.8720601810780397
1196,EU27+3,2025.0,single-use non-beverage bottles,PET,All,4,0,0.21608240254561115
1197,EU27+3,2025.0,single-use non-beverage bottles,PET,All,5,0,0.05336133524993461
1198,EU27+3,2025.0,single-use non-beverage bottles,PET,All,6,0,0.013132982198361214
1199,EU27+3,2025.0,single-use non-beverage bottles,PET,All,7,0,0.003221250329210003
1200,EU27+3,2025.0,reusable non-beverage bottles,PET,All,0,0,4.252990198537333
1201,EU27+3,2025.0,reusable non-beverage bottles,PET,All,1,0,1.066319118228671
1202,EU27+3,2025.0,reusable non-beverage bottles,PET,All,2,0,0.266457342390067
1203,EU27+3,2025.0,reusable non-beverage bottles,PET,All,3,0,0.06636070970758687
1204,EU27+3,2025.0,reusable non-beverage bottles,PET,All,4,0,0.016471468999638274
1205,EU27+3,2025.0,reusable non-beverage bottles,PET,All,5,0,0.004074615794723966
1206,EU27+3,2025.0,reusable non-beverage bottles,PET,All,6,0,0.0010045442644591419
1207,EU27+3,2025.0,reusable non-beverage bottles,PET,All,7,0,0.00024681675229717406
1208,EU27+3,2025.0,single-use sheet (tray),PET,All,0,0,141.97990487460936
1209,EU27+3,2025.0,single-use sheet (tray),PET,All,1,0,67.98855560032152
1210,EU27+3,2025.0,single-use sheet (tray),PET,All,2,0,32.35292584685685
1211,EU27+3,2025.0,single-use sheet (tray),PET,All,3,0,15.298367948106439
1212,EU27+3,2025.0,single-use sheet (tray),PET,All,4,0,7.18811762032003
1213,EU27+3,2025.0,single-use sheet (tray),PET,All,5,0,3.3558943406903103
1214,EU27+3,2025.0,single-use sheet (tray),PET,All,6,0,1.5566965533560149
1215,EU27+3,2025.0,single-use sheet (tray),PET,All,7,0,0.7174512626144377
1216,EU27+3,2025.0,reusable sheet (tray),PET,All,0,0,5.5257393829888635
1217,EU27+3,2025.0,reusable sheet (tray),PET,All,1,0,2.657922727242207
1218,EU27+3,2025.0,reusable sheet (tray),PET,All,2,0,1.2634514897210287
1219,EU27+3,2025.0,reusable sheet (tray),PET,All,3,0,0.5968555730199673
1220,EU27+3,2025.0,reusable sheet (tray),PET,All,4,0,0.2801933071795692
1221,EU27+3,2025.0,reusable sheet (tray),PET,All,5,0,0.13070952387363327
1222,EU27+3,2025.0,reusable sheet (tray),PET,All,6,0,0.06058995241865828
1223,EU27+3,2025.0,reusable sheet (tray),PET,All,7,0,0.022981279233230748
1224,EU27+3,2025.0,flexible packaging,PET,All,0,0,95.3028425
1225,EU27+3,2025.0,other,PET,All,0,0,6.954531749999998
1226,EU27+3,2025.0,other,PET,All,1,0,5.978631360729514
1227,EU27+3,2025.0,other,PET,All,2,0,5.139781161591651
1228,EU27+3,2025.0,other,PET,All,3,0,4.418563434508989
1229,EU27+3,2025.0,other,PET,All,4,0,3.7983041518908713
1230,EU27+3,2025.0,other,PET,All,5,0,3.2647141111211613
1231,EU27+3,2025.0,other,PET,All,6,0,2.8055607624132413
1232,EU27+3,2025.0,other,PET,All,7,0,2.4125720177445715
1233,EU27+3,2025.25,single-use beverage bottles,PET,All,0,0,562.1216534532473
1234,EU27+3,2025.25,single-use beverage bottles,PET,All,1,0,142.41654329256673
1235,EU27+3,2025.25,single-use beverage bottles,PET,All,2,0,35.64519471437494
1236,EU27+3,2025.25,single-use beverage bottles,PET,All,3,0,8.891817348414248
1237,EU27+3,2025.25,single-use beverage bottles,PET,All,4,0,2.210671520364096
1238,EU27+3,2025.25,single-use beverage bottles,PET,All,5,0,0.5477686330878181
1239,EU27+3,2025.25,single-use beverage bottles,PET,All,6,0,0.1352709213024769
1240,EU27+3,2025.25,single-use beverage bottles,PET,All,7,0,0.03329209423078529
1241,EU27+3,2025.25,reusable beverage bottles,PET,All,0,0,14.71564987392
1242,EU27+3,2025.25,reusable beverage bottles,PET,All,1,0,3.881515069577201
1243,EU27+3,2025.25,reusable beverage bottles,PET,All,2,0,0.9818559660386068
1244,EU27+3,2025.25,reusable beverage bottles,PET,All,3,0,0.2476306443922457
1245,EU27+3,2025.25,reusable beverage bottles,PET,All,4,0,0.0619687464171908
1246,EU27+3,2025.25,reusable beverage bottles,PET,All,5,0,0.015668972336894044
1247,EU27+3,2025.25,reusable beverage bottles,PET,All,6,0,0.0038728804379177615
1248,EU27+3,2025.25,reusable beverage bottles,PET,All,7,0,0.0009629150931743284
1249,EU27+3,2025.25,single-use non-beverage bottles,PET,All,0,0,55.99285529466478
1250,EU27+3,2025.25,single-use non-beverage bottles,PET,All,1,0,14.186090948745647
1251,EU27+3,2025.25,single-use non-beverage bottles,PET,All,2,0,3.550612607308404
1252,EU27+3,2025.25,single-use non-beverage bottles,PET,All,3,0,0.8857126193907748
1253,EU27+3,2025.25,single-use non-beverage bottles,PET,All,4,0,0.22020466527727994
1254,EU27+3,2025.25,single-use non-beverage bottles,PET,All,5,0,0.054563153045292724
1255,EU27+3,2025.25,single-use non-beverage bottles,PET,All,6,0,0.013474316592387832
1256,EU27+3,2025.25,single-use non-beverage bottles,PET,All,7,0,0.0033162206139346825
1257,EU27+3,2025.25,reusable non-beverage bottles,PET,All,0,0,3.468753035450949
1258,EU27+3,2025.25,reusable non-beverage bottles,PET,All,1,0,0.8879463120911689
1259,EU27+3,2025.25,reusable non-beverage bottles,PET,All,2,0,0.22286382675972466
1260,EU27+3,2025.25,reusable non-beverage bottles,PET,All,3,0,0.05574912599280301
1261,EU27+3,2025.25,reusable non-beverage bottles,PET,All,4,0,0.013898800059989468
1262,EU27+3,2025.25,reusable non-beverage bottles,PET,All,5,0,0.0034534446355943657
1263,EU27+3,2025.25,reusable non-beverage bottles,PET,All,6,0,0.000855182203234818
1264,EU27+3,2025.25,reusable non-beverage bottles,PET,All,7,0,0.0002110526780489141
1265,EU27+3,2025.25,single-use sheet (tray),PET,All,0,0,141.23620061098043
1266,EU27+3,2025.25,single-use sheet (tray),PET,All,1,0,68.01132844688009
1267,EU27+3,2025.25,single-use sheet (tray),PET,All,2,0,32.56793269192672
1268,EU27+3,2025.25,single-use sheet (tray),PET,All,3,0,15.497724610615897
1269,EU27+3,2025.25,single-use sheet (tray),PET,All,4,0,7.328236542620466
1270,EU27+3,2025.25,single-use sheet (tray),PET,All,5,0,3.4432578949967882
1271,EU27+3,2025.25,single-use sheet (tray),PET,All,6,0,1.6075432114092885
1272,EU27+3,2025.25,single-use sheet (tray),PET,All,7,0,0.7456900374452614
1273,EU27+3,2025.25,reusable sheet (tray),PET,All,0,0,4.712208398818382
1274,EU27+3,2025.25,reusable sheet (tray),PET,All,1,0,2.2725057064024528
1275,EU27+3,2025.25,reusable sheet (tray),PET,All,2,0,1.0954570382877886
1276,EU27+3,2025.25,reusable sheet (tray),PET,All,3,0,0.5213700126050277
1277,EU27+3,2025.25,reusable sheet (tray),PET,All,4,0,0.24659769217298894
1278,EU27+3,2025.25,reusable sheet (tray),PET,All,5,0,0.11590645021354698
1279,EU27+3,2025.25,reusable sheet (tray),PET,All,6,0,0.05413585548979684
1280,EU27+3,2025.25,reusable sheet (tray),PET,All,7,0,0.02512488897881201
1281,EU27+3,2025.25,flexible packaging,PET,All,0,0,95.3028425
1282,EU27+3,2025.25,other,PET,All,0,0,6.954531749999998
1283,EU27+3,2025.25,other,PET,All,1,0,5.978415603385756
1284,EU27+3,2025.25,other,PET,All,2,0,5.139489515433839
1285,EU27+3,2025.25,other,PET,All,3,0,4.418377685089682
1286,EU27+3,2025.25,other,PET,All,4,0,3.7983878039550683
1287,EU27+3,2025.25,other,PET,All,5,0,3.265186158373537
1288,EU27+3,2025.25,other,PET,All,6,0,2.806489133149822
1289,EU27+3,2025.25,other,PET,All,7,0,2.4117811006122967
1290,EU27+3,2025.5,single-use beverage bottles,PET,All,0,0,560.2416479233033
1291,EU27+3,2025.5,single-use beverage bottles,PET,All,1,0,143.34736780084265
1292,EU27+3,2025.5,single-use beverage bottles,PET,All,2,0,36.317826375962845
1293,EU27+3,2025.5,single-use beverage bottles,PET,All,3,0,9.089927074796693
1294,EU27+3,2025.5,single-use beverage bottles,PET,All,4,0,2.267513809565536
1295,EU27+3,2025.5,single-use beverage bottles,PET,All,5,0,0.5637461954538222
1296,EU27+3,2025.5,single-use beverage bottles,PET,All,6,0,0.13968718556673615
1297,EU27+3,2025.5,single-use beverage bottles,PET,All,7,0,0.03449561209674653
1298,EU27+3,2025.5,reusable beverage bottles,PET,All,0,0,14.242861188729321
1299,EU27+3,2025.5,reusable beverage bottles,PET,All,1,0,3.770336809617561
1300,EU27+3,2025.5,reusable beverage bottles,PET,All,2,0,0.9942546679881361
1301,EU27+3,2025.5,reusable beverage bottles,PET,All,3,0,0.25149052153146556
1302,EU27+3,2025.5,reusable beverage bottles,PET,All,4,0,0.06343281013388141
1303,EU27+3,2025.5,reusable beverage bottles,PET,All,5,0,0.015844286588771933
1304,EU27+3,2025.5,reusable beverage bottles,PET,All,6,0,0.004030387584695745
1305,EU27+3,2025.5,reusable beverage bottles,PET,All,7,0,0.0009920955141209309
1306,EU27+3,2025.5,single-use non-beverage bottles,PET,All,0,0,55.80558822010068
1307,EU27+3,2025.5,single-use non-beverage bottles,PET,All,1,0,14.27881024122698
1308,EU27+3,2025.5,single-use non-beverage bottles,PET,All,2,0,3.617613348273516
1309,EU27+3,2025.5,single-use non-beverage bottles,PET,All,3,0,0.9054463001227878
1310,EU27+3,2025.5,single-use non-beverage bottles,PET,All,4,0,0.225866717351455
1311,EU27+3,2025.5,single-use non-beverage bottles,PET,All,5,0,0.05615467568460973
1312,EU27+3,2025.5,single-use non-beverage bottles,PET,All,6,0,0.013914220026764668
1313,EU27+3,2025.5,single-use non-beverage bottles,PET,All,7,0,0.0034361028517017663
1314,EU27+3,2025.5,reusable non-beverage bottles,PET,All,0,0,3.4345718065744046
1315,EU27+3,2025.5,reusable non-beverage bottles,PET,All,1,0,0.8862931292370613
1316,EU27+3,2025.5,reusable non-beverage bottles,PET,All,2,0,0.22686731664547183
1317,EU27+3,2025.5,reusable non-beverage bottles,PET,All,3,0,0.05694030194375717
1318,EU27+3,2025.5,reusable non-beverage bottles,PET,All,4,0,0.014243385522727865
1319,EU27+3,2025.5,reusable non-beverage bottles,PET,All,5,0,0.0035509739269637256
1320,EU27+3,2025.5,reusable non-beverage bottles,PET,All,6,0,0.0008823029321558037
1321,EU27+3,2025.5,reusable non-beverage bottles,PET,All,7,0,0.0002184836477568125
1322,EU27+3,2025.5,single-use sheet (tray),PET,All,0,0,140.49249634735156
1323,EU27+3,2025.5,single-use sheet (tray),PET,All,1,0,68.05163608293662
1324,EU27+3,2025.5,single-use sheet (tray),PET,All,2,0,32.76980089355599
1325,EU27+3,2025.5,single-use sheet (tray),PET,All,3,0,15.692160323889834
1326,EU27+3,2025.5,single-use sheet (tray),PET,All,4,0,7.467246433654138
1327,EU27+3,2025.5,single-use sheet (tray),PET,All,5,0,3.530953708544567
1328,EU27+3,2025.5,single-use sheet (tray),PET,All,6,0,1.6590600157492674
1329,EU27+3,2025.5,single-use sheet (tray),PET,All,7,0,0.7745602411929733
1330,EU27+3,2025.5,reusable sheet (tray),PET,All,0,0,4.673845402683247
1331,EU27+3,2025.5,reusable sheet (tray),PET,All,1,0,2.2696376421465456
1332,EU27+3,2025.5,reusable sheet (tray),PET,All,2,0,1.0945554538395728
1333,EU27+3,2025.5,reusable sheet (tray),PET,All,3,0,0.5276311231006476
1334,EU27+3,2025.5,reusable sheet (tray),PET,All,4,0,0.25112063057665374
1335,EU27+3,2025.5,reusable sheet (tray),PET,All,5,0,0.11877543659111586
1336,EU27+3,2025.5,reusable sheet (tray),PET,All,6,0,0.055827285139251205
1337,EU27+3,2025.5,reusable sheet (tray),PET,All,7,0,0.02607505162613687
1338,EU27+3,2025.5,flexible packaging,PET,All,0,0,95.3028425
1339,EU27+3,2025.5,other,PET,All,0,0,6.954531749999998
1340,EU27+3,2025.5,other,PET,All,1,0,5.9782694877155995
1341,EU27+3,2025.5,other,PET,All,2,0,5.139178433775058
1342,EU27+3,2025.5,other,PET,All,3,0,4.4180189920841695
1343,EU27+3,2025.5,other,PET,All,4,0,3.798135295014669
1344,EU27+3,2025.5,other,PET,All,5,0,3.2651782646467393
1345,EU27+3,2025.5,other,PET,All,6,0,2.806826323327352
1346,EU27+3,2025.5,other,PET,All,7,0,2.412520203436412
1347,EU27+3,2025.75,single-use beverage bottles,PET,All,0,0,558.3616423933593
1348,EU27+3,2025.75,single-use beverage bottles,PET,All,1,0,144.26884219580842
1349,EU27+3,2025.75,single-use beverage bottles,PET,All,2,0,36.913640499778474
1350,EU27+3,2025.75,single-use beverage bottles,PET,All,3,0,9.352269296205272
1351,EU27+3,2025.75,single-use beverage bottles,PET,All,4,0,2.340763596541433
1352,EU27+3,2025.75,single-use beverage bottles,PET,All,5,0,0.5839115909744198
1353,EU27+3,2025.75,single-use beverage bottles,PET,All,6,0,0.14517130458239158
1354,EU27+3,2025.75,single-use beverage bottles,PET,All,7,0,0.03597110033858627
1355,EU27+3,2025.75,reusable beverage bottles,PET,All,0,0,13.776310978214028
1356,EU27+3,2025.75,reusable beverage bottles,PET,All,1,0,3.6862315725067667
1357,EU27+3,2025.75,reusable beverage bottles,PET,All,2,0,0.9755507941570074
1358,EU27+3,2025.75,reusable beverage bottles,PET,All,3,0,0.2571835248901493
1359,EU27+3,2025.75,reusable beverage bottles,PET,All,4,0,0.06504725730548877
1360,EU27+3,2025.75,reusable beverage bottles,PET,All,5,0,0.01641318625539269
1361,EU27+3,2025.75,reusable beverage bottles,PET,All,6,0,0.004085302709577972
1362,EU27+3,2025.75,reusable beverage bottles,PET,All,7,0,0.0010465984267274539
1363,EU27+3,2025.75,single-use non-beverage bottles,PET,All,0,0,55.61832114553658
1364,EU27+3,2025.75,single-use non-beverage bottles,PET,All,1,0,14.370598170295521
1365,EU27+3,2025.75,single-use non-beverage bottles,PET,All,2,0,3.6769623055897465
1366,EU27+3,2025.75,single-use non-beverage bottles,PET,All,3,0,0.9315781702451563
1367,EU27+3,2025.75,single-use non-beverage bottles,PET,All,4,0,0.23316311786780247
1368,EU27+3,2025.75,single-use non-beverage bottles,PET,All,5,0,0.05816334776903851
1369,EU27+3,2025.75,single-use non-beverage bottles,PET,All,6,0,0.014460492316002957
1370,EU27+3,2025.75,single-use non-beverage bottles,PET,All,7,0,0.0035830760186430824
1371,EU27+3,2025.75,reusable non-beverage bottles,PET,All,0,0,3.4005414006459054
1372,EU27+3,2025.75,reusable non-beverage bottles,PET,All,1,0,0.8861592919529487
1373,EU27+3,2025.75,reusable non-beverage bottles,PET,All,2,0,0.22866582970269017
1374,EU27+3,2025.75,reusable non-beverage bottles,PET,All,3,0,0.05852985916330524
1375,EU27+3,2025.75,reusable non-beverage bottles,PET,All,4,0,0.014689952181731442
1376,EU27+3,2025.75,reusable non-beverage bottles,PET,All,5,0,0.0036745904746921503
1377,EU27+3,2025.75,reusable non-beverage bottles,PET,All,6,0,0.0009160903775455933
1378,EU27+3,2025.75,reusable non-beverage bottles,PET,All,7,0,0.00022761648987423862
1379,EU27+3,2025.75,single-use sheet (tray),PET,All,0,0,139.74879208372263
1380,EU27+3,2025.75,single-use sheet (tray),PET,All,1,0,68.08800947895014
1381,EU27+3,2025.75,single-use sheet (tray),PET,All,2,0,32.98041221516383
1382,EU27+3,2025.75,single-use sheet (tray),PET,All,3,0,15.881492406165862
1383,EU27+3,2025.75,single-use sheet (tray),PET,All,4,0,7.605017980722623
1384,EU27+3,2025.75,single-use sheet (tray),PET,All,5,0,3.6189117509825213
1385,EU27+3,2025.75,single-use sheet (tray),PET,All,6,0,1.7112345201890113
1386,EU27+3,2025.75,single-use sheet (tray),PET,All,7,0,0.804043610978322
1387,EU27+3,2025.75,reusable sheet (tray),PET,All,0,0,4.63562451564307
1388,EU27+3,2025.75,reusable sheet (tray),PET,All,1,0,2.26430376459785
1389,EU27+3,2025.75,reusable sheet (tray),PET,All,2,0,1.0995579284182906
1390,EU27+3,2025.75,reusable sheet (tray),PET,All,3,0,0.5302737098278476
1391,EU27+3,2025.75,reusable sheet (tray),PET,All,4,0,0.2556200780901349
1392,EU27+3,2025.75,reusable sheet (tray),PET,All,5,0,0.12166011425319351
1393,EU27+3,2025.75,reusable sheet (tray),PET,All,6,0,0.05754316218705886
1394,EU27+3,2025.75,reusable sheet (tray),PET,All,7,0,0.02704673542009961
1395,EU27+3,2025.75,flexible packaging,PET,All,0,0,95.3028425
1396,EU27+3,2025.75,other,PET,All,0,0,6.954531749999998
1397,EU27+3,2025.75,other,PET,All,1,0,5.978406030884455
1398,EU27+3,2025.75,other,PET,All,2,0,5.1391702050409735
1399,EU27+3,2025.75,other,PET,All,3,0,4.417852480473921
1400,EU27+3,2025.75,other,PET,All,4,0,3.7979136966105673
1401,EU27+3,2025.75,other,PET,All,5,0,3.2650357738076052
1402,EU27+3,2025.75,other,PET,All,6,0,2.806883645225562
1403,EU27+3,2025.75,other,PET,All,7,0,2.41286516795692
1404,EU27+3,2026.0,single-use beverage bottles,PET,All,0,0,555.5726197393244
1405,EU27+3,2026.0,single-use beverage bottles,PET,All,1,0,144.94381731814488
1406,EU27+3,2026.0,single-use beverage bottles,PET,All,2,0,37.450417650999846
1407,EU27+3,2026.0,single-use beverage bottles,PET,All,3,0,9.582327221142222
1408,EU27+3,2026.0,single-use beverage bottles,PET,All,4,0,2.427734123298356
1409,EU27+3,2026.0,single-use beverage bottles,PET,All,5,0,0.6076334500123971
1410,EU27+3,2026.0,single-use beverage bottles,PET,All,6,0,0.1515762698335924
1411,EU27+3,2026.0,single-use beverage bottles,PET,All,7,0,0.0376846857907967
1412,EU27+3,2026.0,reusable beverage bottles,PET,All,0,0,29.759425950010083
1413,EU27+3,2026.0,reusable beverage bottles,PET,All,1,0,7.891358844802035
1414,EU27+3,2026.0,reusable beverage bottles,PET,All,2,0,2.0717717145448065
1415,EU27+3,2026.0,reusable beverage bottles,PET,All,3,0,0.5384745582140277
1416,EU27+3,2026.0,reusable beverage bottles,PET,All,4,0,0.13902074676944443
1417,EU27+3,2026.0,reusable beverage bottles,PET,All,5,0,0.0349695020628404
1418,EU27+3,2026.0,reusable beverage bottles,PET,All,6,0,0.008773868325806303
1419,EU27+3,2026.0,reusable beverage bottles,PET,All,7,0,0.002177193996947514
1420,EU27+3,2026.0,single-use non-beverage bottles,PET,All,0,0,55.340507008825135
1421,EU27+3,2026.0,single-use non-beverage bottles,PET,All,1,0,14.437832343041416
1422,EU27+3,2026.0,single-use non-beverage bottles,PET,All,2,0,3.7304305987415614
1423,EU27+3,2026.0,single-use non-beverage bottles,PET,All,3,0,0.9544942063402805
1424,EU27+3,2026.0,single-use non-beverage bottles,PET,All,4,0,0.24182623925742558
1425,EU27+3,2026.0,single-use non-beverage bottles,PET,All,5,0,0.06052627866179831
1426,EU27+3,2026.0,single-use non-beverage bottles,PET,All,6,0,0.015098489963442218
1427,EU27+3,2026.0,single-use non-beverage bottles,PET,All,7,0,0.003753766013720175
1428,EU27+3,2026.0,reusable non-beverage bottles,PET,All,0,0,5.004928243267364
1429,EU27+3,2026.0,reusable non-beverage bottles,PET,All,1,0,1.3133028391174568
1430,EU27+3,2026.0,reusable non-beverage bottles,PET,All,2,0,0.34128361742312896
1431,EU27+3,2026.0,reusable non-beverage bottles,PET,All,3,0,0.08782313988292959
1432,EU27+3,2026.0,reusable non-beverage bottles,PET,All,4,0,0.022405128750849337
1433,EU27+3,2026.0,reusable non-beverage bottles,PET,All,5,0,0.0056182783635424245
1434,EU27+3,2026.0,reusable non-beverage bottles,PET,All,6,0,0.0014041274115131237
1435,EU27+3,2026.0,reusable non-beverage bottles,PET,All,7,0,0.0003497456976825306
1436,EU27+3,2026.0,single-use sheet (tray),PET,All,0,0,139.50090214607624
1437,EU27+3,2026.0,single-use sheet (tray),PET,All,1,0,68.36342038912646
1438,EU27+3,2026.0,single-use sheet (tray),PET,All,2,0,33.30783147434774
1439,EU27+3,2026.0,single-use sheet (tray),PET,All,3,0,16.13361912653368
1440,EU27+3,2026.0,single-use sheet (tray),PET,All,4,0,7.769034176116472
1441,EU27+3,2026.0,single-use sheet (tray),PET,All,5,0,3.720282898556536
1442,EU27+3,2026.0,single-use sheet (tray),PET,All,6,0,1.7703278983288193
1443,EU27+3,2026.0,single-use sheet (tray),PET,All,7,0,0.8371152490390115
1444,EU27+3,2026.0,reusable sheet (tray),PET,All,0,0,6.8995408226166015
1445,EU27+3,2026.0,reusable sheet (tray),PET,All,1,0,3.3869252827126886
1446,EU27+3,2026.0,reusable sheet (tray),PET,All,2,0,1.6529606415148967
1447,EU27+3,2026.0,reusable sheet (tray),PET,All,3,0,0.8020072207019496
1448,EU27+3,2026.0,reusable sheet (tray),PET,All,4,0,0.38658221283446903
1449,EU27+3,2026.0,reusable sheet (tray),PET,All,5,0,0.1860697354832815
1450,EU27+3,2026.0,reusable sheet (tray),PET,All,6,0,0.08848154965836916
1451,EU27+3,2026.0,reusable sheet (tray),PET,All,7,0,0.04181418502465469
1452,EU27+3,2026.0,flexible packaging,PET,All,0,0,96.255870925
1453,EU27+3,2026.0,other,PET,All,0,0,7.024077067499998
1454,EU27+3,2026.0,other,PET,All,1,0,6.038254460001592
1455,EU27+3,2026.0,other,PET,All,2,0,5.1907357932025375
1456,EU27+3,2026.0,other,PET,All,3,0,4.462071427209454
1457,EU27+3,2026.0,other,PET,All,4,0,3.835789151994418
1458,EU27+3,2026.0,other,PET,All,5,0,3.2975288835599748
1459,EU27+3,2026.0,other,PET,All,6,0,2.8348589857625606
1460,EU27+3,2026.0,other,PET,All,7,0,2.437069568269464
1461,EU27+3,2026.25,single-use beverage bottles,PET,All,0,0,553.6956852131781
1462,EU27+3,2026.25,single-use beverage bottles,PET,All,1,0,145.84513329924198
1463,EU27+3,2026.25,single-use beverage bottles,PET,All,2,0,38.049661928236205
1464,EU27+3,2026.25,single-use beverage bottles,PET,All,3,0,9.831228106570691
1465,EU27+3,2026.25,single-use beverage bottles,PET,All,4,0,2.5154871590687256
1466,EU27+3,2026.25,single-use beverage bottles,PET,All,5,0,0.6373121969072177
1467,EU27+3,2026.25,single-use beverage bottles,PET,All,6,0,0.15951178723623416
1468,EU27+3,2026.25,single-use beverage bottles,PET,All,7,0,0.03979076810742516
1469,EU27+3,2026.25,reusable beverage bottles,PET,All,0,0,16.163990774685658
1470,EU27+3,2026.25,reusable beverage bottles,PET,All,1,0,4.418580122360684
1471,EU27+3,2026.25,reusable beverage bottles,PET,All,2,0,1.194284627644758
1472,EU27+3,2026.25,reusable beverage bottles,PET,All,3,0,0.31930401649418894
1473,EU27+3,2026.25,reusable beverage bottles,PET,All,4,0,0.08444394985360937
1474,EU27+3,2026.25,reusable beverage bottles,PET,All,5,0,0.022246594346424287
1475,EU27+3,2026.25,reusable beverage bottles,PET,All,6,0,0.00562512745467374
1476,EU27+3,2026.25,reusable beverage bottles,PET,All,7,0,0.0014208185710086457
1477,EU27+3,2026.25,single-use non-beverage bottles,PET,All,0,0,55.15354583649803
1478,EU27+3,2026.25,single-use non-beverage bottles,PET,All,1,0,14.527612295466847
1479,EU27+3,2026.25,single-use non-beverage bottles,PET,All,2,0,3.790121233135957
1480,EU27+3,2026.25,single-use non-beverage bottles,PET,All,3,0,0.9792871869609241
1481,EU27+3,2026.25,single-use non-beverage bottles,PET,All,4,0,0.25056730625488555
1482,EU27+3,2026.25,single-use non-beverage bottles,PET,All,5,0,0.06348257427859201
1483,EU27+3,2026.25,single-use non-beverage bottles,PET,All,6,0,0.015888945685766338
1484,EU27+3,2026.25,single-use non-beverage bottles,PET,All,7,0,0.003963552563783109
1485,EU27+3,2026.25,reusable non-beverage bottles,PET,All,0,0,4.189126513961754
1486,EU27+3,2026.25,reusable non-beverage bottles,PET,All,1,0,1.1129735256336444
1487,EU27+3,2026.25,reusable non-beverage bottles,PET,All,2,0,0.29285458271411935
1488,EU27+3,2026.25,reusable non-beverage bottles,PET,All,3,0,0.07631074045106194
1489,EU27+3,2026.25,reusable non-beverage bottles,PET,All,4,0,0.019689993122359237
1490,EU27+3,2026.25,reusable non-beverage bottles,PET,All,5,0,0.005039486882036163
1491,EU27+3,2026.25,reusable non-beverage bottles,PET,All,6,0,0.0012647937067505012
1492,EU27+3,2026.25,reusable non-beverage bottles,PET,All,7,0,0.0003163725435122453
1493,EU27+3,2026.25,single-use sheet (tray),PET,All,0,0,138.7545451793414
1494,EU27+3,2026.25,single-use sheet (tray),PET,All,1,0,68.39201457498075
1495,EU27+3,2026.25,single-use sheet (tray),PET,All,2,0,33.5159986187959
1496,EU27+3,2026.25,single-use sheet (tray),PET,All,3,0,16.329569634390115
1497,EU27+3,2026.25,single-use sheet (tray),PET,All,4,0,7.909703073415684
1498,EU27+3,2026.25,single-use sheet (tray),PET,All,5,0,3.8088635301447504
1499,EU27+3,2026.25,single-use sheet (tray),PET,All,6,0,1.8239139554430959
1500,EU27+3,2026.25,single-use sheet (tray),PET,All,7,0,0.8679247916132934
1501,EU27+3,2026.25,reusable sheet (tray),PET,All,0,0,6.140273546048092
1502,EU27+3,2026.25,reusable sheet (tray),PET,All,1,0,3.034345877132811
1503,EU27+3,2026.25,reusable sheet (tray),PET,All,2,0,1.4908172427906377
1504,EU27+3,2026.25,reusable sheet (tray),PET,All,3,0,0.7282043765896522
1505,EU27+3,2026.25,reusable sheet (tray),PET,All,4,0,0.35362188596071553
1506,EU27+3,2026.25,reusable sheet (tray),PET,All,5,0,0.17053854658565354
1507,EU27+3,2026.25,reusable sheet (tray),PET,All,6,0,0.08220945665023859
1508,EU27+3,2026.25,reusable sheet (tray),PET,All,7,0,0.03912708643598998
1509,EU27+3,2026.25,flexible packaging,PET,All,0,0,96.255870925
1510,EU27+3,2026.25,other,PET,All,0,0,7.024077067499998
1511,EU27+3,2026.25,other,PET,All,1,0,6.038268454589048
1512,EU27+3,2026.25,other,PET,All,2,0,5.190803158369426
1513,EU27+3,2026.25,other,PET,All,3,0,4.462231250454764
1514,EU27+3,2026.25,other,PET,All,4,0,3.8358327908596777
1515,EU27+3,2026.25,other,PET,All,5,0,3.2974473959162287
1516,EU27+3,2026.25,other,PET,All,6,0,2.8347303772940053
1517,EU27+3,2026.25,other,PET,All,7,0,2.4369948425168495
1518,EU27+3,2026.5,single-use beverage bottles,PET,All,0,0,551.8187506870316
1519,EU27+3,2026.5,single-use beverage bottles,PET,All,1,0,146.73713360191374
1520,EU27+3,2026.5,single-use beverage bottles,PET,All,2,0,38.65100881521271
1521,EU27+3,2026.5,single-use beverage bottles,PET,All,3,0,10.083694843534177
1522,EU27+3,2026.5,single-use beverage bottles,PET,All,4,0,2.605413534312329
1523,EU27+3,2026.5,single-use beverage bottles,PET,All,5,0,0.6666394288264195
1524,EU27+3,2026.5,single-use beverage bottles,PET,All,6,0,0.1688966836497895
1525,EU27+3,2026.5,single-use beverage bottles,PET,All,7,0,0.04227286406566755
1526,EU27+3,2026.5,reusable beverage bottles,PET,All,0,0,15.579774663594335
1527,EU27+3,2026.5,reusable beverage bottles,PET,All,1,0,4.304229122718635
1528,EU27+3,2026.5,reusable beverage bottles,PET,All,2,0,1.1764324318474042
1529,EU27+3,2026.5,reusable beverage bottles,PET,All,3,0,0.3179259291043741
1530,EU27+3,2026.5,reusable beverage bottles,PET,All,4,0,0.08498712015531529
1531,EU27+3,2026.5,reusable beverage bottles,PET,All,5,0,0.022472235851189737
1532,EU27+3,2026.5,reusable beverage bottles,PET,All,6,0,0.005919019070053405
1533,EU27+3,2026.5,reusable beverage bottles,PET,All,7,0,0.0014965950181057893
