value
5028859662.677759
3183887403.7684784
5028859662.677759
3183887403.7684784
10048979914.261093
6362241684.171753
10048979914.261093
6362241684.171753
15059512707.541975
9534525922.901388
15059512707.541975
9534525922.901388
20059547563.770752
12700163674.795485
20059547563.770752
12700163674.795485
25048109245.546608
15858537494.491798
25048109245.546608
15858537494.491798
30024155594.97711
19008987567.7165
30024155594.97711
19008987567.7165
34986575569.51705
22150810467.72834
34986575569.51705
22150810467.72834
39934187508.9228
25283258058.087334
39934187508.9228
25283258058.087334
44865737667.48161
28405536563.375175
44865737667.48161
28405536563.375175
49779899046.05954
31516805829.737755
49779899046.05954
31516805829.737755
54675270558.52149
34616178797.1264
54675270558.52149
34616178797.1264
59550376566.68005
37702721204.863235
59550376566.68005
37702721204.863235
63686926546.33975
40321666703.192055
63686926546.33975
40321666703.192055
63939354414.73968
40481484627.02943
63939354414.73968
40481484627.02943
64241030886.42386
40672482981.0573
64241030886.42386
40672482981.0573
64543140045.88698
40863755279.72897
64543140045.88698
40863755279.72897
64849838311.00411
41057933047.367096
64849838311.00411
41057933047.367096
65163000187.56712
41256203076.958374
65163000187.56712
41256203076.958374
70956795928.50815
44924389209.98858
70956795928.50815
44924389209.98858
71283290504.67851
45131100480.17623
71283290504.67851
45131100480.17623
77721816172.04327
49207480046.56228
77721816172.04327
49207480046.56228
78046052519.68513
49412761580.02054
78046052519.68513
49412761580.02054
85858170165.84296
54358794008.59603
85858170165.84296
54358794008.59603
86197988486.39862
54573940849.621765
86197988486.39862
54573940849.621765
93562559044.63808
59236620862.06363
93562559044.63808
59236620862.06363
101960912696.3109
64553812869.31005
101960912696.3109
64553812869.31005
102113570174.7064
64650463850.87587
102113570174.7064
64650463850.87587
102317575802.30424
64779624533.72949
102317575802.30424
64779624533.72949
110211867475.36726
69777683239.97629
110211867475.36726
69777683239.97629
110354329176.83527
69867879039.27243
110354329176.83527
69867879039.27243
117830442628.68399
74601179438.39525
117830442628.68399
74601179438.39525
117832955437.10803
74602770355.54666
117832955437.10803
74602770355.54666
117768582746.64154
74562014515.8393
117768582746.64154
74562014515.8393
117651514788.88531
74487896083.21501
117651514788.88531
74487896083.21501
116706599264.75447
73889648202.64017
116706599264.75447
73889648202.64017
116409068239.529
73701274426.67735
116409068239.529
73701274426.67735
116079595539.61983
73492677637.44662
116079595539.61983
73492677637.44662
122130728954.09341
77323790205.54047
122130728954.09341
77323790205.54047
130247608527.37788
82462774461.37178
130247608527.37788
82462774461.37178
129815890174.16847
82189443583.40746
129815890174.16847
82189443583.40746
129346574853.61314
81892309195.54584
129346574853.61314
81892309195.54584
135850251127.4738
86009937118.27592
135850251127.4738
86009937118.27592
144081680526.82443
91221445519.29718
144081680526.82443
91221445519.29718
149747117325.31793
94808364636.05873
149747117325.31793
94808364636.05873
156765623163.73932
99251943067.58064
156765623163.73932
99251943067.58064
163371669074.57452
103434383575.97711
163371669074.57452
103434383575.97711
162432906060.7639
102840030992.03488
162432906060.7639
102840030992.03488
170652455850.86053
108044018137.58215
170652455850.86053
108044018137.58215
169629186646.43085
107396162729.16283
169629186646.43085
107396162729.16283
168570415932.14334
106725830493.46388
168570415932.14334
106725830493.46388
167462444125.93283
106024347908.11647
167462444125.93283
106024347908.11647
166257912422.9511
105261731018.0438
166257912422.9511
105261731018.0438
172053264380.00278
108930902427.49945
172053264380.00278
108930902427.49945
170736903295.3879
108097483768.54951
170736903295.3879
108097483768.54951
169392817670.82513
107246512061.9036
169392817670.82513
107246512061.9036
167889454688.9472
106294698175.18553
167889454688.9472
106294698175.18553
166516243507.39972
105425286404.54266
166516243507.39972
105425286404.54266
165108408679.92764
104533953602.58733
165108408679.92764
104533953602.58733
171596494515.2685
108641710857.97884
171596494515.2685
108641710857.97884
169815481161.06863
107514110096.62436
169815481161.06863
107514110096.62436
174100521273.74597
110146495062.06822
174100521273.74597
110146495062.06822
178501293436.85568
112574387179.1478
178501293436.85568
112574387179.1478
182146491569.25842
114511223359.4757
182146491569.25842
114511223359.4757
180037736251.88974
113132356199.16258
180037736251.88974
113132356199.16258
177901705802.94354
111731495332.67178
177901705802.94354
111731495332.67178
181458984344.5593
113473351592.5398
181458984344.5593
113473351592.5398
179012342609.50732
111883317137.53006
179012342609.50732
111883317137.53006
176757445696.23764
110378861672.90291
176757445696.23764
110378861672.90291
180322291688.302
111918145841.30374
180322291688.302
111918145841.30374
177743354270.01987
110249244560.95645
177743354270.01987
110249244560.95645
175331485051.08417
108684239117.37308
175331485051.08417
108684239117.37308
172908499932.36084
107110935479.4966
172908499932.36084
107110935479.4966
170438851070.5751
105506804959.41508
170438851070.5751
105506804959.41508
167275883075.73346
103512164521.62761
167275883075.73346
103512164521.62761
164085102448.04163
101500558078.93614
164085102448.04163
101500558078.93614
160868998425.44586
99473596727.48529
160868998425.44586
99473596727.48529
157630103097.76215
97432918862.56807
157630103097.76215
97432918862.56807
154370987863.0697
95380187744.56142
154370987863.0697
95380187744.56142
151094259936.13028
93317089083.26408
151094259936.13028
93317089083.26408
147802558888.4777
91245328628.61145
147802558888.4777
91245328628.61145
144498553197.5555
89166629754.53368
144498553197.5555
89166629754.53368
141184936780.64853
87082731021.90799
141184936780.64853
87082731021.90799
137864425488.3718
84995383706.16321
137864425488.3718
84995383706.16321
134539753532.16849
82906349275.11089
134539753532.16849
82906349275.11089
131213669820.62746
80817396803.01613
131213669820.62746
80817396803.01613
127888934180.45207
78730300307.76433
127888934180.45207
78730300307.76433
124568313439.5734
76646835999.21205
124568313439.5734
76646835999.21205
121254577352.16278
74568779428.40428
121254577352.16278
74568779428.40428
117950494348.1274
72497902529.268
117950494348.1274
72497902529.268
114658827093.002
70435970546.60934
114658827093.002
70435970546.60934
111382327847.9266
68384738846.71364
111382327847.9266
68384738846.71364
108123733623.54765
66345949609.519455
108123733623.54765
66345949609.519455
104885761126.12685
64321328404.16323
104885761126.12685
64321328404.16323
101671101498.80481
62312580652.61777
101671101498.80481
62312580652.61777
98482414865.7655
60321387989.118164
98482414865.7655
60321387989.118164
95322324691.89212
58349404526.030785
95322324691.89212
58349404526.030785
92193411975.3189
56398253039.72167
92193411975.3189
56398253039.72167
89098209294.97423
54469521092.76433
89098209294.97423
54469521092.76433
86039194739.70546
52564757111.44732
86039194739.70546
52564757111.44732
83018785749.79305
50685466439.950905
83018785749.79305
50685466439.950905
80039332905.53282
48833107394.715645
80039332905.53282
48833107394.715645
