value
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
668637155.194051
375089135.87211394
668637155.194051
375089135.87211394
1342732488.1868057
753240176.3632703
1342732488.1868057
753240176.3632703
2022161737.7539654
1134383413.9573934
2022161737.7539654
1134383413.9573934
2706791225.3742447
1518443858.2644873
2706791225.3742447
1518443858.2644873
3396477463.6297975
1905341016.342827
3396477463.6297975
1905341016.342827
4091066783.517322
2294988683.6295776
4091066783.517322
2294988683.6295776
4790394985.196695
2687294748.0192957
4790394985.196695
2687294748.0192957
5494287016.883015
3082161009.7301993
5494287016.883015
3082161009.7301993
6202556686.728168
3479483019.6767516
6202556686.728168
3479483019.6767516
6915006412.634051
3879149939.1209855
6915006412.634051
3879149939.1209855
7631427014.986374
4281044423.4012146
7631427014.986374
4281044423.4012146
8351597557.290688
4685042532.532736
8351597557.290688
4685042532.532736
9075285239.626677
5091013671.438292
9075285239.626677
5091013671.438292
9802245349.708973
5498820562.494365
9802245349.708973
5498820562.494365
10532221276.149714
5908319252.971177
10532221276.149714
5908319252.971177
11264944588.257627
6319359159.797995
11264944588.257627
6319359159.797995
12000135186.378656
6731783153.900578
12000135186.378656
6731783153.900578
12737501526.384258
7145427686.133634
12737501526.384258
7145427686.133634
13476740921.4454
7560122956.5686655
13476740921.4454
7560122956.5686655
14217539923.694975
7975693128.597281
14217539923.694975
7975693128.597281
14959574787.781628
8391956588.973591
14959574787.781628
8391956588.973591
15702512017.657755
8808726254.548908
15702512017.657755
8808726254.548908
16446008997.22885
9225809926.050701
16446008997.22885
9225809926.050701
17189714704.72701
9643010688.82866
17189714704.72701
9643010688.82866
17933270509.865265
10060127360.038864
17933270509.865265
10060127360.038864
18676311051.990818
10476954981.266308
18676311051.990818
10476954981.266308
19418465196.592537
10893285355.102291
19418465196.592537
10893285355.102291
20159357066.643227
11308907623.702269
20159357066.643227
11308907623.702269
