"region","time","sector","intermediary_product","product","element","value"
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Electrical Sheet","All",558.0597501368245
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Welded Tube","All",205.10913299295188
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Seamless Tube","All",23.891139707902425
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Cast Iron","All",192.30713208840405
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Cast Steel","All",0
"EU27+1",1959,"Metalware","Steel Intermediary","Light Sections","All",0
"EU27+1",1959,"Metalware","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1959,"Metalware","Steel Intermediary","Rail","All",0
"EU27+1",1959,"Metalware","Steel Intermediary","Rebar","All",0
"EU27+1",1959,"Metalware","Steel Intermediary","Wire Rod","All",3295.248971969382
"EU27+1",1959,"Metalware","Steel Intermediary","Hot Rolled Bar","All",1531.1443454476398
"EU27+1",1959,"Metalware","Steel Intermediary","Plate","All",1086.9885987552213
"EU27+1",1959,"Metalware","Steel Intermediary","Hot Rolled Coil","All",567.803232828163
"EU27+1",1959,"Metalware","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1959,"Metalware","Steel Intermediary","Hot Rolled Narrow Strip","All",607.447539040413
"EU27+1",1959,"Metalware","Steel Intermediary","Cold Rolled Coil","All",384.4253443600329
"EU27+1",1959,"Metalware","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1959,"Metalware","Steel Intermediary","Cold Rolled Coil Organic Coated","All",1436.2624716648488
"EU27+1",1959,"Metalware","Steel Intermediary","Cold Rolled Coil Tinned","All",1437.9636760347244
"EU27+1",1959,"Metalware","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1959,"Metalware","Steel Intermediary","Welded Tube","All",107.22549071811865
"EU27+1",1959,"Metalware","Steel Intermediary","Seamless Tube","All",49.95855897032134
"EU27+1",1959,"Metalware","Steel Intermediary","Cast Iron","All",603.1977115562693
"EU27+1",1959,"Metalware","Steel Intermediary","Cast Steel","All",150.7333393708987
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Light Sections","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Rail","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Rebar","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Wire Rod","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Hot Rolled Bar","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Plate","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Hot Rolled Coil","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Hot Rolled Narrow Strip","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cold Rolled Coil","All",605.8135079229014
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Organic Coated","All",528.1259879765549
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Welded Tube","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Seamless Tube","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cast Iron","All",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cast Steel","All",0
"EU27+1",1959,"Construction","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Rail","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Rebar","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Plate","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1959,"Construction","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Rail","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Rebar","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Plate","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1959,"Automotive","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Rail","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Rebar","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Plate","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1959,"Other Transport","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Rail","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Rebar","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Plate","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1959,"Mechanical Engineering","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Rail","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Rebar","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Plate","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1959,"Miscellaneous","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Rail","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Rebar","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Plate","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1959,"Metalware","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Rail","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Rebar","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Plate","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1959,"Domestic appliances","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Light Sections","All",2295.4724597809704
"EU27+1",1960,"Construction","Steel Intermediary","Heavy Sections","All",4194.291478722295
"EU27+1",1960,"Construction","Steel Intermediary","Rail","All",901.3855391150339
"EU27+1",1960,"Construction","Steel Intermediary","Rebar","All",9105.045211071243
"EU27+1",1960,"Construction","Steel Intermediary","Wire Rod","All",8244.253125947138
"EU27+1",1960,"Construction","Steel Intermediary","Hot Rolled Bar","All",211.69117778485992
"EU27+1",1960,"Construction","Steel Intermediary","Plate","All",286.9050699510171
"EU27+1",1960,"Construction","Steel Intermediary","Hot Rolled Coil","All",11657.64803071988
"EU27+1",1960,"Construction","Steel Intermediary","Hot Rolled Coil Galvanized","All",844.1871612375431
"EU27+1",1960,"Construction","Steel Intermediary","Hot Rolled Narrow Strip","All",881.8296565736554
"EU27+1",1960,"Construction","Steel Intermediary","Cold Rolled Coil","All",5341.518024128845
"EU27+1",1960,"Construction","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1960,"Construction","Steel Intermediary","Cold Rolled Coil Organic Coated","All",0
"EU27+1",1960,"Construction","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1960,"Construction","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1960,"Construction","Steel Intermediary","Welded Tube","All",6070.697223344542
"EU27+1",1960,"Construction","Steel Intermediary","Seamless Tube","All",1232.9195743853331
"EU27+1",1960,"Construction","Steel Intermediary","Cast Iron","All",2724.2761639598916
"EU27+1",1960,"Construction","Steel Intermediary","Cast Steel","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Light Sections","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Rail","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Rebar","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Wire Rod","All",394.2598269706364
"EU27+1",1960,"Automotive","Steel Intermediary","Hot Rolled Bar","All",348.50412067335105
"EU27+1",1960,"Automotive","Steel Intermediary","Plate","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Hot Rolled Coil","All",319.293452267956
"EU27+1",1960,"Automotive","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Hot Rolled Narrow Strip","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Cold Rolled Coil","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Cold Rolled Coil Galvanized","All",4418.098584036933
"EU27+1",1960,"Automotive","Steel Intermediary","Cold Rolled Coil Organic Coated","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1960,"Automotive","Steel Intermediary","Welded Tube","All",60.296234898111116
"EU27+1",1960,"Automotive","Steel Intermediary","Seamless Tube","All",168.5595274036803
"EU27+1",1960,"Automotive","Steel Intermediary","Cast Iron","All",603.0166589416799
"EU27+1",1960,"Automotive","Steel Intermediary","Cast Steel","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Light Sections","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Rail","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Rebar","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Wire Rod","All",206.49571875160527
"EU27+1",1960,"Other Transport","Steel Intermediary","Hot Rolled Bar","All",107.37112933768505
"EU27+1",1960,"Other Transport","Steel Intermediary","Plate","All",3201.442201348701
"EU27+1",1960,"Other Transport","Steel Intermediary","Hot Rolled Coil","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Hot Rolled Narrow Strip","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Cold Rolled Coil","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Cold Rolled Coil Organic Coated","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1960,"Other Transport","Steel Intermediary","Welded Tube","All",315.80479449224725
"EU27+1",1960,"Other Transport","Steel Intermediary","Seamless Tube","All",147.13994166020794
"EU27+1",1960,"Other Transport","Steel Intermediary","Cast Iron","All",197.39577476756816
"EU27+1",1960,"Other Transport","Steel Intermediary","Cast Steel","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Light Sections","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Rail","All",110.7279818249741
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Rebar","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Wire Rod","All",112.52670603901647
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Hot Rolled Bar","All",2398.9209210980994
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Plate","All",1744.5773097378878
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Hot Rolled Coil","All",4556.518060641131
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Hot Rolled Narrow Strip","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil","All",2820.5199842225256
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil Organic Coated","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Welded Tube","All",2925.5814567802167
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Seamless Tube","All",240.54503011337908
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Cast Iron","All",968.1104678300862
"EU27+1",1960,"Mechanical Engineering","Steel Intermediary","Cast Steel","All",241.92154728083563
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Light Sections","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Rail","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Rebar","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Wire Rod","All",321.58891365523573
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Hot Rolled Bar","All",83.6079436668067
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Plate","All",75.54256843134081
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Hot Rolled Coil","All",93.01447151982678
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Hot Rolled Narrow Strip","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Cold Rolled Coil","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Cold Rolled Coil Organic Coated","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Electrical Sheet","All",669.0744436141096
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Welded Tube","All",245.91144407706338
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Seamless Tube","All",28.643798452500114
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Cast Iron","All",230.56274417484394
"EU27+1",1960,"Miscellaneous","Steel Intermediary","Cast Steel","All",0
"EU27+1",1960,"Metalware","Steel Intermediary","Light Sections","All",0
"EU27+1",1960,"Metalware","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1960,"Metalware","Steel Intermediary","Rail","All",0
"EU27+1",1960,"Metalware","Steel Intermediary","Rebar","All",0
"EU27+1",1960,"Metalware","Steel Intermediary","Wire Rod","All",3950.77206687961
"EU27+1",1960,"Metalware","Steel Intermediary","Hot Rolled Bar","All",1835.7345262260826
"EU27+1",1960,"Metalware","Steel Intermediary","Plate","All",1303.222982393404
"EU27+1",1960,"Metalware","Steel Intermediary","Hot Rolled Coil","All",680.7561950017928
"EU27+1",1960,"Metalware","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1960,"Metalware","Steel Intermediary","Hot Rolled Narrow Strip","All",728.2869336277645
"EU27+1",1960,"Metalware","Steel Intermediary","Cold Rolled Coil","All",460.8989867586566
"EU27+1",1960,"Metalware","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1960,"Metalware","Steel Intermediary","Cold Rolled Coil Organic Coated","All",1721.9778238394288
"EU27+1",1960,"Metalware","Steel Intermediary","Cold Rolled Coil Tinned","All",1724.0174483903293
"EU27+1",1960,"Metalware","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1960,"Metalware","Steel Intermediary","Welded Tube","All",128.5558321055864
"EU27+1",1960,"Metalware","Steel Intermediary","Seamless Tube","All",59.89680323412517
"EU27+1",1960,"Metalware","Steel Intermediary","Cast Iron","All",723.19168897213
"EU27+1",1960,"Metalware","Steel Intermediary","Cast Steel","All",180.7186867516499
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Light Sections","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Heavy Sections","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Rail","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Rebar","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Wire Rod","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Hot Rolled Bar","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Plate","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Hot Rolled Coil","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Hot Rolled Coil Galvanized","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Hot Rolled Narrow Strip","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Cold Rolled Coil","All",726.327845088358
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Galvanized","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Organic Coated","All",633.1859652607629
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Cold Rolled Coil Tinned","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Electrical Sheet","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Welded Tube","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Seamless Tube","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Cast Iron","All",0
"EU27+1",1960,"Domestic appliances","Steel Intermediary","Cast Steel","All",0
"EU27+1",1960,"Construction","Steel Intermediary","Light Sections","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Heavy Sections","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Rail","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Rebar","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Wire Rod","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Hot Rolled Bar","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Plate","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Hot Rolled Coil","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Hot Rolled Coil Galvanized","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Hot Rolled Narrow Strip","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Cold Rolled Coil","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Cold Rolled Coil Galvanized","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Cold Rolled Coil Organic Coated","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Cold Rolled Coil Tinned","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Electrical Sheet","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Welded Tube","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Seamless Tube","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Cast Iron","Cu",0
"EU27+1",1960,"Construction","Steel Intermediary","Cast Steel","Cu",0
"EU27+1",1960,"Automotive","Steel Intermediary","Light Sections","Cu",0
