,region,time,sector,polymer,waste_category,element,mechanical_recycling_cycle,value
1164,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.10602871460241824
1165,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.02653774687926547
1166,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.006619932924471235
1167,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0016458387087156096
1168,EU27+3,2026.0,reusable non-beverage bottles,PET,Mechanical recycling,All,0,1.848595630549824
1169,EU27+3,2026.0,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.4822816994296396
1170,EU27+3,2026.0,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.12461139348566108
1171,EU27+3,2026.0,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.03188394740381915
1172,EU27+3,2026.0,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.00807796949842807
1173,EU27+3,2026.0,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.002021821262439371
1174,EU27+3,2026.0,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.00050435031989654
1175,EU27+3,2026.0,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.00012539088858933858
1176,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,0,39.74380702141712
1177,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,1,19.47673846886213
1178,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,2,9.489401187041668
1179,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,3,4.596468089149447
1180,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,4,2.2133978367755835
1181,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,5,1.0599085977987568
1182,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,6,0.5043664182338808
1183,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,7,0.2384941344512143
1184,EU27+3,2026.0,reusable sheet (tray),PET,Mechanical recycling,All,0,1.7629945165910728
1185,EU27+3,2026.0,reusable sheet (tray),PET,Mechanical recycling,All,1,0.8639549855430311
1186,EU27+3,2026.0,reusable sheet (tray),PET,Mechanical recycling,All,2,0.42092492805147536
1187,EU27+3,2026.0,reusable sheet (tray),PET,Mechanical recycling,All,3,0.20388202348893295
1188,EU27+3,2026.0,reusable sheet (tray),PET,Mechanical recycling,All,4,0.09817506220243952
1189,EU27+3,2026.0,reusable sheet (tray),PET,Mechanical recycling,All,5,0.04710805624794303
1190,EU27+3,2026.0,reusable sheet (tray),PET,Mechanical recycling,All,6,0.022361795227125544
1191,EU27+3,2026.0,reusable sheet (tray),PET,Mechanical recycling,All,7,0.010549054031389735
1192,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,0,377.68966927603907
1193,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,1,99.48461155174545
1194,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,2,25.954625642798113
1195,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,3,6.706126472194535
1196,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,4,1.7158766783797534
1197,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,5,0.4347265823153357
1198,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,6,0.1088069778685162
1199,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,7,0.027142277695277366
1200,EU27+3,2026.25,reusable beverage bottles,PET,Mechanical recycling,All,0,10.81430044348001
1201,EU27+3,2026.25,reusable beverage bottles,PET,Mechanical recycling,All,1,2.848391665642737
1202,EU27+3,2026.25,reusable beverage bottles,PET,Mechanical recycling,All,2,0.7429935611126217
1203,EU27+3,2026.25,reusable beverage bottles,PET,Mechanical recycling,All,3,0.1919396070739347
1204,EU27+3,2026.25,reusable beverage bottles,PET,Mechanical recycling,All,4,0.049102480972738755
1205,EU27+3,2026.25,reusable beverage bottles,PET,Mechanical recycling,All,5,0.012438431445392948
1206,EU27+3,2026.25,reusable beverage bottles,PET,Mechanical recycling,All,6,0.003112749974597687
1207,EU27+3,2026.25,reusable beverage bottles,PET,Mechanical recycling,All,7,0.0007763828690410149
1208,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,0,24.360631776658224
1209,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.416664755754014
1210,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.6740491721607378
1211,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.4325389093908031
1212,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.1106724470814548
1213,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.028039459526675612
1214,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.007017948697581919
1215,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0017506516230159502
1216,EU27+3,2026.25,reusable non-beverage bottles,PET,Mechanical recycling,All,0,1.8436047199921535
1217,EU27+3,2026.25,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.4856111094932196
1218,EU27+3,2026.25,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.12669149874924315
1219,EU27+3,2026.25,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.03273440442232466
1220,EU27+3,2026.25,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.008375654900490845
1221,EU27+3,2026.25,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.002122017200015229
1222,EU27+3,2026.25,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.0005311160798687941
1223,EU27+3,2026.25,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.0001324887465118979
1224,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,0,39.787865830176145
1225,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,1,19.61141017937573
1226,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,2,9.610712603939724
1227,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,3,4.682504092661363
1228,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,4,2.268107356301948
1229,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,5,1.0921916172690076
1230,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,6,0.5230073267233077
1231,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,7,0.248877433995112
1232,EU27+3,2026.25,reusable sheet (tray),PET,Mechanical recycling,All,0,1.7598479117193353
1233,EU27+3,2026.25,reusable sheet (tray),PET,Mechanical recycling,All,1,0.8674200711877735
1234,EU27+3,2026.25,reusable sheet (tray),PET,Mechanical recycling,All,2,0.4250789710406082
1235,EU27+3,2026.25,reusable sheet (tray),PET,Mechanical recycling,All,3,0.20710145585768072
1236,EU27+3,2026.25,reusable sheet (tray),PET,Mechanical recycling,All,4,0.10031305126838252
1237,EU27+3,2026.25,reusable sheet (tray),PET,Mechanical recycling,All,5,0.04830362127794233
1238,EU27+3,2026.25,reusable sheet (tray),PET,Mechanical recycling,All,6,0.02317787895513146
1239,EU27+3,2026.25,reusable sheet (tray),PET,Mechanical recycling,All,7,0.011002342789645108
1240,EU27+3,2026.5,single-use beverage bottles,PET,Mechanical recycling,All,0,379.4581639099373
1241,EU27+3,2026.5,single-use beverage bottles,PET,Mechanical recycling,All,1,100.903789921356
1242,EU27+3,2026.5,single-use beverage bottles,PET,Mechanical recycling,All,2,26.578366211781027
1243,EU27+3,2026.5,single-use beverage bottles,PET,Mechanical recycling,All,3,6.934052759156275
1244,EU27+3,2026.5,single-use beverage bottles,PET,Mechanical recycling,All,4,1.7916126168698743
1245,EU27+3,2026.5,single-use beverage bottles,PET,Mechanical recycling,All,5,0.45841460323248717
1246,EU27+3,2026.5,single-use beverage bottles,PET,Mechanical recycling,All,6,0.11614180451177772
1247,EU27+3,2026.5,single-use beverage bottles,PET,Mechanical recycling,All,7,0.02906893497475629
1248,EU27+3,2026.5,reusable beverage bottles,PET,Mechanical recycling,All,0,10.508633800095174
1249,EU27+3,2026.5,reusable beverage bottles,PET,Mechanical recycling,All,1,2.794198967345702
1250,EU27+3,2026.5,reusable beverage bottles,PET,Mechanical recycling,All,2,0.7359055329417736
1251,EU27+3,2026.5,reusable beverage bottles,PET,Mechanical recycling,All,3,0.19194530903384266
1252,EU27+3,2026.5,reusable beverage bottles,PET,Mechanical recycling,All,4,0.04958297356650757
1253,EU27+3,2026.5,reusable beverage bottles,PET,Mechanical recycling,All,5,0.012683863986912191
1254,EU27+3,2026.5,reusable beverage bottles,PET,Mechanical recycling,All,6,0.0032129054704526103
1255,EU27+3,2026.5,reusable beverage bottles,PET,Mechanical recycling,All,7,0.0008040163774878287
1256,EU27+3,2026.5,single-use non-beverage bottles,PET,Mechanical recycling,All,0,24.456007681706243
1257,EU27+3,2026.5,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.503230385143731
1258,EU27+3,2026.5,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.7129707305409116
1259,EU27+3,2026.5,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.4468984032282702
1260,EU27+3,2026.5,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.11546909801421716
1261,EU27+3,2026.5,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.029544735426277207
1262,EU27+3,2026.5,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.007485317575039467
1263,EU27+3,2026.5,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0018734874214233284
1264,EU27+3,2026.5,reusable non-beverage bottles,PET,Mechanical recycling,All,0,1.8384248835892953
1265,EU27+3,2026.5,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.4888655872211807
1266,EU27+3,2026.5,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.12876868748711057
1267,EU27+3,2026.5,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.033594573273723734
1268,EU27+3,2026.5,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.008680127382506453
1269,EU27+3,2026.5,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.002220958429019322
1270,EU27+3,2026.5,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.0005626917586111322
1271,EU27+3,2026.5,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.0001408351642669682
1272,EU27+3,2026.5,single-use sheet (tray),PET,Mechanical recycling,All,0,39.82916311815825
1273,EU27+3,2026.5,single-use sheet (tray),PET,Mechanical recycling,All,1,19.74504525718609
1274,EU27+3,2026.5,single-use sheet (tray),PET,Mechanical recycling,All,2,9.732318471209128
1275,EU27+3,2026.5,single-use sheet (tray),PET,Mechanical recycling,All,3,4.769392661786768
1276,EU27+3,2026.5,single-use sheet (tray),PET,Mechanical recycling,All,4,2.323729943726624
1277,EU27+3,2026.5,single-use sheet (tray),PET,Mechanical recycling,All,5,1.1255663369703381
1278,EU27+3,2026.5,single-use sheet (tray),PET,Mechanical recycling,All,6,0.5420087874162902
1279,EU27+3,2026.5,single-use sheet (tray),PET,Mechanical recycling,All,7,0.2595465507013826
1280,EU27+3,2026.5,reusable sheet (tray),PET,Mechanical recycling,All,0,1.7565682195700616
1281,EU27+3,2026.5,reusable sheet (tray),PET,Mechanical recycling,All,1,0.870805678192623
1282,EU27+3,2026.5,reusable sheet (tray),PET,Mechanical recycling,All,2,0.4292156829794439
1283,EU27+3,2026.5,reusable sheet (tray),PET,Mechanical recycling,All,3,0.21033702923839553
1284,EU27+3,2026.5,reusable sheet (tray),PET,Mechanical recycling,All,4,0.10247767578201329
1285,EU27+3,2026.5,reusable sheet (tray),PET,Mechanical recycling,All,5,0.04963677489379917
1286,EU27+3,2026.5,reusable sheet (tray),PET,Mechanical recycling,All,6,0.023901535698618085
1287,EU27+3,2026.5,reusable sheet (tray),PET,Mechanical recycling,All,7,0.011468848227271511
1288,EU27+3,2026.75,single-use beverage bottles,PET,Mechanical recycling,All,0,381.2059184173216
1289,EU27+3,2026.75,single-use beverage bottles,PET,Mechanical recycling,All,1,102.32637403147683
1290,EU27+3,2026.75,single-use beverage bottles,PET,Mechanical recycling,All,2,27.210164204391337
1291,EU27+3,2026.75,single-use beverage bottles,PET,Mechanical recycling,All,3,7.167240293656648
1292,EU27+3,2026.75,single-use beverage bottles,PET,Mechanical recycling,All,4,1.8698674680664518
1293,EU27+3,2026.75,single-use beverage bottles,PET,Mechanical recycling,All,5,0.48313421660062683
1294,EU27+3,2026.75,single-use beverage bottles,PET,Mechanical recycling,All,6,0.12361811818335768
1295,EU27+3,2026.75,single-use beverage bottles,PET,Mechanical recycling,All,7,0.031319314906039376
1296,EU27+3,2026.75,reusable beverage bottles,PET,Mechanical recycling,All,0,10.199018356675428
1297,EU27+3,2026.75,reusable beverage bottles,PET,Mechanical recycling,All,1,2.737457383855622
1298,EU27+3,2026.75,reusable beverage bottles,PET,Mechanical recycling,All,2,0.7278034541917231
1299,EU27+3,2026.75,reusable beverage bottles,PET,Mechanical recycling,All,3,0.1916648123712238
1300,EU27+3,2026.75,reusable beverage bottles,PET,Mechanical recycling,All,4,0.049988254273783894
1301,EU27+3,2026.75,reusable beverage bottles,PET,Mechanical recycling,All,5,0.012912150848118996
1302,EU27+3,2026.75,reusable beverage bottles,PET,Mechanical recycling,All,6,0.003302918085696143
1303,EU27+3,2026.75,reusable beverage bottles,PET,Mechanical recycling,All,7,0.0008366202822765068
1304,EU27+3,2026.75,single-use non-beverage bottles,PET,Mechanical recycling,All,0,24.550173013163448
1305,EU27+3,2026.75,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.589955887128439
1306,EU27+3,2026.75,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.752371111413574
1307,EU27+3,2026.75,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.461579898776807
1308,EU27+3,2026.75,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.12042197572195759
1309,EU27+3,2026.75,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.031114492281150284
1310,EU27+3,2026.75,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.007961172800157706
1311,EU27+3,2026.75,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0020170059341924366
1312,EU27+3,2026.75,reusable non-beverage bottles,PET,Mechanical recycling,All,0,1.8330579586384326
1313,EU27+3,2026.75,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.4920442340779885
1314,EU27+3,2026.75,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.1308421656880902
1315,EU27+3,2026.75,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.03446422569326018
1316,EU27+3,2026.75,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.008991401382540058
1317,EU27+3,2026.75,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.0023231879945182173
1318,EU27+3,2026.75,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.0005944272162443193
1319,EU27+3,2026.75,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.00015060133102966206
1320,EU27+3,2026.75,single-use sheet (tray),PET,Mechanical recycling,All,0,39.86769888536344
1321,EU27+3,2026.75,single-use sheet (tray),PET,Mechanical recycling,All,1,19.877620618489686
1322,EU27+3,2026.75,single-use sheet (tray),PET,Mechanical recycling,All,2,9.854199485761209
1323,EU27+3,2026.75,single-use sheet (tray),PET,Mechanical recycling,All,3,4.857127771806425
1324,EU27+3,2026.75,single-use sheet (tray),PET,Mechanical recycling,All,4,2.380270397104692
1325,EU27+3,2026.75,single-use sheet (tray),PET,Mechanical recycling,All,5,1.1597085809760324
1326,EU27+3,2026.75,single-use sheet (tray),PET,Mechanical recycling,All,6,0.5617386576982661
1327,EU27+3,2026.75,single-use sheet (tray),PET,Mechanical recycling,All,7,0.27050141666764804
1328,EU27+3,2026.75,reusable sheet (tray),PET,Mechanical recycling,All,0,1.753156502266629
1329,EU27+3,2026.75,reusable sheet (tray),PET,Mechanical recycling,All,1,0.874111255723869
1330,EU27+3,2026.75,reusable sheet (tray),PET,Mechanical recycling,All,2,0.43333417761750015
1331,EU27+3,2026.75,reusable sheet (tray),PET,Mechanical recycling,All,3,0.21358820878438162
1332,EU27+3,2026.75,reusable sheet (tray),PET,Mechanical recycling,All,4,0.10466884388800071
1333,EU27+3,2026.75,reusable sheet (tray),PET,Mechanical recycling,All,5,0.05099539480647331
1334,EU27+3,2026.75,reusable sheet (tray),PET,Mechanical recycling,All,6,0.02470047172043309
1335,EU27+3,2026.75,reusable sheet (tray),PET,Mechanical recycling,All,7,0.011893988033303724
1336,EU27+3,2027.0,single-use beverage bottles,PET,Mechanical recycling,All,0,365.3912853103474
1337,EU27+3,2027.0,single-use beverage bottles,PET,Mechanical recycling,All,1,98.99946673724439
1338,EU27+3,2027.0,single-use beverage bottles,PET,Mechanical recycling,All,2,26.57423710610394
1339,EU27+3,2027.0,single-use beverage bottles,PET,Mechanical recycling,All,3,7.066500324159697
1340,EU27+3,2027.0,single-use beverage bottles,PET,Mechanical recycling,All,4,1.8613377515113043
1341,EU27+3,2027.0,single-use beverage bottles,PET,Mechanical recycling,All,5,0.48560600259423625
1342,EU27+3,2027.0,single-use beverage bottles,PET,Mechanical recycling,All,6,0.12547032324303242
1343,EU27+3,2027.0,single-use beverage bottles,PET,Mechanical recycling,All,7,0.03210371924450682
1344,EU27+3,2027.0,reusable beverage bottles,PET,Mechanical recycling,All,0,11.433688612753372
1345,EU27+3,2027.0,reusable beverage bottles,PET,Mechanical recycling,All,1,3.097059785241285
1346,EU27+3,2027.0,reusable beverage bottles,PET,Mechanical recycling,All,2,0.8310593216034678
1347,EU27+3,2027.0,reusable beverage bottles,PET,Mechanical recycling,All,3,0.2209078494366749
1348,EU27+3,2027.0,reusable beverage bottles,PET,Mechanical recycling,All,4,0.05816574963854368
1349,EU27+3,2027.0,reusable beverage bottles,PET,Mechanical recycling,All,5,0.015168192157672209
1350,EU27+3,2027.0,reusable beverage bottles,PET,Mechanical recycling,All,6,0.0039175638856100755
1351,EU27+3,2027.0,reusable beverage bottles,PET,Mechanical recycling,All,7,0.001002019410633859
1352,EU27+3,2027.0,single-use non-beverage bottles,PET,Mechanical recycling,All,0,24.100893236864476
1353,EU27+3,2027.0,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.529919224303065
1354,EU27+3,2027.0,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.752813701622228
1355,EU27+3,2027.0,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.466100251203824
1356,EU27+3,2027.0,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.12277222865021883
1357,EU27+3,2027.0,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.032030152043072795
1358,EU27+3,2027.0,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.008275914030918357
1359,EU27+3,2027.0,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0021175335623042015
1360,EU27+3,2027.0,reusable non-beverage bottles,PET,Mechanical recycling,All,0,2.163581199090216
1361,EU27+3,2027.0,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.5862027729004942
1362,EU27+3,2027.0,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.15735328641364235
1363,EU27+3,2027.0,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.041842670478510535
1364,EU27+3,2027.0,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.011021487071452445
1365,EU27+3,2027.0,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.0028754052069015355
1366,EU27+3,2027.0,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.0007429439046640444
1367,EU27+3,2027.0,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.0001900948515041094
1368,EU27+3,2027.0,single-use sheet (tray),PET,Mechanical recycling,All,0,39.23245253912807
1369,EU27+3,2027.0,single-use sheet (tray),PET,Mechanical recycling,All,1,19.672637904996957
1370,EU27+3,2027.0,single-use sheet (tray),PET,Mechanical recycling,All,2,9.808572949366111
1371,EU27+3,2027.0,single-use sheet (tray),PET,Mechanical recycling,All,3,4.862535429607107
1372,EU27+3,2027.0,single-use sheet (tray),PET,Mechanical recycling,All,4,2.396740182768174
1373,EU27+3,2027.0,single-use sheet (tray),PET,Mechanical recycling,All,5,1.1745397639545019
1374,EU27+3,2027.0,single-use sheet (tray),PET,Mechanical recycling,All,6,0.5722559271469562
1375,EU27+3,2027.0,single-use sheet (tray),PET,Mechanical recycling,All,7,0.2771888400660644
1376,EU27+3,2027.0,reusable sheet (tray),PET,Mechanical recycling,All,0,2.16411270457771
1377,EU27+3,2027.0,reusable sheet (tray),PET,Mechanical recycling,All,1,1.0851677332972316
1378,EU27+3,2027.0,reusable sheet (tray),PET,Mechanical recycling,All,2,0.5410568473476798
1379,EU27+3,2027.0,reusable sheet (tray),PET,Mechanical recycling,All,3,0.2682249226908357
1380,EU27+3,2027.0,reusable sheet (tray),PET,Mechanical recycling,All,4,0.13220669808194518
1381,EU27+3,2027.0,reusable sheet (tray),PET,Mechanical recycling,All,5,0.06478785660146912
1382,EU27+3,2027.0,reusable sheet (tray),PET,Mechanical recycling,All,6,0.03156509810686706
1383,EU27+3,2027.0,reusable sheet (tray),PET,Mechanical recycling,All,7,0.015289082790714954
1384,EU27+3,2027.25,single-use beverage bottles,PET,Mechanical recycling,All,0,367.0193974143013
1385,EU27+3,2027.25,single-use beverage bottles,PET,Mechanical recycling,All,1,100.36290948914707
1386,EU27+3,2027.25,single-use beverage bottles,PET,Mechanical recycling,All,2,27.19242335291272
1387,EU27+3,2027.25,single-use beverage bottles,PET,Mechanical recycling,All,3,7.2992100814822445
1388,EU27+3,2027.25,single-use beverage bottles,PET,Mechanical recycling,All,4,1.9409727624901951
1389,EU27+3,2027.25,single-use beverage bottles,PET,Mechanical recycling,All,5,0.5112581492604398
1390,EU27+3,2027.25,single-use beverage bottles,PET,Mechanical recycling,All,6,0.13338257710321938
1391,EU27+3,2027.25,single-use beverage bottles,PET,Mechanical recycling,All,7,0.034463237634468784
1392,EU27+3,2027.25,reusable beverage bottles,PET,Mechanical recycling,All,0,11.054478704588398
1393,EU27+3,2027.25,reusable beverage bottles,PET,Mechanical recycling,All,1,3.0226742569161944
1394,EU27+3,2027.25,reusable beverage bottles,PET,Mechanical recycling,All,2,0.8186189724288633
1395,EU27+3,2027.25,reusable beverage bottles,PET,Mechanical recycling,All,3,0.21963648647818373
1396,EU27+3,2027.25,reusable beverage bottles,PET,Mechanical recycling,All,4,0.05837601661808525
1397,EU27+3,2027.25,reusable beverage bottles,PET,Mechanical recycling,All,5,0.015369161590297248
1398,EU27+3,2027.25,reusable beverage bottles,PET,Mechanical recycling,All,6,0.0040075923237446985
1399,EU27+3,2027.25,reusable beverage bottles,PET,Mechanical recycling,All,7,0.001034995960791255
1400,EU27+3,2027.25,single-use non-beverage bottles,PET,Mechanical recycling,All,0,24.190618729946085
1401,EU27+3,2027.25,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.615020609767483
1402,EU27+3,2027.25,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.7922800546998068
1403,EU27+3,2027.25,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.48109829985796676
1404,EU27+3,2027.25,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.12793147281425113
1405,EU27+3,2027.25,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.03369754037107808
1406,EU27+3,2027.25,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.008791380212199893
1407,EU27+3,2027.25,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0022715067587391704
1408,EU27+3,2027.25,reusable non-beverage bottles,PET,Mechanical recycling,All,0,2.156790852349033
1409,EU27+3,2027.25,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.5897830097436269
1410,EU27+3,2027.25,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.15979637617233955
1411,EU27+3,2027.25,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.04289383482495319
1412,EU27+3,2027.25,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.011406133517192267
1413,EU27+3,2027.25,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.0030044103673522605
1414,EU27+3,2027.25,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.0007838231947876602
1415,EU27+3,2027.25,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.0002025233393738255
1416,EU27+3,2027.25,single-use sheet (tray),PET,Mechanical recycling,All,0,39.2649101196506
1417,EU27+3,2027.25,single-use sheet (tray),PET,Mechanical recycling,All,1,19.8008786294027
1418,EU27+3,2027.25,single-use sheet (tray),PET,Mechanical recycling,All,2,9.92891064071339
1419,EU27+3,2027.25,single-use sheet (tray),PET,Mechanical recycling,All,3,4.950451728816576
1420,EU27+3,2027.25,single-use sheet (tray),PET,Mechanical recycling,All,4,2.454153835445146
1421,EU27+3,2027.25,single-use sheet (tray),PET,Mechanical recycling,All,5,1.2096506436316659
1422,EU27+3,2027.25,single-use sheet (tray),PET,Mechanical recycling,All,6,0.5927979977360667
1423,EU27+3,2027.25,single-use sheet (tray),PET,Mechanical recycling,All,7,0.2888213564291493
1424,EU27+3,2027.25,reusable sheet (tray),PET,Mechanical recycling,All,0,2.159570056580783
1425,EU27+3,2027.25,reusable sheet (tray),PET,Mechanical recycling,All,1,1.0890480677212415
1426,EU27+3,2027.25,reusable sheet (tray),PET,Mechanical recycling,All,2,0.5460897764709521
1427,EU27+3,2027.25,reusable sheet (tray),PET,Mechanical recycling,All,3,0.2722764451615366
1428,EU27+3,2027.25,reusable sheet (tray),PET,Mechanical recycling,All,4,0.1349790300446179
1429,EU27+3,2027.25,reusable sheet (tray),PET,Mechanical recycling,All,5,0.06653047633858937
1430,EU27+3,2027.25,reusable sheet (tray),PET,Mechanical recycling,All,6,0.03260324191729139
1431,EU27+3,2027.25,reusable sheet (tray),PET,Mechanical recycling,All,7,0.015884528115379676
1432,EU27+3,2027.5,single-use beverage bottles,PET,Mechanical recycling,All,0,368.62771946930565
1433,EU27+3,2027.5,single-use beverage bottles,PET,Mechanical recycling,All,1,101.7291329919213
1434,EU27+3,2027.5,single-use beverage bottles,PET,Mechanical recycling,All,2,27.818234782159134
1435,EU27+3,2027.5,single-use beverage bottles,PET,Mechanical recycling,All,3,7.537099322623686
1436,EU27+3,2027.5,single-use beverage bottles,PET,Mechanical recycling,All,4,2.023169124973737
1437,EU27+3,2027.5,single-use beverage bottles,PET,Mechanical recycling,All,5,0.5379919363394605
1438,EU27+3,2027.5,single-use beverage bottles,PET,Mechanical recycling,All,6,0.1417087179199107
1439,EU27+3,2027.5,single-use beverage bottles,PET,Mechanical recycling,All,7,0.03697050897182328
1440,EU27+3,2027.5,reusable beverage bottles,PET,Mechanical recycling,All,0,10.68473889720234
1441,EU27+3,2027.5,reusable beverage bottles,PET,Mechanical recycling,All,1,2.948186645744676
1442,EU27+3,2027.5,reusable beverage bottles,PET,Mechanical recycling,All,2,0.8059921073338536
1443,EU27+3,2027.5,reusable beverage bottles,PET,Mechanical recycling,All,3,0.21824647234208072
1444,EU27+3,2027.5,reusable beverage bottles,PET,Mechanical recycling,All,4,0.058547603076377755
1445,EU27+3,2027.5,reusable beverage bottles,PET,Mechanical recycling,All,5,0.015559264617381432
