Region,Vehicle size,Time,Value
SVN,microcar,2026,0.0789066855803437
SVN,microcar,2027,0.0790418410430613
SVN,microcar,2028,0.08145532043136602
SVN,microcar,2029,0.08384018148700315
SVN,microcar,2030,0.08616780587730492
SVN,microcar,2031,0.0884095752696038
SVN,microcar,2032,0.09053687133123206
SVN,microcar,2033,0.09252107572952209
SVN,microcar,2034,0.0943335701318063
SVN,microcar,2035,0.09594573620541696
SVN,microcar,2036,0.0973289556176865
SVN,microcar,2037,0.09845461003594717
SVN,microcar,2038,0.09929408112753145
SVN,microcar,2039,0.09981875055977159
SVN,microcar,2040,0.1
SVN,microcar,2041,0.1
SVN,microcar,2042,0.1
SVN,microcar,2043,0.1
SVN,microcar,2044,0.1
SVN,microcar,2045,0.1
SVN,microcar,2046,0.1
SVN,microcar,2047,0.1
SVN,microcar,2048,0.1
SVN,microcar,2049,0.1
SVN,microcar,2050,0.1
SVN,minivan_SUV,2012,0.24
SVN,minivan_SUV,2013,0.24
SVN,minivan_SUV,2014,0.24
SVN,minivan_SUV,2015,0.24
SVN,minivan_SUV,2016,0.24419776
SVN,minivan_SUV,2017,0.24838208
SVN,minivan_SUV,2018,0.25253952
SVN,minivan_SUV,2019,0.25665664
SVN,minivan_SUV,2020,0.26072
SVN,minivan_SUV,2021,0.26471616
SVN,minivan_SUV,2022,0.26863168
SVN,minivan_SUV,2023,0.27245312
SVN,minivan_SUV,2024,0.27616704
SVN,minivan_SUV,2025,0.27976
SVN,minivan_SUV,2026,0.28321856
SVN,minivan_SUV,2027,0.28652928
SVN,minivan_SUV,2028,0.2708069732908512
SVN,minivan_SUV,2029,0.25527109709604007
SVN,minivan_SUV,2030,0.2401080819299044
SVN,minivan_SUV,2031,0.225504358306782
SVN,minivan_SUV,2032,0.21164635674101046
SVN,minivan_SUV,2033,0.1987205077469276
SVN,minivan_SUV,2034,0.18691324183887115
SVN,minivan_SUV,2035,0.17641098953117887
SVN,minivan_SUV,2036,0.16740018133818846
SVN,minivan_SUV,2037,0.1600672477742376
SVN,minivan_SUV,2038,0.15459861935366412
SVN,minivan_SUV,2039,0.15118072659080561
SVN,minivan_SUV,2040,0.15
SVN,minivan_SUV,2041,0.15
SVN,minivan_SUV,2042,0.15
SVN,minivan_SUV,2043,0.15
SVN,minivan_SUV,2044,0.15
SVN,minivan_SUV,2045,0.15
SVN,minivan_SUV,2046,0.15
SVN,minivan_SUV,2047,0.15
SVN,minivan_SUV,2048,0.15
SVN,minivan_SUV,2049,0.15
SVN,minivan_SUV,2050,0.15
SVN,passenger car,2012,0.54
SVN,passenger car,2013,0.54
SVN,passenger car,2014,0.54
SVN,passenger car,2015,0.54
SVN,passenger car,2016,0.5429984
SVN,passenger car,2017,0.5459872
SVN,passenger car,2018,0.5489568000000002
SVN,passenger car,2019,0.5518976
SVN,passenger car,2020,0.5548
SVN,passenger car,2021,0.5576544
SVN,passenger car,2022,0.5604511999999999
SVN,passenger car,2023,0.5631808
SVN,passenger car,2024,0.5658335999999999
SVN,passenger car,2025,0.5684
SVN,passenger car,2026,0.5708704
SVN,passenger car,2027,0.5732352
SVN,passenger car,2028,0.5901361988165679
SVN,passenger car,2029,0.6068367905325445
SVN,passenger car,2030,0.6231365680473373
SVN,passenger car,2031,0.638835124260355
SVN,passenger car,2032,0.653732052071006
SVN,passenger car,2033,0.6676269443786981
SVN,passenger car,2034,0.6803193940828401
SVN,passenger car,2035,0.6916089940828403
SVN,passenger car,2036,0.7012953372781067
SVN,passenger car,2037,0.7091780165680474
SVN,passenger car,2038,0.7150566248520711
SVN,passenger car,2039,0.7187307550295857
SVN,passenger car,2040,0.72
SVN,passenger car,2041,0.72
SVN,passenger car,2042,0.72
SVN,passenger car,2043,0.72
SVN,passenger car,2044,0.72
SVN,passenger car,2045,0.72
SVN,passenger car,2046,0.72
SVN,passenger car,2047,0.72
SVN,passenger car,2048,0.72
SVN,passenger car,2049,0.72
SVN,passenger car,2050,0.72
SWE,light truck,2012,0.1428576510216006
SWE,light truck,2013,0.1428576510216006
SWE,light truck,2014,0.1428576510216006
SWE,light truck,2015,0.1428576510216006
SWE,light truck,2016,0.1354901234051373
SWE,light truck,2017,0.1281461844576701
SWE,light truck,2018,0.1208494228481952
SWE,light truck,2019,0.1136234272457087
SWE,light truck,2020,0.1064917863192069
SWE,light truck,2021,0.09947808873768572
SWE,light truck,2022,0.09260592317014146
SWE,light truck,2023,0.0858988782855702
SWE,light truck,2024,0.0793805427529682
SWE,light truck,2025,0.0730745052413315
SWE,light truck,2026,0.0670043544196562
SWE,light truck,2027,0.0611936789569386
SWE,light truck,2028,0.05760150746121467
SWE,light truck,2029,0.05405193088441239
SWE,light truck,2030,0.05058754414545333
SWE,light truck,2031,0.04725094216325918
SWE,light truck,2032,0.044084719856751525
SWE,light truck,2033,0.04113147214485201
SWE,light truck,2034,0.03843379394648226
SWE,light truck,2035,0.03603428018056391
SWE,light truck,2036,0.03397552576601858
SWE,light truck,2037,0.032300125621767886
SWE,light truck,2038,0.031050674666733488
SWE,light truck,2039,0.030269767819836972
SWE,light truck,2040,0.03
SWE,light truck,2041,0.03
SWE,light truck,2042,0.03
SWE,light truck,2043,0.03
SWE,light truck,2044,0.03
SWE,light truck,2045,0.03
SWE,light truck,2046,0.03
SWE,light truck,2047,0.03
SWE,light truck,2048,0.03
SWE,light truck,2049,0.03
SWE,light truck,2050,0.03
SWE,microcar,2012,0.07714234897839932
SWE,microcar,2013,0.07714234897839932
SWE,microcar,2014,0.07714234897839932
SWE,microcar,2015,0.07714234897839932
SWE,microcar,2016,0.07731371659486266
SWE,microcar,2017,0.07748453554232988
SWE,microcar,2018,0.07765425715180478
SWE,microcar,2019,0.07782233275429125
SWE,microcar,2020,0.07798821368079313
SWE,microcar,2021,0.07815135126231426
SWE,microcar,2022,0.07831119682985851
SWE,microcar,2023,0.0784672017144297
SWE,microcar,2024,0.0786188172470317
SWE,microcar,2025,0.0787654947586685
SWE,microcar,2026,0.0789066855803437
SWE,microcar,2027,0.0790418410430613
SWE,microcar,2028,0.08145532043136602
SWE,microcar,2029,0.08384018148700315
SWE,microcar,2030,0.08616780587730492
SWE,microcar,2031,0.0884095752696038
SWE,microcar,2032,0.09053687133123206
SWE,microcar,2033,0.09252107572952209
SWE,microcar,2034,0.0943335701318063
SWE,microcar,2035,0.09594573620541696
SWE,microcar,2036,0.0973289556176865
SWE,microcar,2037,0.09845461003594717
SWE,microcar,2038,0.09929408112753145
SWE,microcar,2039,0.09981875055977159
SWE,microcar,2040,0.1
SWE,microcar,2041,0.1
SWE,microcar,2042,0.1
SWE,microcar,2043,0.1
SWE,microcar,2044,0.1
SWE,microcar,2045,0.1
SWE,microcar,2046,0.1
SWE,microcar,2047,0.1
SWE,microcar,2048,0.1
SWE,microcar,2049,0.1
SWE,microcar,2050,0.1
SWE,minivan_SUV,2012,0.24
SWE,minivan_SUV,2013,0.24
SWE,minivan_SUV,2014,0.24
SWE,minivan_SUV,2015,0.24
SWE,minivan_SUV,2016,0.24419776
SWE,minivan_SUV,2017,0.24838208
SWE,minivan_SUV,2018,0.25253952
SWE,minivan_SUV,2019,0.25665664
SWE,minivan_SUV,2020,0.26072
SWE,minivan_SUV,2021,0.26471616
SWE,minivan_SUV,2022,0.26863168
SWE,minivan_SUV,2023,0.27245312
SWE,minivan_SUV,2024,0.27616704
SWE,minivan_SUV,2025,0.27976
SWE,minivan_SUV,2026,0.28321856
SWE,minivan_SUV,2027,0.28652928
SWE,minivan_SUV,2028,0.2708069732908512
SWE,minivan_SUV,2029,0.25527109709604007
SWE,minivan_SUV,2030,0.2401080819299044
SWE,minivan_SUV,2031,0.225504358306782
SWE,minivan_SUV,2032,0.21164635674101046
SWE,minivan_SUV,2033,0.1987205077469276
SWE,minivan_SUV,2034,0.18691324183887115
SWE,minivan_SUV,2035,0.17641098953117887
SWE,minivan_SUV,2036,0.16740018133818846
SWE,minivan_SUV,2037,0.1600672477742376
SWE,minivan_SUV,2038,0.15459861935366412
SWE,minivan_SUV,2039,0.15118072659080561
SWE,minivan_SUV,2040,0.15
SWE,minivan_SUV,2041,0.15
SWE,minivan_SUV,2042,0.15
SWE,minivan_SUV,2043,0.15
SWE,minivan_SUV,2044,0.15
SWE,minivan_SUV,2045,0.15
SWE,minivan_SUV,2046,0.15
SWE,minivan_SUV,2047,0.15
SWE,minivan_SUV,2048,0.15
SWE,minivan_SUV,2049,0.15
SWE,minivan_SUV,2050,0.15
SWE,passenger car,2012,0.54
SWE,passenger car,2013,0.54
SWE,passenger car,2014,0.54
SWE,passenger car,2015,0.54
SWE,passenger car,2016,0.5429984
SWE,passenger car,2017,0.5459872
SWE,passenger car,2018,0.5489568000000002
SWE,passenger car,2019,0.5518976
SWE,passenger car,2020,0.5548
SWE,passenger car,2021,0.5576544
SWE,passenger car,2022,0.5604511999999999
SWE,passenger car,2023,0.5631808
SWE,passenger car,2024,0.5658335999999999
SWE,passenger car,2025,0.5684
SWE,passenger car,2026,0.5708704
SWE,passenger car,2027,0.5732352
SWE,passenger car,2028,0.5901361988165679
SWE,passenger car,2029,0.6068367905325445
SWE,passenger car,2030,0.6231365680473373
SWE,passenger car,2031,0.638835124260355
SWE,passenger car,2032,0.653732052071006
SWE,passenger car,2033,0.6676269443786981
SWE,passenger car,2034,0.6803193940828401
SWE,passenger car,2035,0.6916089940828403
SWE,passenger car,2036,0.7012953372781067
SWE,passenger car,2037,0.7091780165680474
SWE,passenger car,2038,0.7150566248520711
SWE,passenger car,2039,0.7187307550295857
SWE,passenger car,2040,0.72
SWE,passenger car,2041,0.72
SWE,passenger car,2042,0.72
SWE,passenger car,2043,0.72
SWE,passenger car,2044,0.72
SWE,passenger car,2045,0.72
SWE,passenger car,2046,0.72
SWE,passenger car,2047,0.72
SWE,passenger car,2048,0.72
SWE,passenger car,2049,0.72
SWE,passenger car,2050,0.72
