"region","time","sector","polymer","element","value"
"EU27+3",2034.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2034.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2035,"reusable sheet (tray)","PET","All",7
"EU27+3",2035.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2035.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2035.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2036,"reusable sheet (tray)","PET","All",7
"EU27+3",2036.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2036.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2036.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2037,"reusable sheet (tray)","PET","All",7
"EU27+3",2037.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2037.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2037.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2038,"reusable sheet (tray)","PET","All",7
"EU27+3",2038.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2038.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2038.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2039,"reusable sheet (tray)","PET","All",7
"EU27+3",2039.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2039.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2039.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2040,"reusable sheet (tray)","PET","All",7
"EU27+3",2040.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2040.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2040.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2041,"reusable sheet (tray)","PET","All",7
"EU27+3",2041.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2041.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2041.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2042,"reusable sheet (tray)","PET","All",7
"EU27+3",2042.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2042.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2042.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2043,"reusable sheet (tray)","PET","All",7
"EU27+3",2043.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2043.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2043.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2044,"reusable sheet (tray)","PET","All",7
"EU27+3",2044.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2044.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2044.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2045,"reusable sheet (tray)","PET","All",7
"EU27+3",2045.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2045.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2045.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2046,"reusable sheet (tray)","PET","All",7
"EU27+3",2046.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2046.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2046.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2047,"reusable sheet (tray)","PET","All",7
"EU27+3",2047.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2047.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2047.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2048,"reusable sheet (tray)","PET","All",7
"EU27+3",2048.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2048.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2048.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2049,"reusable sheet (tray)","PET","All",7
"EU27+3",2049.25,"reusable sheet (tray)","PET","All",7
"EU27+3",2049.5,"reusable sheet (tray)","PET","All",7
"EU27+3",2049.75,"reusable sheet (tray)","PET","All",7
"EU27+3",2050,"reusable sheet (tray)","PET","All",7
"EU27+3",2018.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2018.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2018.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2019,"single-use non-beverage bottles","PET","All",0.042553191489361764
"EU27+3",2019.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2019.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2019.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2020,"single-use non-beverage bottles","PET","All",-0.04081632653061229
"EU27+3",2020.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2020.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2020.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2021,"single-use non-beverage bottles","PET","All",0.042553191489361764
"EU27+3",2021.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2021.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2021.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2022,"single-use non-beverage bottles","PET","All",0.019387755102040716
"EU27+3",2022.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2022.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2022.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2023,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2023.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2023.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2023.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2024,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2024.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2024.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2024.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2025,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2025.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2025.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2025.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2026,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2026.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2026.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2026.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2027,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2027.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2027.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2027.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2028,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2028.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2028.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2028.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2029,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2029.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2029.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2029.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2030,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2030.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2030.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2030.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2031,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2031.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2031.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2031.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2032,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2032.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2032.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2032.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2033,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2033.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2033.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2033.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2034,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2034.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2034.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2034.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2035,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2035.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2035.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2035.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2036,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2036.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2036.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2036.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2037,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2037.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2037.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2037.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2038,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2038.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2038.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2038.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2039,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2039.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2039.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2039.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2040,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2040.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2040.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2040.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2041,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2041.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2041.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2041.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2042,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2042.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2042.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2042.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2043,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2043.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2043.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2043.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2044,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2044.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2044.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2044.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2045,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2045.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2045.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2045.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2046,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2046.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2046.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2046.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2047,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2047.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2047.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2047.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2048,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2048.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2048.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2048.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2049,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2049.25,"single-use non-beverage bottles","PET","All",0
"EU27+3",2049.5,"single-use non-beverage bottles","PET","All",0
"EU27+3",2049.75,"single-use non-beverage bottles","PET","All",0
"EU27+3",2050,"single-use non-beverage bottles","PET","All",0.010000000000000009
"EU27+3",2018.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2018.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2018.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2019,"reusable non-beverage bottles","PET","All",7
"EU27+3",2019.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2019.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2019.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2020,"reusable non-beverage bottles","PET","All",7
"EU27+3",2020.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2020.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2020.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2021,"reusable non-beverage bottles","PET","All",7
"EU27+3",2021.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2021.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2021.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2022,"reusable non-beverage bottles","PET","All",7
"EU27+3",2022.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2022.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2022.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2023,"reusable non-beverage bottles","PET","All",7
"EU27+3",2023.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2023.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2023.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2024,"reusable non-beverage bottles","PET","All",7
"EU27+3",2024.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2024.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2024.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2025,"reusable non-beverage bottles","PET","All",7
"EU27+3",2025.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2025.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2025.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2026,"reusable non-beverage bottles","PET","All",7
"EU27+3",2026.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2026.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2026.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2027,"reusable non-beverage bottles","PET","All",7
"EU27+3",2027.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2027.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2027.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2028,"reusable non-beverage bottles","PET","All",7
"EU27+3",2028.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2028.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2028.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2029,"reusable non-beverage bottles","PET","All",7
"EU27+3",2029.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2029.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2029.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2030,"reusable non-beverage bottles","PET","All",7
"EU27+3",2030.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2030.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2030.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2031,"reusable non-beverage bottles","PET","All",7
"EU27+3",2031.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2031.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2031.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2032,"reusable non-beverage bottles","PET","All",7
"EU27+3",2032.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2032.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2032.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2033,"reusable non-beverage bottles","PET","All",7
"EU27+3",2033.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2033.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2033.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2034,"reusable non-beverage bottles","PET","All",7
"EU27+3",2034.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2034.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2034.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2035,"reusable non-beverage bottles","PET","All",7
"EU27+3",2035.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2035.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2035.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2036,"reusable non-beverage bottles","PET","All",7
"EU27+3",2036.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2036.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2036.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2037,"reusable non-beverage bottles","PET","All",7
"EU27+3",2037.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2037.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2037.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2038,"reusable non-beverage bottles","PET","All",7
"EU27+3",2038.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2038.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2038.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2039,"reusable non-beverage bottles","PET","All",7
"EU27+3",2039.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2039.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2039.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2040,"reusable non-beverage bottles","PET","All",7
"EU27+3",2040.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2040.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2040.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2041,"reusable non-beverage bottles","PET","All",7
"EU27+3",2041.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2041.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2041.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2042,"reusable non-beverage bottles","PET","All",7
"EU27+3",2042.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2042.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2042.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2043,"reusable non-beverage bottles","PET","All",7
"EU27+3",2043.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2043.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2043.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2044,"reusable non-beverage bottles","PET","All",7
"EU27+3",2044.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2044.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2044.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2045,"reusable non-beverage bottles","PET","All",7
"EU27+3",2045.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2045.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2045.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2046,"reusable non-beverage bottles","PET","All",7
"EU27+3",2046.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2046.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2046.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2047,"reusable non-beverage bottles","PET","All",7
"EU27+3",2047.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2047.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2047.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2048,"reusable non-beverage bottles","PET","All",7
"EU27+3",2048.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2048.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2048.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2049,"reusable non-beverage bottles","PET","All",7
"EU27+3",2049.25,"reusable non-beverage bottles","PET","All",7
"EU27+3",2049.5,"reusable non-beverage bottles","PET","All",7
"EU27+3",2049.75,"reusable non-beverage bottles","PET","All",7
"EU27+3",2050,"reusable non-beverage bottles","PET","All",7
"EU27+3",2018.25,"flexible packaging","PET","All",0
"EU27+3",2018.5,"flexible packaging","PET","All",0
"EU27+3",2018.75,"flexible packaging","PET","All",0
"EU27+3",2019,"flexible packaging","PET","All",0.04255319148936154
"EU27+3",2019.25,"flexible packaging","PET","All",0
"EU27+3",2019.5,"flexible packaging","PET","All",0
"EU27+3",2019.75,"flexible packaging","PET","All",0
"EU27+3",2020,"flexible packaging","PET","All",-0.04081632653061218
"EU27+3",2020.25,"flexible packaging","PET","All",0
"EU27+3",2020.5,"flexible packaging","PET","All",0
"EU27+3",2020.75,"flexible packaging","PET","All",0
"EU27+3",2021,"flexible packaging","PET","All",0.04255319148936154
"EU27+3",2021.25,"flexible packaging","PET","All",0
"EU27+3",2021.5,"flexible packaging","PET","All",0
"EU27+3",2021.75,"flexible packaging","PET","All",0
"EU27+3",2022,"flexible packaging","PET","All",0.019387755102040938
"EU27+3",2022.25,"flexible packaging","PET","All",0
"EU27+3",2022.5,"flexible packaging","PET","All",0
"EU27+3",2022.75,"flexible packaging","PET","All",0
"EU27+3",2023,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2023.25,"flexible packaging","PET","All",0
"EU27+3",2023.5,"flexible packaging","PET","All",0
"EU27+3",2023.75,"flexible packaging","PET","All",0
"EU27+3",2024,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2024.25,"flexible packaging","PET","All",0
"EU27+3",2024.5,"flexible packaging","PET","All",0
"EU27+3",2024.75,"flexible packaging","PET","All",0
"EU27+3",2025,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2025.25,"flexible packaging","PET","All",0
"EU27+3",2025.5,"flexible packaging","PET","All",0
"EU27+3",2025.75,"flexible packaging","PET","All",0
"EU27+3",2026,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2026.25,"flexible packaging","PET","All",0
"EU27+3",2026.5,"flexible packaging","PET","All",0
"EU27+3",2026.75,"flexible packaging","PET","All",0
"EU27+3",2027,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2027.25,"flexible packaging","PET","All",0
"EU27+3",2027.5,"flexible packaging","PET","All",0
"EU27+3",2027.75,"flexible packaging","PET","All",0
"EU27+3",2028,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2028.25,"flexible packaging","PET","All",0
"EU27+3",2028.5,"flexible packaging","PET","All",0
"EU27+3",2028.75,"flexible packaging","PET","All",0
"EU27+3",2029,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2029.25,"flexible packaging","PET","All",0
"EU27+3",2029.5,"flexible packaging","PET","All",0
"EU27+3",2029.75,"flexible packaging","PET","All",0
"EU27+3",2030,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2030.25,"flexible packaging","PET","All",0
"EU27+3",2030.5,"flexible packaging","PET","All",0
"EU27+3",2030.75,"flexible packaging","PET","All",0
"EU27+3",2031,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2031.25,"flexible packaging","PET","All",0
"EU27+3",2031.5,"flexible packaging","PET","All",0
"EU27+3",2031.75,"flexible packaging","PET","All",0
"EU27+3",2032,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2032.25,"flexible packaging","PET","All",0
"EU27+3",2032.5,"flexible packaging","PET","All",0
"EU27+3",2032.75,"flexible packaging","PET","All",0
"EU27+3",2033,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2033.25,"flexible packaging","PET","All",0
"EU27+3",2033.5,"flexible packaging","PET","All",0
"EU27+3",2033.75,"flexible packaging","PET","All",0
"EU27+3",2034,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2034.25,"flexible packaging","PET","All",0
"EU27+3",2034.5,"flexible packaging","PET","All",0
"EU27+3",2034.75,"flexible packaging","PET","All",0
"EU27+3",2035,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2035.25,"flexible packaging","PET","All",0
"EU27+3",2035.5,"flexible packaging","PET","All",0
"EU27+3",2035.75,"flexible packaging","PET","All",0
"EU27+3",2036,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2036.25,"flexible packaging","PET","All",0
"EU27+3",2036.5,"flexible packaging","PET","All",0
"EU27+3",2036.75,"flexible packaging","PET","All",0
"EU27+3",2037,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2037.25,"flexible packaging","PET","All",0
"EU27+3",2037.5,"flexible packaging","PET","All",0
"EU27+3",2037.75,"flexible packaging","PET","All",0
"EU27+3",2038,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2038.25,"flexible packaging","PET","All",0
"EU27+3",2038.5,"flexible packaging","PET","All",0
"EU27+3",2038.75,"flexible packaging","PET","All",0
"EU27+3",2039,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2039.25,"flexible packaging","PET","All",0
"EU27+3",2039.5,"flexible packaging","PET","All",0
"EU27+3",2039.75,"flexible packaging","PET","All",0
"EU27+3",2040,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2040.25,"flexible packaging","PET","All",0
"EU27+3",2040.5,"flexible packaging","PET","All",0
"EU27+3",2040.75,"flexible packaging","PET","All",0
"EU27+3",2041,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2041.25,"flexible packaging","PET","All",0
"EU27+3",2041.5,"flexible packaging","PET","All",0
"EU27+3",2041.75,"flexible packaging","PET","All",0
"EU27+3",2042,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2042.25,"flexible packaging","PET","All",0
"EU27+3",2042.5,"flexible packaging","PET","All",0
"EU27+3",2042.75,"flexible packaging","PET","All",0
"EU27+3",2043,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2043.25,"flexible packaging","PET","All",0
"EU27+3",2043.5,"flexible packaging","PET","All",0
"EU27+3",2043.75,"flexible packaging","PET","All",0
"EU27+3",2044,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2044.25,"flexible packaging","PET","All",0
"EU27+3",2044.5,"flexible packaging","PET","All",0
"EU27+3",2044.75,"flexible packaging","PET","All",0
"EU27+3",2045,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2045.25,"flexible packaging","PET","All",0
"EU27+3",2045.5,"flexible packaging","PET","All",0
"EU27+3",2045.75,"flexible packaging","PET","All",0
"EU27+3",2046,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2046.25,"flexible packaging","PET","All",0
"EU27+3",2046.5,"flexible packaging","PET","All",0
"EU27+3",2046.75,"flexible packaging","PET","All",0
"EU27+3",2047,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2047.25,"flexible packaging","PET","All",0
"EU27+3",2047.5,"flexible packaging","PET","All",0
"EU27+3",2047.75,"flexible packaging","PET","All",0
"EU27+3",2048,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2048.25,"flexible packaging","PET","All",0
"EU27+3",2048.5,"flexible packaging","PET","All",0
"EU27+3",2048.75,"flexible packaging","PET","All",0
"EU27+3",2049,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2049.25,"flexible packaging","PET","All",0
"EU27+3",2049.5,"flexible packaging","PET","All",0
"EU27+3",2049.75,"flexible packaging","PET","All",0
"EU27+3",2050,"flexible packaging","PET","All",0.010000000000000009
"EU27+3",2018.25,"other","PET","All",0
"EU27+3",2018.5,"other","PET","All",0
"EU27+3",2018.75,"other","PET","All",0
"EU27+3",2019,"other","PET","All",0.042553191489361764
"EU27+3",2019.25,"other","PET","All",0
"EU27+3",2019.5,"other","PET","All",0
