,time,region,sector,polymer,element,mechanical_recycling_cycle,reuse_cycle,value
793,2024.75,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.013598444689380658
794,2024.75,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.003324067616323629
795,2024.75,EU27+3,single-use sheet (tray),PET,All,0,0,144.05618427083334
796,2024.75,EU27+3,single-use sheet (tray),PET,All,1,0,68.55034654499084
797,2024.75,EU27+3,single-use sheet (tray),PET,All,2,0,32.41463938623533
798,2024.75,EU27+3,single-use sheet (tray),PET,All,3,0,15.230398518252223
799,2024.75,EU27+3,single-use sheet (tray),PET,All,4,0,7.110569260771941
800,2024.75,EU27+3,single-use sheet (tray),PET,All,5,0,3.2983751980600213
801,2024.75,EU27+3,single-use sheet (tray),PET,All,6,0,1.5201571849842137
802,2024.75,EU27+3,single-use sheet (tray),PET,All,7,0,0.6960796358720787
803,2024.75,EU27+3,flexible packaging,PET,All,0,0,94.35925
804,2024.75,EU27+3,other,PET,All,0,0,6.885674999999999
805,2024.75,EU27+3,other,PET,All,1,0,5.919559262728015
806,2024.75,EU27+3,other,PET,All,2,0,5.088922521090217
807,2024.75,EU27+3,other,PET,All,3,0,4.374561059720509
808,2024.75,EU27+3,other,PET,All,4,0,3.760017800186164
809,2024.75,EU27+3,other,PET,All,5,0,3.2312043404483437
810,2024.75,EU27+3,other,PET,All,6,0,2.778593598762431
811,2024.75,EU27+3,other,PET,All,7,0,2.3898414170643276
812,2025.0,EU27+3,single-use beverage bottles,PET,All,0,0,600.794270625
813,2025.0,EU27+3,single-use beverage bottles,PET,All,1,0,150.37177749578726
814,2025.0,EU27+3,single-use beverage bottles,PET,All,2,0,37.5107610033538
815,2025.0,EU27+3,single-use beverage bottles,PET,All,3,0,9.325874318829426
816,2025.0,EU27+3,single-use beverage bottles,PET,All,4,0,2.3108007593695454
817,2025.0,EU27+3,single-use beverage bottles,PET,All,5,0,0.570649958367127
818,2025.0,EU27+3,single-use beverage bottles,PET,All,6,0,0.14044505651196626
819,2025.0,EU27+3,single-use beverage bottles,PET,All,7,0,0.03444828278085554
820,2025.0,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.88624562500001
821,2025.0,EU27+3,single-use non-beverage bottles,PET,All,1,0,14.988826695721565
822,2025.0,EU27+3,single-use non-beverage bottles,PET,All,2,0,3.7390147623921806
823,2025.0,EU27+3,single-use non-beverage bottles,PET,All,3,0,0.9295887584685284
824,2025.0,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.23033705318474576
825,2025.0,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.05688150710411879
826,2025.0,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.013999346469038446
827,2025.0,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.0034337516598280443
828,2025.0,EU27+3,single-use sheet (tray),PET,All,0,0,144.69289668750002
829,2025.0,EU27+3,single-use sheet (tray),PET,All,1,0,69.28769997484997
830,2025.0,EU27+3,single-use sheet (tray),PET,All,2,0,32.97113462100062
831,2025.0,EU27+3,single-use sheet (tray),PET,All,3,0,15.59069345029956
832,2025.0,EU27+3,single-use sheet (tray),PET,All,4,0,7.325470186313404
833,2025.0,EU27+3,single-use sheet (tray),PET,All,5,0,3.420019710257642
834,2025.0,EU27+3,single-use sheet (tray),PET,All,6,0,1.5864423473691878
835,2025.0,EU27+3,single-use sheet (tray),PET,All,7,0,0.7311605224096179
836,2025.0,EU27+3,flexible packaging,PET,All,0,0,95.3028425
837,2025.0,EU27+3,other,PET,All,0,0,6.954531749999998
838,2025.0,EU27+3,other,PET,All,1,0,5.978631360729514
839,2025.0,EU27+3,other,PET,All,2,0,5.139781161591651
840,2025.0,EU27+3,other,PET,All,3,0,4.418563434508989
841,2025.0,EU27+3,other,PET,All,4,0,3.7983041518908713
842,2025.0,EU27+3,other,PET,All,5,0,3.2647141111211613
843,2025.0,EU27+3,other,PET,All,6,0,2.8055607624132413
844,2025.0,EU27+3,other,PET,All,7,0,2.4125720177445715
845,2025.25,EU27+3,single-use beverage bottles,PET,All,0,0,598.79162305625
846,2025.25,EU27+3,single-use beverage bottles,PET,All,1,0,151.70707725691523
847,2025.25,EU27+3,single-use beverage bottles,PET,All,2,0,37.97050667956852
848,2025.25,EU27+3,single-use beverage bottles,PET,All,3,0,9.471874476401977
849,2025.25,EU27+3,single-use beverage bottles,PET,All,4,0,2.35488453360771
850,2025.25,EU27+3,single-use beverage bottles,PET,All,5,0,0.5835022843382396
851,2025.25,EU27+3,single-use beverage bottles,PET,All,6,0,0.14409531107977716
852,2025.25,EU27+3,single-use beverage bottles,PET,All,7,0,0.0354639018385574
853,2025.25,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.68662480625001
854,2025.25,EU27+3,single-use non-beverage bottles,PET,All,1,0,15.12192731499798
855,2025.25,EU27+3,single-use non-beverage bottles,PET,All,2,0,3.7848415018219437
856,2025.25,EU27+3,single-use non-beverage bottles,PET,All,3,0,0.944141828837496
857,2025.25,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.2347312557615403
858,2025.25,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.05816260712053193
859,2025.25,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.014363198210524411
860,2025.25,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.0035349869999848228
861,2025.25,EU27+3,single-use sheet (tray),PET,All,0,0,143.934981514375
862,2025.25,EU27+3,single-use sheet (tray),PET,All,1,0,69.31090797134279
863,2025.25,EU27+3,single-use sheet (tray),PET,All,2,0,33.19024987712278
864,2025.25,EU27+3,single-use sheet (tray),PET,All,3,0,15.793859475786908
865,2025.25,EU27+3,single-use sheet (tray),PET,All,4,0,7.468266540250159
866,2025.25,EU27+3,single-use sheet (tray),PET,All,5,0,3.509052631843859
867,2025.25,EU27+3,single-use sheet (tray),PET,All,6,0,1.6382605976145617
868,2025.25,EU27+3,single-use sheet (tray),PET,All,7,0,0.7599388916639611
869,2025.25,EU27+3,flexible packaging,PET,All,0,0,95.3028425
870,2025.25,EU27+3,other,PET,All,0,0,6.954531749999998
871,2025.25,EU27+3,other,PET,All,1,0,5.978415603385756
872,2025.25,EU27+3,other,PET,All,2,0,5.139489515433839
873,2025.25,EU27+3,other,PET,All,3,0,4.418377685089682
874,2025.25,EU27+3,other,PET,All,4,0,3.7983878039550683
875,2025.25,EU27+3,other,PET,All,5,0,3.265186158373537
876,2025.25,EU27+3,other,PET,All,6,0,2.806489133149822
877,2025.25,EU27+3,other,PET,All,7,0,2.4117811006122967
878,2025.5,EU27+3,single-use beverage bottles,PET,All,0,0,596.7889754875
879,2025.5,EU27+3,single-use beverage bottles,PET,All,1,0,152.69862404161395
880,2025.5,EU27+3,single-use beverage bottles,PET,All,2,0,38.687017423972264
881,2025.5,EU27+3,single-use beverage bottles,PET,All,3,0,9.682907877935293
882,2025.5,EU27+3,single-use beverage bottles,PET,All,4,0,2.415434925858334
883,2025.5,EU27+3,single-use beverage bottles,PET,All,5,0,0.6005221419488624
884,2025.5,EU27+3,single-use beverage bottles,PET,All,6,0,0.14879967005687014
885,2025.5,EU27+3,single-use beverage bottles,PET,All,7,0,0.036745931114442694
886,2025.5,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.48700398750001
887,2025.5,EU27+3,single-use non-beverage bottles,PET,All,1,0,15.220763168135154
888,2025.5,EU27+3,single-use non-beverage bottles,PET,All,2,0,3.8562621869554348
889,2025.5,EU27+3,single-use non-beverage bottles,PET,All,3,0,0.9651773125916213
890,2025.5,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.24076682540710073
891,2025.5,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.059859120258568314
892,2025.5,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.01483212145261407
893,2025.5,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.0036627776995103653
894,2025.5,EU27+3,single-use sheet (tray),PET,All,0,0,143.17706634125003
895,2025.5,EU27+3,single-use sheet (tray),PET,All,1,0,69.3519858170055
896,2025.5,EU27+3,single-use sheet (tray),PET,All,2,0,33.39597543292331
897,2025.5,EU27+3,single-use sheet (tray),PET,All,3,0,15.992010521161616
898,2025.5,EU27+3,single-use sheet (tray),PET,All,4,0,7.6099326712398865
899,2025.5,EU27+3,single-use sheet (tray),PET,All,5,0,3.5984241615740813
900,2025.5,EU27+3,single-use sheet (tray),PET,All,6,0,1.690761799489698
901,2025.5,EU27+3,single-use sheet (tray),PET,All,7,0,0.7893607553558963
902,2025.5,EU27+3,flexible packaging,PET,All,0,0,95.3028425
903,2025.5,EU27+3,other,PET,All,0,0,6.954531749999998
904,2025.5,EU27+3,other,PET,All,1,0,5.9782694877155995
905,2025.5,EU27+3,other,PET,All,2,0,5.139178433775058
906,2025.5,EU27+3,other,PET,All,3,0,4.4180189920841695
907,2025.5,EU27+3,other,PET,All,4,0,3.798135295014669
908,2025.5,EU27+3,other,PET,All,5,0,3.2651782646467393
909,2025.5,EU27+3,other,PET,All,6,0,2.806826323327352
910,2025.5,EU27+3,other,PET,All,7,0,2.412520203436412
911,2025.75,EU27+3,single-use beverage bottles,PET,All,0,0,594.7863279187499
912,2025.75,EU27+3,single-use beverage bottles,PET,All,1,0,153.68021075896712
913,2025.75,EU27+3,single-use beverage bottles,PET,All,2,0,39.32169944350964
914,2025.75,EU27+3,single-use beverage bottles,PET,All,3,0,9.962363977141566
915,2025.75,EU27+3,single-use beverage bottles,PET,All,4,0,2.4934631579365143
916,2025.75,EU27+3,single-use beverage bottles,PET,All,5,0,0.6220030257382895
917,2025.75,EU27+3,single-use beverage bottles,PET,All,6,0,0.15464154522080406
918,2025.75,EU27+3,single-use beverage bottles,PET,All,7,0,0.03831767273603657
919,2025.75,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.287383168750004
920,2025.75,EU27+3,single-use non-beverage bottles,PET,All,1,0,15.318606217131775
921,2025.75,EU27+3,single-use non-beverage bottles,PET,All,2,0,3.919526311089386
922,2025.75,EU27+3,single-use non-beverage bottles,PET,All,3,0,0.9930330652456224
923,2025.75,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.24854455915122833
924,2025.75,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.06200030160092274
925,2025.75,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.015414430552556042
926,2025.75,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.0038194464785116845
927,2025.75,EU27+3,single-use sheet (tray),PET,All,0,0,142.419151168125
928,2025.75,EU27+3,single-use sheet (tray),PET,All,1,0,69.38905424606385
929,2025.75,EU27+3,single-use sheet (tray),PET,All,2,0,33.61061117468927
930,2025.75,EU27+3,single-use sheet (tray),PET,All,3,0,16.184960413926998
931,2025.75,EU27+3,single-use sheet (tray),PET,All,4,0,7.750336795640892
932,2025.75,EU27+3,single-use sheet (tray),PET,All,5,0,3.6880629309376016
933,2025.75,EU27+3,single-use sheet (tray),PET,All,6,0,1.7439332689824327
934,2025.75,EU27+3,single-use sheet (tray),PET,All,7,0,0.8194075016339583
935,2025.75,EU27+3,flexible packaging,PET,All,0,0,95.3028425
936,2025.75,EU27+3,other,PET,All,0,0,6.954531749999998
937,2025.75,EU27+3,other,PET,All,1,0,5.978406030884455
938,2025.75,EU27+3,other,PET,All,2,0,5.1391702050409735
939,2025.75,EU27+3,other,PET,All,3,0,4.417852480473921
940,2025.75,EU27+3,other,PET,All,4,0,3.7979136966105673
941,2025.75,EU27+3,other,PET,All,5,0,3.2650357738076052
942,2025.75,EU27+3,other,PET,All,6,0,2.806883645225562
943,2025.75,EU27+3,other,PET,All,7,0,2.41286516795692
944,2026.0,EU27+3,single-use beverage bottles,PET,All,0,0,598.7115171534999
945,2026.0,EU27+3,single-use beverage bottles,PET,All,1,0,156.19836126784537
946,2026.0,EU27+3,single-use beverage bottles,PET,All,2,0,40.35835383749252
947,2026.0,EU27+3,single-use beverage bottles,PET,All,3,0,10.326372223172505
948,2026.0,EU27+3,single-use beverage bottles,PET,All,4,0,2.616241925110116
949,2026.0,EU27+3,single-use beverage bottles,PET,All,5,0,0.654814747531712
950,2026.0,EU27+3,single-use beverage bottles,PET,All,6,0,0.16334580800457493
951,2026.0,EU27+3,single-use beverage bottles,PET,All,7,0,0.04061081234321282
952,2026.0,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.678639973500005
953,2026.0,EU27+3,single-use non-beverage bottles,PET,All,1,0,15.56961157332221
954,2026.0,EU27+3,single-use non-beverage bottles,PET,All,2,0,4.022858421100541
955,2026.0,EU27+3,single-use non-beverage bottles,PET,All,3,0,1.0293168453966166
956,2026.0,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.2607829571653171
957,2026.0,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.06527092338740544
958,2026.0,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.01628205803261036
959,2026.0,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.004048023095304175
960,2026.0,EU27+3,single-use sheet (tray),PET,All,0,0,143.07784835495002
961,2026.0,EU27+3,single-use sheet (tray),PET,All,1,0,70.1163286042323
962,2026.0,EU27+3,single-use sheet (tray),PET,All,2,0,34.161878435228466
963,2026.0,EU27+3,single-use sheet (tray),PET,All,3,0,16.547301668239683
964,2026.0,EU27+3,single-use sheet (tray),PET,All,4,0,7.968240180632283
965,2026.0,EU27+3,single-use sheet (tray),PET,All,5,0,3.815674767750294
966,2026.0,EU27+3,single-use sheet (tray),PET,All,6,0,1.815720921362892
967,2026.0,EU27+3,single-use sheet (tray),PET,All,7,0,0.8585797426041146
968,2026.0,EU27+3,flexible packaging,PET,All,0,0,96.255870925
969,2026.0,EU27+3,other,PET,All,0,0,7.024077067499998
970,2026.0,EU27+3,other,PET,All,1,0,6.038254460001592
971,2026.0,EU27+3,other,PET,All,2,0,5.1907357932025375
972,2026.0,EU27+3,other,PET,All,3,0,4.462071427209454
973,2026.0,EU27+3,other,PET,All,4,0,3.835789151994418
974,2026.0,EU27+3,other,PET,All,5,0,3.2975288835599748
975,2026.0,EU27+3,other,PET,All,6,0,2.8348589857625606
976,2026.0,EU27+3,other,PET,All,7,0,2.437069568269464
977,2026.25,EU27+3,single-use beverage bottles,PET,All,0,0,596.6888431090625
978,2026.25,EU27+3,single-use beverage bottles,PET,All,1,0,157.16966229907783
979,2026.25,EU27+3,single-use beverage bottles,PET,All,2,0,41.00412801286147
980,2026.25,EU27+3,single-use beverage bottles,PET,All,3,0,10.594599672548343
981,2026.25,EU27+3,single-use beverage bottles,PET,All,4,0,2.710808776164717
982,2026.25,EU27+3,single-use beverage bottles,PET,All,5,0,0.6867979787948906
983,2026.25,EU27+3,single-use beverage bottles,PET,All,6,0,0.1718974995291912
984,2026.25,EU27+3,single-use beverage bottles,PET,All,7,0,0.04288042696106496
985,2026.25,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.477022946562506
986,2026.25,EU27+3,single-use non-beverage bottles,PET,All,1,0,15.66642936100133
987,2026.25,EU27+3,single-use non-beverage bottles,PET,All,2,0,4.087228194208056
988,2026.25,EU27+3,single-use non-beverage bottles,PET,All,3,0,1.0560533435659119
989,2026.25,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.2702092349231712
990,2026.25,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.06845896251653251
991,2026.25,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.01713447744503193
992,2026.25,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.0042742547774694975
993,2026.25,EU27+3,single-use sheet (tray),PET,All,0,0,142.31235403009376
994,2026.25,EU27+3,single-use sheet (tray),PET,All,1,0,70.14565597433926
995,2026.25,EU27+3,single-use sheet (tray),PET,All,2,0,34.37538319876504
996,2026.25,EU27+3,single-use sheet (tray),PET,All,3,0,16.74827654809243
997,2026.25,EU27+3,single-use sheet (tray),PET,All,4,0,8.112515972734041
998,2026.25,EU27+3,single-use sheet (tray),PET,All,5,0,3.9065266975843618
999,2026.25,EU27+3,single-use sheet (tray),PET,All,6,0,1.870680979941638
1000,2026.25,EU27+3,single-use sheet (tray),PET,All,7,0,0.8901792734495318
1001,2026.25,EU27+3,flexible packaging,PET,All,0,0,96.255870925
1002,2026.25,EU27+3,other,PET,All,0,0,7.024077067499998
1003,2026.25,EU27+3,other,PET,All,1,0,6.038268454589048
1004,2026.25,EU27+3,other,PET,All,2,0,5.190803158369426
1005,2026.25,EU27+3,other,PET,All,3,0,4.462231250454764
1006,2026.25,EU27+3,other,PET,All,4,0,3.8358327908596777
1007,2026.25,EU27+3,other,PET,All,5,0,3.2974473959162287
1008,2026.25,EU27+3,other,PET,All,6,0,2.8347303772940053
1009,2026.25,EU27+3,other,PET,All,7,0,2.4369948425168495
1010,2026.5,EU27+3,single-use beverage bottles,PET,All,0,0,594.666169064625
1011,2026.5,EU27+3,single-use beverage bottles,PET,All,1,0,158.13092431153012
1012,2026.5,EU27+3,single-use beverage bottles,PET,All,2,0,41.652168060634466
1013,2026.5,EU27+3,single-use beverage bottles,PET,All,3,0,10.86666985338109
1014,2026.5,EU27+3,single-use beverage bottles,PET,All,4,0,2.807717721352613
1015,2026.5,EU27+3,single-use beverage bottles,PET,All,5,0,0.7184024007775586
1016,2026.5,EU27+3,single-use beverage bottles,PET,All,6,0,0.18201111091040817
1017,2026.5,EU27+3,single-use beverage bottles,PET,All,7,0,0.04555525178878441
1018,2026.5,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.275405919625
1019,2026.5,EU27+3,single-use non-beverage bottles,PET,All,1,0,15.762246474782742
1020,2026.5,EU27+3,single-use non-beverage bottles,PET,All,2,0,4.151823825979641
1021,2026.5,EU27+3,single-use non-beverage bottles,PET,All,3,0,1.0831728792759283
1022,2026.5,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.2798689690094243
1023,2026.5,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.07160924252123572
1024,2026.5,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.018142586618079267
1025,2026.5,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.004540877187949573
1026,2026.5,EU27+3,single-use sheet (tray),PET,All,0,0,141.54685970523752
1027,2026.5,EU27+3,single-use sheet (tray),PET,All,1,0,70.17092331569233
1028,2026.5,EU27+3,single-use sheet (tray),PET,All,2,0,34.5871971541096
1029,2026.5,EU27+3,single-use sheet (tray),PET,All,3,0,16.949704716977703
1030,2026.5,EU27+3,single-use sheet (tray),PET,All,4,0,8.25818698127699
1031,2026.5,EU27+3,single-use sheet (tray),PET,All,5,0,4.000093597634341
1032,2026.5,EU27+3,single-use sheet (tray),PET,All,6,0,1.9262177707279717
1033,2026.5,EU27+3,single-use sheet (tray),PET,All,7,0,0.9223894333435783
1034,2026.5,EU27+3,flexible packaging,PET,All,0,0,96.255870925
1035,2026.5,EU27+3,other,PET,All,0,0,7.024077067499998
1036,2026.5,EU27+3,other,PET,All,1,0,6.038254648978679
1037,2026.5,EU27+3,other,PET,All,2,0,5.190803320824132
1038,2026.5,EU27+3,other,PET,All,3,0,4.462278958751958
1039,2026.5,EU27+3,other,PET,All,4,0,3.8359614130011717
1040,2026.5,EU27+3,other,PET,All,5,0,3.2974773709817806
1041,2026.5,EU27+3,other,PET,All,6,0,2.83465384516922
1042,2026.5,EU27+3,other,PET,All,7,0,2.43687871229306
1043,2026.75,EU27+3,single-use beverage bottles,PET,All,0,0,592.6434950201874
1044,2026.75,EU27+3,single-use beverage bottles,PET,All,1,0,159.0821574610732
1045,2026.75,EU27+3,single-use beverage bottles,PET,All,2,0,42.30240412088768
1046,2026.75,EU27+3,single-use beverage bottles,PET,All,3,0,11.142582347402456
1047,2026.75,EU27+3,single-use beverage bottles,PET,All,4,0,2.9069978664032643
1048,2026.75,EU27+3,single-use beverage bottles,PET,All,5,0,0.751106782074098
1049,2026.75,EU27+3,single-use beverage bottles,PET,All,6,0,0.19218346323731883
1050,2026.75,EU27+3,single-use beverage bottles,PET,All,7,0,0.048690713734494906
1051,2026.75,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.073788892687496
1052,2026.75,EU27+3,single-use non-beverage bottles,PET,All,1,0,15.857063926988005
1053,2026.75,EU27+3,single-use non-beverage bottles,PET,All,2,0,4.2166383528859095
1054,2026.75,EU27+3,single-use non-beverage bottles,PET,All,3,0,1.1106754108343289
1055,2026.75,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.2897650606382674
1056,2026.75,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.07486916477265926
1057,2026.75,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.019156550997932103
1058,2026.75,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.004853415195399813
1059,2026.75,EU27+3,single-use sheet (tray),PET,All,0,0,140.7813653803813
1060,2026.75,EU27+3,single-use sheet (tray),PET,All,1,0,70.19212669461513
1061,2026.75,EU27+3,single-use sheet (tray),PET,All,2,0,34.79728444636733
1062,2026.75,EU27+3,single-use sheet (tray),PET,All,3,0,17.151556238750395
1063,2026.75,EU27+3,single-use sheet (tray),PET,All,4,0,8.40524348903229
1064,2026.75,EU27+3,single-use sheet (tray),PET,All,5,0,4.0951788550076
1065,2026.75,EU27+3,single-use sheet (tray),PET,All,6,0,1.9836192564085495
1066,2026.75,EU27+3,single-use sheet (tray),PET,All,7,0,0.955198314437449
1067,2026.75,EU27+3,flexible packaging,PET,All,0,0,96.255870925
1068,2026.75,EU27+3,other,PET,All,0,0,7.024077067499998
1069,2026.75,EU27+3,other,PET,All,1,0,6.038233194002267
1070,2026.75,EU27+3,other,PET,All,2,0,5.1907730090265805
1071,2026.75,EU27+3,other,PET,All,3,0,4.462263243147067
1072,2026.75,EU27+3,other,PET,All,4,0,3.8359887954965055
1073,2026.75,EU27+3,other,PET,All,5,0,3.297576224222645
1074,2026.75,EU27+3,other,PET,All,6,0,2.8346695411501504
1075,2026.75,EU27+3,other,PET,All,7,0,2.4368042629547855
1076,2027.0,EU27+3,single-use beverage bottles,PET,All,0,0,596.5270291855074
1077,2027.0,EU27+3,single-use beverage bottles,PET,All,1,0,161.62360778133606
1078,2027.0,EU27+3,single-use beverage bottles,PET,All,2,0,43.384315256208836
1079,2027.0,EU27+3,single-use beverage bottles,PET,All,3,0,11.536559886832187
1080,2027.0,EU27+3,single-use beverage bottles,PET,All,4,0,3.0387650824151353
1081,2027.0,EU27+3,single-use beverage bottles,PET,All,5,0,0.7927860289173303
1082,2027.0,EU27+3,single-use beverage bottles,PET,All,6,0,0.2048391469203763
1083,2027.0,EU27+3,single-use beverage bottles,PET,All,7,0,0.05241158461254887
1084,2027.0,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.46089358440751
1085,2027.0,EU27+3,single-use non-beverage bottles,PET,All,1,0,16.11039177241614
1086,2027.0,EU27+3,single-use non-beverage bottles,PET,All,2,0,4.324481585024033
1087,2027.0,EU27+3,single-use non-beverage bottles,PET,All,3,0,1.1499464838964564
1088,2027.0,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.30289941335970827
1089,2027.0,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.07902368776989467
1090,2027.0,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.020418050014571275
1091,2027.0,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.005224305861701015
1092,2027.0,EU27+3,single-use sheet (tray),PET,All,0,0,141.41602976608027
1093,2027.0,EU27+3,single-use sheet (tray),PET,All,1,0,70.91135443994342
1094,2027.0,EU27+3,single-use sheet (tray),PET,All,2,0,35.3556648743009
1095,2027.0,EU27+3,single-use sheet (tray),PET,All,3,0,17.527337970169643
1096,2027.0,EU27+3,single-use sheet (tray),PET,All,4,0,8.639212159623948
1097,2027.0,EU27+3,single-use sheet (tray),PET,All,5,0,4.233708052158552
1098,2027.0,EU27+3,single-use sheet (tray),PET,All,6,0,2.062735210002969
1099,2027.0,EU27+3,single-use sheet (tray),PET,All,7,0,0.9991459294703333
1100,2027.0,EU27+3,flexible packaging,PET,All,0,0,97.21842963425
1101,2027.0,EU27+3,other,PET,All,0,0,7.094317838174997
1102,2027.0,EU27+3,other,PET,All,1,0,6.09860163401627
1103,2027.0,EU27+3,other,PET,All,2,0,5.242650168788673
1104,2027.0,EU27+3,other,PET,All,3,0,4.506849291436404
1105,2027.0,EU27+3,other,PET,All,4,0,3.87432621318793
1106,2027.0,EU27+3,other,PET,All,5,0,3.3305681745046
1107,2027.0,EU27+3,other,PET,All,6,0,2.863095543525289
1108,2027.0,EU27+3,other,PET,All,7,0,2.4611803272408306
1109,2027.25,EU27+3,single-use beverage bottles,PET,All,0,0,594.4841284006257
1110,2027.25,EU27+3,single-use beverage bottles,PET,All,1,0,162.564042096271
1111,2027.25,EU27+3,single-use beverage bottles,PET,All,2,0,44.04525812516969
1112,2027.25,EU27+3,single-use beverage bottles,PET,All,3,0,11.822984217928829
1113,2027.25,EU27+3,single-use beverage bottles,PET,All,4,0,3.1439142156723956
1114,2027.25,EU27+3,single-use beverage bottles,PET,All,5,0,0.8281165992644244
1115,2027.25,EU27+3,single-use beverage bottles,PET,All,6,0,0.21604804991690302
1116,2027.25,EU27+3,single-use beverage bottles,PET,All,7,0,0.055822247901147246
1117,2027.25,EU27+3,single-use non-beverage bottles,PET,All,0,0,59.25726038720064
1118,2027.25,EU27+3,single-use non-beverage bottles,PET,All,1,0,16.20413281345467
1119,2027.25,EU27+3,single-use non-beverage bottles,PET,All,2,0,4.390363350097302
1120,2027.25,EU27+3,single-use non-beverage bottles,PET,All,3,0,1.1784968191504628
1121,2027.25,EU27+3,single-use non-beverage bottles,PET,All,4,0,0.31338051667474054
1122,2027.25,EU27+3,single-use non-beverage bottles,PET,All,5,0,0.08254538449259544
1123,2027.25,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.021535336165350475
1124,2027.25,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.005564275514262267
1125,2027.25,EU27+3,single-use sheet (tray),PET,All,0,0,140.64288049797545
1126,2027.25,EU27+3,single-use sheet (tray),PET,All,1,0,70.92471619937025
1127,2027.25,EU27+3,single-use sheet (tray),PET,All,2,0,35.56433946904846
1128,2027.25,EU27+3,single-use sheet (tray),PET,All,3,0,17.732010306028968
1129,2027.25,EU27+3,single-use sheet (tray),PET,All,4,0,8.79052730670636
1130,2027.25,EU27+3,single-use sheet (tray),PET,All,5,0,4.332844527038517
1131,2027.25,EU27+3,single-use sheet (tray),PET,All,6,0,2.123341622353742
1132,2027.25,EU27+3,single-use sheet (tray),PET,All,7,0,1.0345284732282867
1133,2027.25,EU27+3,flexible packaging,PET,All,0,0,97.21842963425
1134,2027.25,EU27+3,other,PET,All,0,0,7.094317838174997
1135,2027.25,EU27+3,other,PET,All,1,0,6.098603115999957
1136,2027.25,EU27+3,other,PET,All,2,0,5.2426395006319435
1137,2027.25,EU27+3,other,PET,All,3,0,4.506824106952793
1138,2027.25,EU27+3,other,PET,All,4,0,3.8742957052466727
1139,2027.25,EU27+3,other,PET,All,5,0,3.3305496673696378
1140,2027.25,EU27+3,other,PET,All,6,0,2.86311015525479
1141,2027.25,EU27+3,other,PET,All,7,0,2.461249101244202
1142,2027.5,EU27+3,single-use beverage bottles,PET,All,0,0,592.4412276157437
1143,2027.5,EU27+3,single-use beverage bottles,PET,All,1,0,163.4943040116045
1144,2027.5,EU27+3,single-use beverage bottles,PET,All,2,0,44.70816570216617
1145,2027.5,EU27+3,single-use beverage bottles,PET,All,3,0,12.11327347217788
1146,2027.5,EU27+3,single-use beverage bottles,PET,All,4,0,3.2515427808828004
1147,2027.5,EU27+3,single-use beverage bottles,PET,All,5,0,0.8646354747037966
1148,2027.5,EU27+3,single-use beverage bottles,PET,All,6,0,0.22774762280272742
