,region,time,sector,polymer,element,mechanical_recycling_cycle,value
0,EU27+3,2018.0,single-use beverage bottles,PET,All,0,283.0489139139139
1,EU27+3,2018.0,single-use non-beverage bottles,PET,All,0,13.126126126126124
2,EU27+3,2018.0,single-use sheet (tray),PET,All,0,6.921796796796797
3,EU27+3,2018.0,other,PET,All,0,0.031756756756756765
4,EU27+3,2018.25,single-use beverage bottles,PET,All,0,220.69804466966968
5,EU27+3,2018.25,single-use beverage bottles,PET,All,1,69.69411936936937
6,EU27+3,2018.25,single-use non-beverage bottles,PET,All,0,10.225252252252252
7,EU27+3,2018.25,single-use non-beverage bottles,PET,All,1,3.2290270270270267
8,EU27+3,2018.25,single-use sheet (tray),PET,All,0,3.8762062062062066
9,EU27+3,2018.25,single-use sheet (tray),PET,All,1,3.0455905905905913
10,EU27+3,2018.25,other,PET,All,0,0.006351351351351351
11,EU27+3,2018.25,other,PET,All,1,0.02540540540540541
12,EU27+3,2018.5,single-use beverage bottles,PET,All,0,226.27891476476475
13,EU27+3,2018.5,single-use beverage bottles,PET,All,1,54.306939543543535
14,EU27+3,2018.5,single-use beverage bottles,PET,All,2,17.149559855855852
15,EU27+3,2018.5,single-use non-beverage bottles,PET,All,0,10.47464864864865
16,EU27+3,2018.5,single-use non-beverage bottles,PET,All,1,2.5139156756756758
17,EU27+3,2018.5,single-use non-beverage bottles,PET,All,2,0.793868108108108
18,EU27+3,2018.5,single-use sheet (tray),PET,All,0,3.8762062062062066
19,EU27+3,2018.5,single-use sheet (tray),PET,All,1,1.705530730730731
20,EU27+3,2018.5,single-use sheet (tray),PET,All,2,1.34005985985986
21,EU27+3,2018.5,other,PET,All,0,0.006351351351351351
22,EU27+3,2018.5,other,PET,All,1,0.0050810810810810805
23,EU27+3,2018.5,other,PET,All,2,0.02032432432432433
24,EU27+3,2018.75,single-use beverage bottles,PET,All,0,231.85978485985984
25,EU27+3,2018.75,single-use beverage bottles,PET,All,1,55.646348366366354
26,EU27+3,2018.75,single-use beverage bottles,PET,All,2,13.355123607927926
27,EU27+3,2018.75,single-use beverage bottles,PET,All,3,4.217407455135135
28,EU27+3,2018.75,single-use non-beverage bottles,PET,All,0,10.724045045045045
29,EU27+3,2018.75,single-use non-beverage bottles,PET,All,1,2.5737708108108106
30,EU27+3,2018.75,single-use non-beverage bottles,PET,All,2,0.6177049945945945
31,EU27+3,2018.75,single-use non-beverage bottles,PET,All,3,0.1950647351351351
32,EU27+3,2018.75,single-use sheet (tray),PET,All,0,3.8762062062062066
33,EU27+3,2018.75,single-use sheet (tray),PET,All,1,1.705530730730731
34,EU27+3,2018.75,single-use sheet (tray),PET,All,2,0.7504335215215215
35,EU27+3,2018.75,single-use sheet (tray),PET,All,3,0.5896263383383383
36,EU27+3,2018.75,other,PET,All,0,0.006351351351351351
37,EU27+3,2018.75,other,PET,All,1,0.0050810810810810805
38,EU27+3,2018.75,other,PET,All,2,0.004064864864864865
39,EU27+3,2018.75,other,PET,All,3,0.016259459459459467
40,EU27+3,2019.0,single-use beverage bottles,PET,All,0,247.5445126126126
41,EU27+3,2019.0,single-use beverage bottles,PET,All,1,59.41068302702703
42,EU27+3,2019.0,single-use beverage bottles,PET,All,2,14.258563926486486
43,EU27+3,2019.0,single-use beverage bottles,PET,All,3,3.422055342356756
44,EU27+3,2019.0,single-use beverage bottles,PET,All,4,1.080649055481081
45,EU27+3,2019.0,single-use non-beverage bottles,PET,All,0,11.440396396396396
46,EU27+3,2019.0,single-use non-beverage bottles,PET,All,1,2.745695135135135
47,EU27+3,2019.0,single-use non-beverage bottles,PET,All,2,0.6589668324324324
48,EU27+3,2019.0,single-use non-beverage bottles,PET,All,3,0.15815203978378375
49,EU27+3,2019.0,single-use non-beverage bottles,PET,All,4,0.0499427494054054
50,EU27+3,2019.0,single-use sheet (tray),PET,All,0,4.041151151151152
51,EU27+3,2019.0,single-use sheet (tray),PET,All,1,1.7781065065065071
52,EU27+3,2019.0,single-use sheet (tray),PET,All,2,0.7823668628628632
53,EU27+3,2019.0,single-use sheet (tray),PET,All,3,0.34424141965965976
54,EU27+3,2019.0,single-use sheet (tray),PET,All,4,0.2704754011611612
55,EU27+3,2019.0,other,PET,All,0,0.006621621621621621
56,EU27+3,2019.0,other,PET,All,1,0.0052972972972972964
57,EU27+3,2019.0,other,PET,All,2,0.004237837837837838
58,EU27+3,2019.0,other,PET,All,3,0.0033902702702702705
59,EU27+3,2019.0,other,PET,All,4,0.013561081081081087
60,EU27+3,2019.25,single-use beverage bottles,PET,All,0,253.36286654154154
61,EU27+3,2019.25,single-use beverage bottles,PET,All,1,60.80708796996995
62,EU27+3,2019.25,single-use beverage bottles,PET,All,2,14.593701112792791
63,EU27+3,2019.25,single-use beverage bottles,PET,All,3,3.5024882670702704
64,EU27+3,2019.25,single-use beverage bottles,PET,All,4,0.8405971840968647
65,EU27+3,2019.25,single-use beverage bottles,PET,All,5,0.26545174234637836
66,EU27+3,2019.25,single-use non-beverage bottles,PET,All,0,11.700405405405405
67,EU27+3,2019.25,single-use non-beverage bottles,PET,All,1,2.8080972972972975
68,EU27+3,2019.25,single-use non-beverage bottles,PET,All,2,0.6739433513513514
