,region,time,sector,polymer,element,mechanical_recycling_cycle,value
0,EU27+3,2018.0,single-use beverage bottles,PET,All,0,731.5815815815815
1,EU27+3,2018.0,single-use non-beverage bottles,PET,All,0,72.92292292292292
2,EU27+3,2018.0,single-use sheet (tray),PET,All,0,251.7017017017017
3,EU27+3,2018.0,flexible packaging,PET,All,0,87.03703703703704
4,EU27+3,2018.0,other,PET,All,0,31.75675675675676
5,EU27+3,2018.25,single-use beverage bottles,PET,All,0,556.002002002002
6,EU27+3,2018.25,single-use non-beverage bottles,PET,All,0,55.42142142142142
7,EU27+3,2018.25,single-use sheet (tray),PET,All,0,140.95295295295296
8,EU27+3,2018.25,flexible packaging,PET,All,0,87.03703703703704
9,EU27+3,2018.25,other,PET,All,0,6.351351351351351
10,EU27+3,2018.5,single-use beverage bottles,PET,All,0,556.002002002002
11,EU27+3,2018.5,single-use non-beverage bottles,PET,All,0,55.42142142142142
12,EU27+3,2018.5,single-use sheet (tray),PET,All,0,140.95295295295296
13,EU27+3,2018.5,flexible packaging,PET,All,0,87.03703703703704
14,EU27+3,2018.5,other,PET,All,0,6.351351351351351
15,EU27+3,2018.75,single-use beverage bottles,PET,All,0,556.002002002002
16,EU27+3,2018.75,single-use non-beverage bottles,PET,All,0,55.42142142142142
17,EU27+3,2018.75,single-use sheet (tray),PET,All,0,140.95295295295296
18,EU27+3,2018.75,flexible packaging,PET,All,0,87.03703703703704
19,EU27+3,2018.75,other,PET,All,0,6.351351351351351
20,EU27+3,2019.0,single-use beverage bottles,PET,All,0,579.6616616616617
21,EU27+3,2019.0,single-use non-beverage bottles,PET,All,0,57.77977977977979
22,EU27+3,2019.0,single-use sheet (tray),PET,All,0,146.95095095095098
23,EU27+3,2019.0,flexible packaging,PET,All,0,90.74074074074072
24,EU27+3,2019.0,other,PET,All,0,6.621621621621621
25,EU27+3,2019.25,single-use beverage bottles,PET,All,0,579.6616616616617
26,EU27+3,2019.25,single-use non-beverage bottles,PET,All,0,57.77977977977979
27,EU27+3,2019.25,single-use sheet (tray),PET,All,0,146.95095095095098
28,EU27+3,2019.25,flexible packaging,PET,All,0,90.74074074074072
29,EU27+3,2019.25,other,PET,All,0,6.621621621621621
30,EU27+3,2019.5,single-use beverage bottles,PET,All,0,579.6616616616617
31,EU27+3,2019.5,single-use non-beverage bottles,PET,All,0,57.77977977977979
32,EU27+3,2019.5,single-use sheet (tray),PET,All,0,146.95095095095098
33,EU27+3,2019.5,flexible packaging,PET,All,0,90.74074074074072
34,EU27+3,2019.5,other,PET,All,0,6.621621621621621
35,EU27+3,2019.75,single-use beverage bottles,PET,All,0,579.6616616616617
36,EU27+3,2019.75,single-use non-beverage bottles,PET,All,0,57.77977977977979
37,EU27+3,2019.75,single-use sheet (tray),PET,All,0,146.95095095095098
38,EU27+3,2019.75,flexible packaging,PET,All,0,90.74074074074072
39,EU27+3,2019.75,other,PET,All,0,6.621621621621621
40,EU27+3,2020.0,single-use beverage bottles,PET,All,0,556.002002002002
41,EU27+3,2020.0,single-use non-beverage bottles,PET,All,0,55.42142142142142
42,EU27+3,2020.0,single-use sheet (tray),PET,All,0,140.95295295295296
43,EU27+3,2020.0,flexible packaging,PET,All,0,87.03703703703704
44,EU27+3,2020.0,other,PET,All,0,6.351351351351351
45,EU27+3,2020.25,single-use beverage bottles,PET,All,0,556.002002002002
46,EU27+3,2020.25,single-use non-beverage bottles,PET,All,0,55.42142142142142
47,EU27+3,2020.25,single-use sheet (tray),PET,All,0,140.95295295295296
48,EU27+3,2020.25,flexible packaging,PET,All,0,87.03703703703704
49,EU27+3,2020.25,other,PET,All,0,6.351351351351351
50,EU27+3,2020.5,single-use beverage bottles,PET,All,0,556.002002002002
51,EU27+3,2020.5,single-use non-beverage bottles,PET,All,0,55.42142142142142
52,EU27+3,2020.5,single-use sheet (tray),PET,All,0,140.95295295295296
53,EU27+3,2020.5,flexible packaging,PET,All,0,87.03703703703704
54,EU27+3,2020.5,other,PET,All,0,6.351351351351351
55,EU27+3,2020.75,single-use beverage bottles,PET,All,0,556.002002002002
56,EU27+3,2020.75,single-use non-beverage bottles,PET,All,0,55.42142142142142
57,EU27+3,2020.75,single-use sheet (tray),PET,All,0,140.95295295295296
58,EU27+3,2020.75,flexible packaging,PET,All,0,87.03703703703704
59,EU27+3,2020.75,other,PET,All,0,6.351351351351351
60,EU27+3,2021.0,single-use beverage bottles,PET,All,0,579.6616616616617
61,EU27+3,2021.0,single-use non-beverage bottles,PET,All,0,57.77977977977979
62,EU27+3,2021.0,single-use sheet (tray),PET,All,0,146.95095095095098
63,EU27+3,2021.0,flexible packaging,PET,All,0,90.74074074074072
64,EU27+3,2021.0,other,PET,All,0,6.621621621621621
65,EU27+3,2021.25,single-use beverage bottles,PET,All,0,579.6616616616617
66,EU27+3,2021.25,single-use non-beverage bottles,PET,All,0,57.77977977977979
67,EU27+3,2021.25,single-use sheet (tray),PET,All,0,146.95095095095098
68,EU27+3,2021.25,flexible packaging,PET,All,0,90.74074074074072
69,EU27+3,2021.25,other,PET,All,0,6.621621621621621
70,EU27+3,2021.5,single-use beverage bottles,PET,All,0,579.6616616616617
71,EU27+3,2021.5,single-use non-beverage bottles,PET,All,0,57.77977977977979
72,EU27+3,2021.5,single-use sheet (tray),PET,All,0,146.95095095095098
73,EU27+3,2021.5,flexible packaging,PET,All,0,90.74074074074072
74,EU27+3,2021.5,other,PET,All,0,6.621621621621621
75,EU27+3,2021.75,single-use beverage bottles,PET,All,0,579.6616616616617
76,EU27+3,2021.75,single-use non-beverage bottles,PET,All,0,57.77977977977979
77,EU27+3,2021.75,single-use sheet (tray),PET,All,0,146.95095095095098
78,EU27+3,2021.75,flexible packaging,PET,All,0,90.74074074074072
79,EU27+3,2021.75,other,PET,All,0,6.621621621621621
80,EU27+3,2022.0,single-use beverage bottles,PET,All,0,590.9
81,EU27+3,2022.0,single-use non-beverage bottles,PET,All,0,58.9
82,EU27+3,2022.0,single-use sheet (tray),PET,All,0,149.8
83,EU27+3,2022.0,flexible packaging,PET,All,0,92.5
84,EU27+3,2022.0,other,PET,All,0,6.749999999999998
85,EU27+3,2022.25,single-use beverage bottles,PET,All,0,590.2520833333333
86,EU27+3,2022.25,single-use non-beverage bottles,PET,All,0,58.83541666666667
87,EU27+3,2022.25,single-use sheet (tray),PET,All,0,149.0197916666667
88,EU27+3,2022.25,flexible packaging,PET,All,0,92.5
89,EU27+3,2022.25,other,PET,All,0,6.749999999999998
90,EU27+3,2022.5,single-use beverage bottles,PET,All,0,589.6041666666666
91,EU27+3,2022.5,single-use non-beverage bottles,PET,All,0,58.77083333333333
92,EU27+3,2022.5,single-use sheet (tray),PET,All,0,148.23958333333334
93,EU27+3,2022.5,flexible packaging,PET,All,0,92.5
94,EU27+3,2022.5,other,PET,All,0,6.749999999999998
95,EU27+3,2022.75,single-use beverage bottles,PET,All,0,588.9562500000001
96,EU27+3,2022.75,single-use non-beverage bottles,PET,All,0,58.706250000000004
97,EU27+3,2022.75,single-use sheet (tray),PET,All,0,147.459375
98,EU27+3,2022.75,flexible packaging,PET,All,0,92.5
99,EU27+3,2022.75,other,PET,All,0,6.749999999999998
100,EU27+3,2023.0,single-use beverage bottles,PET,All,0,594.1914166666667
101,EU27+3,2023.0,single-use non-beverage bottles,PET,All,0,59.22808333333334
102,EU27+3,2023.0,single-use sheet (tray),PET,All,0,148.14595833333334
103,EU27+3,2023.0,flexible packaging,PET,All,0,93.425
104,EU27+3,2023.0,other,PET,All,0,6.817499999999998
105,EU27+3,2023.25,single-use beverage bottles,PET,All,0,593.5370208333334
106,EU27+3,2023.25,single-use non-beverage bottles,PET,All,0,59.162854166666676
107,EU27+3,2023.25,single-use sheet (tray),PET,All,0,147.35794791666666
108,EU27+3,2023.25,flexible packaging,PET,All,0,93.425
109,EU27+3,2023.25,other,PET,All,0,6.817499999999998
110,EU27+3,2023.5,single-use beverage bottles,PET,All,0,592.882625
111,EU27+3,2023.5,single-use non-beverage bottles,PET,All,0,59.09762500000001
112,EU27+3,2023.5,single-use sheet (tray),PET,All,0,146.5699375
113,EU27+3,2023.5,flexible packaging,PET,All,0,93.425
114,EU27+3,2023.5,other,PET,All,0,6.817499999999998
115,EU27+3,2023.75,single-use beverage bottles,PET,All,0,592.2282291666667
116,EU27+3,2023.75,single-use non-beverage bottles,PET,All,0,59.03239583333334
117,EU27+3,2023.75,single-use sheet (tray),PET,All,0,145.78192708333333
118,EU27+3,2023.75,flexible packaging,PET,All,0,93.425
119,EU27+3,2023.75,other,PET,All,0,6.817499999999998
120,EU27+3,2024.0,single-use beverage bottles,PET,All,0,597.4895716666666
121,EU27+3,2024.0,single-use non-beverage bottles,PET,All,0,59.55683833333334
122,EU27+3,2024.0,single-use sheet (tray),PET,All,0,146.44385583333332
123,EU27+3,2024.0,flexible packaging,PET,All,0,94.35925
124,EU27+3,2024.0,other,PET,All,0,6.885674999999999
125,EU27+3,2024.25,single-use beverage bottles,PET,All,0,596.8286318749999
126,EU27+3,2024.25,single-use non-beverage bottles,PET,All,0,59.490956875
127,EU27+3,2024.25,single-use sheet (tray),PET,All,0,145.6479653125
128,EU27+3,2024.25,flexible packaging,PET,All,0,94.35925
129,EU27+3,2024.25,other,PET,All,0,6.885674999999999
130,EU27+3,2024.5,single-use beverage bottles,PET,All,0,596.1676920833333
131,EU27+3,2024.5,single-use non-beverage bottles,PET,All,0,59.42507541666668
132,EU27+3,2024.5,single-use sheet (tray),PET,All,0,144.8520747916667
133,EU27+3,2024.5,flexible packaging,PET,All,0,94.35925
134,EU27+3,2024.5,other,PET,All,0,6.885674999999999
135,EU27+3,2024.75,single-use beverage bottles,PET,All,0,595.5067522916667
136,EU27+3,2024.75,single-use non-beverage bottles,PET,All,0,59.35919395833334
137,EU27+3,2024.75,single-use sheet (tray),PET,All,0,144.05618427083334
138,EU27+3,2024.75,flexible packaging,PET,All,0,94.35925
139,EU27+3,2024.75,other,PET,All,0,6.885674999999999
140,EU27+3,2025.0,single-use beverage bottles,PET,All,0,600.794270625
141,EU27+3,2025.0,single-use non-beverage bottles,PET,All,0,59.88624562500001
142,EU27+3,2025.0,single-use sheet (tray),PET,All,0,144.69289668750002
143,EU27+3,2025.0,flexible packaging,PET,All,0,95.3028425
144,EU27+3,2025.0,other,PET,All,0,6.954531749999998
145,EU27+3,2025.25,single-use beverage bottles,PET,All,0,598.79162305625
146,EU27+3,2025.25,single-use non-beverage bottles,PET,All,0,59.68662480625001
147,EU27+3,2025.25,single-use sheet (tray),PET,All,0,143.934981514375
148,EU27+3,2025.25,flexible packaging,PET,All,0,95.3028425
149,EU27+3,2025.25,other,PET,All,0,6.954531749999998
150,EU27+3,2025.5,single-use beverage bottles,PET,All,0,596.7889754875
151,EU27+3,2025.5,single-use non-beverage bottles,PET,All,0,59.48700398750001
152,EU27+3,2025.5,single-use sheet (tray),PET,All,0,143.17706634125003
153,EU27+3,2025.5,flexible packaging,PET,All,0,95.3028425
154,EU27+3,2025.5,other,PET,All,0,6.954531749999998
155,EU27+3,2025.75,single-use beverage bottles,PET,All,0,594.7863279187499
156,EU27+3,2025.75,single-use non-beverage bottles,PET,All,0,59.287383168750004
157,EU27+3,2025.75,single-use sheet (tray),PET,All,0,142.419151168125
158,EU27+3,2025.75,flexible packaging,PET,All,0,95.3028425
159,EU27+3,2025.75,other,PET,All,0,6.954531749999998
160,EU27+3,2026.0,single-use beverage bottles,PET,All,0,598.7115171534999
161,EU27+3,2026.0,single-use non-beverage bottles,PET,All,0,59.678639973500005
162,EU27+3,2026.0,single-use sheet (tray),PET,All,0,143.07784835495002
163,EU27+3,2026.0,flexible packaging,PET,All,0,96.255870925
164,EU27+3,2026.0,other,PET,All,0,7.024077067499998
165,EU27+3,2026.25,single-use beverage bottles,PET,All,0,596.6888431090625
166,EU27+3,2026.25,single-use non-beverage bottles,PET,All,0,59.477022946562506
167,EU27+3,2026.25,single-use sheet (tray),PET,All,0,142.31235403009376
168,EU27+3,2026.25,flexible packaging,PET,All,0,96.255870925
169,EU27+3,2026.25,other,PET,All,0,7.024077067499998
170,EU27+3,2026.5,single-use beverage bottles,PET,All,0,594.666169064625
171,EU27+3,2026.5,single-use non-beverage bottles,PET,All,0,59.275405919625
172,EU27+3,2026.5,single-use sheet (tray),PET,All,0,141.54685970523752
173,EU27+3,2026.5,flexible packaging,PET,All,0,96.255870925
174,EU27+3,2026.5,other,PET,All,0,7.024077067499998
175,EU27+3,2026.75,single-use beverage bottles,PET,All,0,592.6434950201874
176,EU27+3,2026.75,single-use non-beverage bottles,PET,All,0,59.073788892687496
177,EU27+3,2026.75,single-use sheet (tray),PET,All,0,140.7813653803813
178,EU27+3,2026.75,flexible packaging,PET,All,0,96.255870925
179,EU27+3,2026.75,other,PET,All,0,7.024077067499998
180,EU27+3,2027.0,single-use beverage bottles,PET,All,0,596.5270291855074
181,EU27+3,2027.0,single-use non-beverage bottles,PET,All,0,59.46089358440751
182,EU27+3,2027.0,single-use sheet (tray),PET,All,0,141.41602976608027
183,EU27+3,2027.0,flexible packaging,PET,All,0,97.21842963425
184,EU27+3,2027.0,other,PET,All,0,7.094317838174997
185,EU27+3,2027.25,single-use beverage bottles,PET,All,0,594.4841284006257
186,EU27+3,2027.25,single-use non-beverage bottles,PET,All,0,59.25726038720064
187,EU27+3,2027.25,single-use sheet (tray),PET,All,0,140.64288049797545
188,EU27+3,2027.25,flexible packaging,PET,All,0,97.21842963425
189,EU27+3,2027.25,other,PET,All,0,7.094317838174997
190,EU27+3,2027.5,single-use beverage bottles,PET,All,0,592.4412276157437
191,EU27+3,2027.5,single-use non-beverage bottles,PET,All,0,59.053627189993755
192,EU27+3,2027.5,single-use sheet (tray),PET,All,0,139.86973122987067
193,EU27+3,2027.5,flexible packaging,PET,All,0,97.21842963425
194,EU27+3,2027.5,other,PET,All,0,7.094317838174997
195,EU27+3,2027.75,single-use beverage bottles,PET,All,0,590.398326830862
196,EU27+3,2027.75,single-use non-beverage bottles,PET,All,0,58.849993992786885
197,EU27+3,2027.75,single-use sheet (tray),PET,All,0,139.09658196176585
198,EU27+3,2027.75,flexible packaging,PET,All,0,97.21842963425
199,EU27+3,2027.75,other,PET,All,0,7.094317838174997
200,EU27+3,2028.0,single-use beverage bottles,PET,All,0,594.2389803064398
201,EU27+3,2028.0,single-use non-beverage bottles,PET,All,0,59.23282440353581
202,EU27+3,2028.0,single-use sheet (tray),PET,All,0,139.70666702059762
203,EU27+3,2028.0,flexible packaging,PET,All,0,98.1906139305925
204,EU27+3,2028.0,other,PET,All,0,7.165261016556748
205,EU27+3,2028.25,single-use beverage bottles,PET,All,0,592.1756505137091
206,EU27+3,2028.25,single-use non-beverage bottles,PET,All,0,59.027154874356874
207,EU27+3,2028.25,single-use sheet (tray),PET,All,0,138.92578625981176
208,EU27+3,2028.25,flexible packaging,PET,All,0,98.1906139305925
209,EU27+3,2028.25,other,PET,All,0,7.165261016556748
210,EU27+3,2028.5,single-use beverage bottles,PET,All,0,590.1123207209785
211,EU27+3,2028.5,single-use non-beverage bottles,PET,All,0,58.82148534517793
212,EU27+3,2028.5,single-use sheet (tray),PET,All,0,138.1449054990259
213,EU27+3,2028.5,flexible packaging,PET,All,0,98.1906139305925
214,EU27+3,2028.5,other,PET,All,0,7.165261016556748
215,EU27+3,2028.75,single-use beverage bottles,PET,All,0,588.0489909282478
216,EU27+3,2028.75,single-use non-beverage bottles,PET,All,0,58.615815815998985
217,EU27+3,2028.75,single-use sheet (tray),PET,All,0,137.36402473824006
218,EU27+3,2028.75,flexible packaging,PET,All,0,98.1906139305925
219,EU27+3,2028.75,other,PET,All,0,7.165261016556748
220,EU27+3,2029.0,single-use beverage bottles,PET,All,0,591.8455177468721
221,EU27+3,2029.0,single-use non-beverage bottles,PET,All,0,58.994247749688235
222,EU27+3,2029.0,single-use sheet (tray),PET,All,0,137.94897541722872
223,EU27+3,2029.0,flexible packaging,PET,All,0,99.17252006989844
224,EU27+3,2029.0,other,PET,All,0,7.236913626722317
225,EU27+3,2029.25,single-use beverage bottles,PET,All,0,589.7615546562142
226,EU27+3,2029.25,single-use non-beverage bottles,PET,All,0,58.78652152521751
227,EU27+3,2029.25,single-use sheet (tray),PET,All,0,137.160285848835
228,EU27+3,2029.25,flexible packaging,PET,All,0,99.17252006989844
229,EU27+3,2029.25,other,PET,All,0,7.236913626722317
230,EU27+3,2029.5,single-use beverage bottles,PET,All,0,587.6775915655562
231,EU27+3,2029.5,single-use non-beverage bottles,PET,All,0,58.57879530074678
232,EU27+3,2029.5,single-use sheet (tray),PET,All,0,136.37159628044128
233,EU27+3,2029.5,flexible packaging,PET,All,0,99.17252006989844
234,EU27+3,2029.5,other,PET,All,0,7.236913626722317
235,EU27+3,2029.75,single-use beverage bottles,PET,All,0,585.5936284748982
236,EU27+3,2029.75,single-use non-beverage bottles,PET,All,0,58.371069076276044
237,EU27+3,2029.75,single-use sheet (tray),PET,All,0,135.58290671204756
238,EU27+3,2029.75,flexible packaging,PET,All,0,99.17252006989844
239,EU27+3,2029.75,other,PET,All,0,7.236913626722317
240,EU27+3,2030.0,single-use beverage bottles,PET,All,0,589.3447620380825
241,EU27+3,2030.0,single-use non-beverage bottles,PET,All,0,58.74497628032336
242,EU27+3,2030.0,single-use sheet (tray),PET,All,0,136.1421593150904
243,EU27+3,2030.0,flexible packaging,PET,All,0,100.1642452705974
244,EU27+3,2030.0,other,PET,All,0,7.309282762989538
245,EU27+3,2030.25,single-use beverage bottles,PET,All,0,581.9779525126065
246,EU27+3,2030.25,single-use non-beverage bottles,PET,All,0,58.01066407681932
247,EU27+3,2030.25,single-use sheet (tray),PET,All,0,135.27316680882385
248,EU27+3,2030.25,flexible packaging,PET,All,0,100.1642452705974
249,EU27+3,2030.25,other,PET,All,0,7.309282762989538
250,EU27+3,2030.5,single-use beverage bottles,PET,All,0,574.6111429871305
251,EU27+3,2030.5,single-use non-beverage bottles,PET,All,0,57.27635187331528
252,EU27+3,2030.5,single-use sheet (tray),PET,All,0,134.40417430255732
253,EU27+3,2030.5,flexible packaging,PET,All,0,100.1642452705974
254,EU27+3,2030.5,other,PET,All,0,7.309282762989538
255,EU27+3,2030.75,single-use beverage bottles,PET,All,0,567.2443334616545
256,EU27+3,2030.75,single-use non-beverage bottles,PET,All,0,56.54203966981124
257,EU27+3,2030.75,single-use sheet (tray),PET,All,0,133.53518179629077
258,EU27+3,2030.75,flexible packaging,PET,All,0,100.1642452705974
259,EU27+3,2030.75,other,PET,All,0,7.309282762989538
260,EU27+3,2031.0,single-use beverage bottles,PET,All,0,565.4762991755402
261,EU27+3,2031.0,single-use non-beverage bottles,PET,All,0,56.36580474097027
262,EU27+3,2031.0,single-use sheet (tray),PET,All,0,133.99285118292448
263,EU27+3,2031.0,flexible packaging,PET,All,0,101.16588772330338
264,EU27+3,2031.0,other,PET,All,0,7.382375590619433
265,EU27+3,2031.25,single-use beverage bottles,PET,All,0,558.0358215548094
266,EU27+3,2031.25,single-use non-beverage bottles,PET,All,0,55.624149415431184
267,EU27+3,2031.25,single-use sheet (tray),PET,All,0,133.1151687515953
268,EU27+3,2031.25,flexible packaging,PET,All,0,101.16588772330338
269,EU27+3,2031.25,other,PET,All,0,7.382375590619433
270,EU27+3,2031.5,single-use beverage bottles,PET,All,0,550.5953439340786
271,EU27+3,2031.5,single-use non-beverage bottles,PET,All,0,54.8824940898921
272,EU27+3,2031.5,single-use sheet (tray),PET,All,0,132.2374863202661
273,EU27+3,2031.5,flexible packaging,PET,All,0,101.16588772330338
274,EU27+3,2031.5,other,PET,All,0,7.382375590619433
275,EU27+3,2031.75,single-use beverage bottles,PET,All,0,543.1548663133478
276,EU27+3,2031.75,single-use non-beverage bottles,PET,All,0,54.140838764353006
277,EU27+3,2031.75,single-use sheet (tray),PET,All,0,131.35980388893688
278,EU27+3,2031.75,flexible packaging,PET,All,0,101.16588772330338
279,EU27+3,2031.75,other,PET,All,0,7.382375590619433
280,EU27+3,2032.0,single-use beverage bottles,PET,All,0,541.0715325795433
281,EU27+3,2032.0,single-use non-beverage bottles,PET,All,0,53.933175273202075
282,EU27+3,2032.0,single-use sheet (tray),PET,All,0,131.78694267218378
283,EU27+3,2032.0,flexible packaging,PET,All,0,102.17754660053642
284,EU27+3,2032.0,other,PET,All,0,7.4561993465256275
285,EU27+3,2032.25,single-use beverage bottles,PET,All,0,533.5566501826052
286,EU27+3,2032.25,single-use non-beverage bottles,PET,All,0,53.1841033944076
287,EU27+3,2032.25,single-use sheet (tray),PET,All,0,130.90048341654128
288,EU27+3,2032.25,flexible packaging,PET,All,0,102.17754660053642
