,region,time,sector,polymer,waste_category,element,mechanical_recycling_cycle,value
1643,EU27+3,2028.5,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.617870289484821
1644,EU27+3,2028.5,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.17206480024472084
1645,EU27+3,2028.5,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.047484228729524736
1646,EU27+3,2028.5,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.012984750625492552
1647,EU27+3,2028.5,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0035181008396191773
1648,EU27+3,2028.5,reusable non-beverage bottles,PET,Mechanical recycling,All,0,2.7501668444941485
1649,EU27+3,2028.5,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.786606817102534
1650,EU27+3,2028.5,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.223009034210063
1651,EU27+3,2028.5,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.06266418977228687
1652,EU27+3,2028.5,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.01745075189278912
1653,EU27+3,2028.5,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.004815833804481619
1654,EU27+3,2028.5,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.001316908829939174
1655,EU27+3,2028.5,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.00035680454149268333
1656,EU27+3,2028.5,single-use sheet (tray),PET,Mechanical recycling,All,0,43.61234666604246
1657,EU27+3,2028.5,single-use sheet (tray),PET,Mechanical recycling,All,1,22.616968986740446
1658,EU27+3,2028.5,single-use sheet (tray),PET,Mechanical recycling,All,2,11.66412592736425
1659,EU27+3,2028.5,single-use sheet (tray),PET,Mechanical recycling,All,3,5.982078251919961
1660,EU27+3,2028.5,single-use sheet (tray),PET,Mechanical recycling,All,4,3.050866041818475
1661,EU27+3,2028.5,single-use sheet (tray),PET,Mechanical recycling,All,5,1.5472277137394583
1662,EU27+3,2028.5,single-use sheet (tray),PET,Mechanical recycling,All,6,0.7802505615942019
1663,EU27+3,2028.5,single-use sheet (tray),PET,Mechanical recycling,All,7,0.39124718899753974
1664,EU27+3,2028.5,reusable sheet (tray),PET,Mechanical recycling,All,0,2.854626327234152
1665,EU27+3,2028.5,reusable sheet (tray),PET,Mechanical recycling,All,1,1.4803834600120758
1666,EU27+3,2028.5,reusable sheet (tray),PET,Mechanical recycling,All,2,0.7634700913852673
1667,EU27+3,2028.5,reusable sheet (tray),PET,Mechanical recycling,All,3,0.3915542210386485
1668,EU27+3,2028.5,reusable sheet (tray),PET,Mechanical recycling,All,4,0.19969303889504303
1669,EU27+3,2028.5,reusable sheet (tray),PET,Mechanical recycling,All,5,0.10127306585851388
1670,EU27+3,2028.5,reusable sheet (tray),PET,Mechanical recycling,All,6,0.051070923283703565
1671,EU27+3,2028.5,reusable sheet (tray),PET,Mechanical recycling,All,7,0.02560888716190397
1672,EU27+3,2028.75,single-use beverage bottles,PET,Mechanical recycling,All,0,462.34390951111936
1673,EU27+3,2028.75,single-use beverage bottles,PET,Mechanical recycling,All,1,133.40264844703168
1674,EU27+3,2028.75,single-use beverage bottles,PET,Mechanical recycling,All,2,38.156024399573504
1675,EU27+3,2028.75,single-use beverage bottles,PET,Mechanical recycling,All,3,10.817524139583906
1676,EU27+3,2028.75,single-use beverage bottles,PET,Mechanical recycling,All,4,3.039658903682281
1677,EU27+3,2028.75,single-use beverage bottles,PET,Mechanical recycling,All,5,0.846485598960051
1678,EU27+3,2028.75,single-use beverage bottles,PET,Mechanical recycling,All,6,0.23360219952076472
1679,EU27+3,2028.75,single-use beverage bottles,PET,Mechanical recycling,All,7,0.06387944771350286
1680,EU27+3,2028.75,reusable beverage bottles,PET,Mechanical recycling,All,0,12.725510126111084
1681,EU27+3,2028.75,reusable beverage bottles,PET,Mechanical recycling,All,1,3.669766280879356
1682,EU27+3,2028.75,reusable beverage bottles,PET,Mechanical recycling,All,2,1.0484904020991768
1683,EU27+3,2028.75,reusable beverage bottles,PET,Mechanical recycling,All,3,0.29690456279206245
1684,EU27+3,2028.75,reusable beverage bottles,PET,Mechanical recycling,All,4,0.08323230610786123
1685,EU27+3,2028.75,reusable beverage bottles,PET,Mechanical recycling,All,5,0.02312785051564232
1686,EU27+3,2028.75,reusable beverage bottles,PET,Mechanical recycling,All,6,0.006369621612183373
1687,EU27+3,2028.75,reusable beverage bottles,PET,Mechanical recycling,All,7,0.0017386963717315365
1688,EU27+3,2028.75,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.207699772549038
1689,EU27+3,2028.75,single-use non-beverage bottles,PET,Mechanical recycling,All,1,7.850388278387069
1690,EU27+3,2028.75,single-use non-beverage bottles,PET,Mechanical recycling,All,2,2.245379759571991
1691,EU27+3,2028.75,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.6365822994906836
1692,EU27+3,2028.75,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.17887577874615454
1693,EU27+3,2028.75,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.04981340851368462
1694,EU27+3,2028.75,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.01374686327649183
1695,EU27+3,2028.75,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.003759134270554139
1696,EU27+3,2028.75,reusable non-beverage bottles,PET,Mechanical recycling,All,0,2.739725727443651
1697,EU27+3,2028.75,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.7905082305843338
1698,EU27+3,2028.75,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.2261023398856248
1699,EU27+3,2028.75,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.06410173805820094
1700,EU27+3,2028.75,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.01801220059230777
1701,EU27+3,2028.75,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.005016045741441806
1702,EU27+3,2028.75,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.0013842637101789943
1703,EU27+3,2028.75,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.000378532393657923
1704,EU27+3,2028.75,single-use sheet (tray),PET,Mechanical recycling,All,0,43.630248357483495
1705,EU27+3,2028.75,single-use sheet (tray),PET,Mechanical recycling,All,1,22.75145625540867
1706,EU27+3,2028.75,single-use sheet (tray),PET,Mechanical recycling,All,2,11.798699677227289
1707,EU27+3,2028.75,single-use sheet (tray),PET,Mechanical recycling,All,3,6.0848789638883005
1708,EU27+3,2028.75,single-use sheet (tray),PET,Mechanical recycling,All,4,3.12069865690029
1709,EU27+3,2028.75,single-use sheet (tray),PET,Mechanical recycling,All,5,1.5915595146268586
1710,EU27+3,2028.75,single-use sheet (tray),PET,Mechanical recycling,All,6,0.8071494963537026
1711,EU27+3,2028.75,single-use sheet (tray),PET,Mechanical recycling,All,7,0.40703694887829794
1712,EU27+3,2028.75,reusable sheet (tray),PET,Mechanical recycling,All,0,2.847298675281531
1713,EU27+3,2028.75,reusable sheet (tray),PET,Mechanical recycling,All,1,1.4847541207403496
1714,EU27+3,2028.75,reusable sheet (tray),PET,Mechanical recycling,All,2,0.7699800921606674
1715,EU27+3,2028.75,reusable sheet (tray),PET,Mechanical recycling,All,3,0.39709763531316356
1716,EU27+3,2028.75,reusable sheet (tray),PET,Mechanical recycling,All,4,0.20365598734701293
1717,EU27+3,2028.75,reusable sheet (tray),PET,Mechanical recycling,All,5,0.10386475440008405
1718,EU27+3,2028.75,reusable sheet (tray),PET,Mechanical recycling,All,6,0.05267435545545792
1719,EU27+3,2028.75,reusable sheet (tray),PET,Mechanical recycling,All,7,0.026563113732949842
1720,EU27+3,2029.0,single-use beverage bottles,PET,Mechanical recycling,All,0,463.222237406192
1721,EU27+3,2029.0,single-use beverage bottles,PET,Mechanical recycling,All,1,134.82072950656237
1722,EU27+3,2029.0,single-use beverage bottles,PET,Mechanical recycling,All,2,38.90057165618128
1723,EU27+3,2029.0,single-use beverage bottles,PET,Mechanical recycling,All,3,11.126399502180476
1724,EU27+3,2029.0,single-use beverage bottles,PET,Mechanical recycling,All,4,3.154419180076764
1725,EU27+3,2029.0,single-use beverage bottles,PET,Mechanical recycling,All,5,0.8863727247513506
1726,EU27+3,2029.0,single-use beverage bottles,PET,Mechanical recycling,All,6,0.2468374809765906
1727,EU27+3,2029.0,single-use beverage bottles,PET,Mechanical recycling,All,7,0.06811903067357176
1728,EU27+3,2029.0,reusable beverage bottles,PET,Mechanical recycling,All,0,14.175105161517276
1729,EU27+3,2029.0,reusable beverage bottles,PET,Mechanical recycling,All,1,4.1159106650648525
1730,EU27+3,2029.0,reusable beverage bottles,PET,Mechanical recycling,All,2,1.1843465490269298
1731,EU27+3,2029.0,reusable beverage bottles,PET,Mechanical recycling,All,3,0.3377676315107429
1732,EU27+3,2029.0,reusable beverage bottles,PET,Mechanical recycling,All,4,0.09550250242882335
1733,EU27+3,2029.0,reusable beverage bottles,PET,Mechanical recycling,All,5,0.026739026882608274
1734,EU27+3,2029.0,reusable beverage bottles,PET,Mechanical recycling,All,6,0.007422176709864289
1735,EU27+3,2029.0,reusable beverage bottles,PET,Mechanical recycling,All,7,0.002042319190038759
1736,EU27+3,2029.0,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.241434189766643
1737,EU27+3,2029.0,single-use non-beverage bottles,PET,Mechanical recycling,All,1,7.92861338185025
1738,EU27+3,2029.0,single-use non-beverage bottles,PET,Mechanical recycling,All,2,2.2876867238714262
1739,EU27+3,2029.0,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.6543275674866167
1740,EU27+3,2029.0,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.18550685947671253
1741,EU27+3,2029.0,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.05212630633650856
1742,EU27+3,2029.0,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.01451615758182011
1743,EU27+3,2029.0,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0040059823154336245
1744,EU27+3,2029.0,reusable non-beverage bottles,PET,Mechanical recycling,All,0,3.1450238512269606
1745,EU27+3,2029.0,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.9153584816955265
1746,EU27+3,2029.0,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.26411344611345955
1747,EU27+3,2029.0,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.07554211978907141
1748,EU27+3,2029.0,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.021416766980626722
1749,EU27+3,2029.0,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.006017981904924894
1750,EU27+3,2029.0,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.0016758903024153432
1751,EU27+3,2029.0,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.00046249062189834334
1752,EU27+3,2029.0,single-use sheet (tray),PET,Mechanical recycling,All,0,43.79535097058469
1753,EU27+3,2029.0,single-use sheet (tray),PET,Mechanical recycling,All,1,22.963373290944574
1754,EU27+3,2029.0,single-use sheet (tray),PET,Mechanical recycling,All,2,11.974494818935273
1755,EU27+3,2029.0,single-use sheet (tray),PET,Mechanical recycling,All,3,6.209864835423198
1756,EU27+3,2029.0,single-use sheet (tray),PET,Mechanical recycling,All,4,3.202579685843493
1757,EU27+3,2029.0,single-use sheet (tray),PET,Mechanical recycling,All,5,1.6424790342652094
1758,EU27+3,2029.0,single-use sheet (tray),PET,Mechanical recycling,All,6,0.837665991485525
1759,EU27+3,2029.0,single-use sheet (tray),PET,Mechanical recycling,All,7,0.4248170909893265
1760,EU27+3,2029.0,reusable sheet (tray),PET,Mechanical recycling,All,0,3.346193809467628
1761,EU27+3,2029.0,reusable sheet (tray),PET,Mechanical recycling,All,1,1.7545217858199957
1762,EU27+3,2029.0,reusable sheet (tray),PET,Mechanical recycling,All,2,0.914914010967311
1763,EU27+3,2029.0,reusable sheet (tray),PET,Mechanical recycling,All,3,0.4744661521006102
1764,EU27+3,2029.0,reusable sheet (tray),PET,Mechanical recycling,All,4,0.2446938420279543
1765,EU27+3,2029.0,reusable sheet (tray),PET,Mechanical recycling,All,5,0.12549398828915911
1766,EU27+3,2029.0,reusable sheet (tray),PET,Mechanical recycling,All,6,0.06400205779430876
1767,EU27+3,2029.0,reusable sheet (tray),PET,Mechanical recycling,All,7,0.032458240156734555
1768,EU27+3,2029.25,single-use beverage bottles,PET,Mechanical recycling,All,0,465.02405948944084
1769,EU27+3,2029.25,single-use beverage bottles,PET,Mechanical recycling,All,1,136.51442512571975
1770,EU27+3,2029.25,single-use beverage bottles,PET,Mechanical recycling,All,2,39.73249316931973
1771,EU27+3,2029.25,single-use beverage bottles,PET,Mechanical recycling,All,3,11.464236273373842
1772,EU27+3,2029.25,single-use beverage bottles,PET,Mechanical recycling,All,4,3.2790179510042643
1773,EU27+3,2029.25,single-use beverage bottles,PET,Mechanical recycling,All,5,0.9296266159090217
1774,EU27+3,2029.25,single-use beverage bottles,PET,Mechanical recycling,All,6,0.26121946054252837
1775,EU27+3,2029.25,single-use beverage bottles,PET,Mechanical recycling,All,7,0.07274451460639143
1776,EU27+3,2029.25,reusable beverage bottles,PET,Mechanical recycling,All,0,13.396877768193406
1777,EU27+3,2029.25,reusable beverage bottles,PET,Mechanical recycling,All,1,3.930662652637567
1778,EU27+3,2029.25,reusable beverage bottles,PET,Mechanical recycling,All,2,1.139863105516162
1779,EU27+3,2029.25,reusable beverage bottles,PET,Mechanical recycling,All,3,0.3276489313807285
1780,EU27+3,2029.25,reusable beverage bottles,PET,Mechanical recycling,All,4,0.09336119341942425
1781,EU27+3,2029.25,reusable beverage bottles,PET,Mechanical recycling,All,5,0.02637803627084228
1782,EU27+3,2029.25,reusable beverage bottles,PET,Mechanical recycling,All,6,0.007380830430681647
1783,EU27+3,2029.25,reusable beverage bottles,PET,Mechanical recycling,All,7,0.0020476883477629692
1784,EU27+3,2029.25,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.329640192899113
1785,EU27+3,2029.25,single-use non-beverage bottles,PET,Mechanical recycling,All,1,8.023004495557943
1786,EU27+3,2029.25,single-use non-beverage bottles,PET,Mechanical recycling,All,2,2.3350936798335407
1787,EU27+3,2029.25,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.673757510055894
1788,EU27+3,2029.25,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.19270912753502092
1789,EU27+3,2029.25,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.05463450849065775
1790,EU27+3,2029.25,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.015351966682860655
1791,EU27+3,2029.25,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.004275222689300261
1792,EU27+3,2029.25,reusable non-beverage bottles,PET,Mechanical recycling,All,0,3.1323906261713983
1793,EU27+3,2029.25,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.9195578005989031
1794,EU27+3,2029.25,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.2676370865765476
1795,EU27+3,2029.25,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.07722280818383914
1796,EU27+3,2029.25,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.022087381986712708
1797,EU27+3,2029.25,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.006261941164654167
1798,EU27+3,2029.25,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.001759567557987151
1799,EU27+3,2029.25,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.0004900051607958188
1800,EU27+3,2029.25,single-use sheet (tray),PET,Mechanical recycling,All,0,43.80728079654479
1801,EU27+3,2029.25,single-use sheet (tray),PET,Mechanical recycling,All,1,23.09563417795629
1802,EU27+3,2029.25,single-use sheet (tray),PET,Mechanical recycling,All,2,12.109816619022464
1803,EU27+3,2029.25,single-use sheet (tray),PET,Mechanical recycling,All,3,6.314792453420766
1804,EU27+3,2029.25,single-use sheet (tray),PET,Mechanical recycling,All,4,3.2747943184612898
1805,EU27+3,2029.25,single-use sheet (tray),PET,Mechanical recycling,All,5,1.6888917935530363
1806,EU27+3,2029.25,single-use sheet (tray),PET,Mechanical recycling,All,6,0.8661671634012199
1807,EU27+3,2029.25,single-use sheet (tray),PET,Mechanical recycling,All,7,0.4417461414034296
1808,EU27+3,2029.25,reusable sheet (tray),PET,Mechanical recycling,All,0,3.3370840371696318
1809,EU27+3,2029.25,reusable sheet (tray),PET,Mechanical recycling,All,1,1.7593438959412615
1810,EU27+3,2029.25,reusable sheet (tray),PET,Mechanical recycling,All,2,0.922483086736559
1811,EU27+3,2029.25,reusable sheet (tray),PET,Mechanical recycling,All,3,0.4810385985265684
1812,EU27+3,2029.25,reusable sheet (tray),PET,Mechanical recycling,All,4,0.24946227745834798
1813,EU27+3,2029.25,reusable sheet (tray),PET,Mechanical recycling,All,5,0.12865382038820428
1814,EU27+3,2029.25,reusable sheet (tray),PET,Mechanical recycling,All,6,0.06598155840463435
1815,EU27+3,2029.25,reusable sheet (tray),PET,Mechanical recycling,All,7,0.03365065985982988
1816,EU27+3,2029.5,single-use beverage bottles,PET,Mechanical recycling,All,0,466.801620892128
1817,EU27+3,2029.5,single-use beverage bottles,PET,Mechanical recycling,All,1,138.21009547135887
1818,EU27+3,2029.5,single-use beverage bottles,PET,Mechanical recycling,All,2,40.57353881981632
1819,EU27+3,2029.5,single-use beverage bottles,PET,Mechanical recycling,All,3,11.808919478867281
1820,EU27+3,2029.5,single-use beverage bottles,PET,Mechanical recycling,All,4,3.4072929292923875
1821,EU27+3,2029.5,single-use beverage bottles,PET,Mechanical recycling,All,5,0.9745590035882638
1822,EU27+3,2029.5,single-use beverage bottles,PET,Mechanical recycling,All,6,0.2762949157481595
1823,EU27+3,2029.5,single-use beverage bottles,PET,Mechanical recycling,All,7,0.07763720143899241
1824,EU27+3,2029.5,reusable beverage bottles,PET,Mechanical recycling,All,0,12.746198697034945
1825,EU27+3,2029.5,reusable beverage bottles,PET,Mechanical recycling,All,1,3.7687589954791303
1826,EU27+3,2029.5,reusable beverage bottles,PET,Mechanical recycling,All,2,1.1040057553989837
1827,EU27+3,2029.5,reusable beverage bottles,PET,Mechanical recycling,All,3,0.3197303843592859
1828,EU27+3,2029.5,reusable beverage bottles,PET,Mechanical recycling,All,4,0.09180554115137443
1829,EU27+3,2029.5,reusable beverage bottles,PET,Mechanical recycling,All,5,0.026135587346499976
1830,EU27+3,2029.5,reusable beverage bottles,PET,Mechanical recycling,All,6,0.007378642862331881
1831,EU27+3,2029.5,reusable beverage bottles,PET,Mechanical recycling,All,7,0.0020632956136878784
1832,EU27+3,2029.5,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.416544948356286
1833,EU27+3,2029.5,single-use non-beverage bottles,PET,Mechanical recycling,All,1,8.117459591432675
1834,EU27+3,2029.5,single-use non-beverage bottles,PET,Mechanical recycling,All,2,2.3829956902065508
1835,EU27+3,2029.5,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.693570367354619
1836,EU27+3,2029.5,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.20011969874832244
1837,EU27+3,2029.5,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.057238534595571544
1838,EU27+3,2029.5,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.016227561425632298
1839,EU27+3,2029.5,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.00455984668358426
1840,EU27+3,2029.5,reusable non-beverage bottles,PET,Mechanical recycling,All,0,3.1194621481781604
1841,EU27+3,2029.5,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.9236068089796743
1842,EU27+3,2029.5,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.2711379050255042
1843,EU27+3,2029.5,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.0789146239054524
1844,EU27+3,2029.5,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.02276967245322535
1845,EU27+3,2029.5,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.006512615384375114
1846,EU27+3,2029.5,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.0018463760929440815
1847,EU27+3,2029.5,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.0005188205010277848
1848,EU27+3,2029.5,single-use sheet (tray),PET,Mechanical recycling,All,0,43.816193884905786
1849,EU27+3,2029.5,single-use sheet (tray),PET,Mechanical recycling,All,1,23.226517373350017
1850,EU27+3,2029.5,single-use sheet (tray),PET,Mechanical recycling,All,2,12.24525098862443
1851,EU27+3,2029.5,single-use sheet (tray),PET,Mechanical recycling,All,3,6.4205963249833236
1852,EU27+3,2029.5,single-use sheet (tray),PET,Mechanical recycling,All,4,3.3480881251147037
1853,EU27+3,2029.5,single-use sheet (tray),PET,Mechanical recycling,All,5,1.736288255031075
1854,EU27+3,2029.5,single-use sheet (tray),PET,Mechanical recycling,All,6,0.895446461670404
1855,EU27+3,2029.5,single-use sheet (tray),PET,Mechanical recycling,All,7,0.4592397953755328
1856,EU27+3,2029.5,reusable sheet (tray),PET,Mechanical recycling,All,0,3.327739692464358
1857,EU27+3,2029.5,reusable sheet (tray),PET,Mechanical recycling,All,1,1.7640008614341862
1858,EU27+3,2029.5,reusable sheet (tray),PET,Mechanical recycling,All,2,0.9299987993796432
1859,EU27+3,2029.5,reusable sheet (tray),PET,Mechanical recycling,All,3,0.487629601632481
1860,EU27+3,2029.5,reusable sheet (tray),PET,Mechanical recycling,All,4,0.2542796323768103
1861,EU27+3,2029.5,reusable sheet (tray),PET,Mechanical recycling,All,5,0.13186712334139572
1862,EU27+3,2029.5,reusable sheet (tray),PET,Mechanical recycling,All,6,0.06800711263616786
1863,EU27+3,2029.5,reusable sheet (tray),PET,Mechanical recycling,All,7,0.034878212405570055
1864,EU27+3,2029.75,single-use beverage bottles,PET,Mechanical recycling,All,0,468.5549216142536
1865,EU27+3,2029.75,single-use beverage bottles,PET,Mechanical recycling,All,1,139.9075617954816
1866,EU27+3,2029.75,single-use beverage bottles,PET,Mechanical recycling,All,2,41.42367251416851
1867,EU27+3,2029.75,single-use beverage bottles,PET,Mechanical recycling,All,3,12.160508095164905
1868,EU27+3,2029.75,single-use beverage bottles,PET,Mechanical recycling,All,4,3.539313185266945
1869,EU27+3,2029.75,single-use beverage bottles,PET,Mechanical recycling,All,5,1.0212176323407474
1870,EU27+3,2029.75,single-use beverage bottles,PET,Mechanical recycling,All,6,0.29209018974117124
1871,EU27+3,2029.75,single-use beverage bottles,PET,Mechanical recycling,All,7,0.08280979814280864
1872,EU27+3,2029.75,reusable beverage bottles,PET,Mechanical recycling,All,0,12.093918693962593
1873,EU27+3,2029.75,reusable beverage bottles,PET,Mechanical recycling,All,1,3.6049902420640336
1874,EU27+3,2029.75,reusable beverage bottles,PET,Mechanical recycling,All,2,1.0637666929236267
1875,EU27+3,2029.75,reusable beverage bottles,PET,Mechanical recycling,All,3,0.3111141301588934
1876,EU27+3,2029.75,reusable beverage bottles,PET,Mechanical recycling,All,4,0.08997694009245744
1877,EU27+3,2029.75,reusable beverage bottles,PET,Mechanical recycling,All,5,0.025806436099890504
1878,EU27+3,2029.75,reusable beverage bottles,PET,Mechanical recycling,All,6,0.007339762544249328
1879,EU27+3,2029.75,reusable beverage bottles,PET,Mechanical recycling,All,7,0.002070527935982077
1880,EU27+3,2029.75,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.50214845613816
1881,EU27+3,2029.75,single-use non-beverage bottles,PET,Mechanical recycling,All,1,8.211969092928225
1882,EU27+3,2029.75,single-use non-beverage bottles,PET,Mechanical recycling,All,2,2.431390512681483
1883,EU27+3,2029.75,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.7137692584320547
1884,EU27+3,2029.75,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.2077423844330347
1885,EU27+3,2029.75,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.05994106055678826
1886,EU27+3,2029.75,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.01714443150691448
1887,EU27+3,2029.75,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.004860577185487997
1888,EU27+3,2029.75,reusable non-beverage bottles,PET,Mechanical recycling,All,0,3.10624160109825
1889,EU27+3,2029.75,reusable non-beverage bottles,PET,Mechanical recycling,All,1,0.9275042513159181
1890,EU27+3,2029.75,reusable non-beverage bottles,PET,Mechanical recycling,All,2,0.274614399727689
1891,EU27+3,2029.75,reusable non-beverage bottles,PET,Mechanical recycling,All,3,0.08061695856747836
1892,EU27+3,2029.75,reusable non-beverage bottles,PET,Mechanical recycling,All,4,0.023463546649049427
1893,EU27+3,2029.75,reusable non-beverage bottles,PET,Mechanical recycling,All,5,0.006770066682294744
1894,EU27+3,2029.75,reusable non-beverage bottles,PET,Mechanical recycling,All,6,0.0019363844660691943
1895,EU27+3,2029.75,reusable non-beverage bottles,PET,Mechanical recycling,All,7,0.0005489797489073931
1896,EU27+3,2029.75,single-use sheet (tray),PET,Mechanical recycling,All,0,43.82209023566767
1897,EU27+3,2029.75,single-use sheet (tray),PET,Mechanical recycling,All,1,23.35600089407419
1898,EU27+3,2029.75,single-use sheet (tray),PET,Mechanical recycling,All,2,12.380777800170149
1899,EU27+3,2029.75,single-use sheet (tray),PET,Mechanical recycling,All,3,6.527269205301718
1900,EU27+3,2029.75,single-use sheet (tray),PET,Mechanical recycling,All,4,3.4224664492928345
1901,EU27+3,2029.75,single-use sheet (tray),PET,Mechanical recycling,All,5,1.7846814684320753
1902,EU27+3,2029.75,single-use sheet (tray),PET,Mechanical recycling,All,6,0.9255196867030087
1903,EU27+3,2029.75,single-use sheet (tray),PET,Mechanical recycling,All,7,0.47731321470562943
1904,EU27+3,2029.75,reusable sheet (tray),PET,Mechanical recycling,All,0,3.318162845659239
1905,EU27+3,2029.75,reusable sheet (tray),PET,Mechanical recycling,All,1,1.768491963268095
1906,EU27+3,2029.75,reusable sheet (tray),PET,Mechanical recycling,All,2,0.9374595476038468
1907,EU27+3,2029.75,reusable sheet (tray),PET,Mechanical recycling,All,3,0.4942379977234764
1908,EU27+3,2029.75,reusable sheet (tray),PET,Mechanical recycling,All,4,0.2591455796524552
1909,EU27+3,2029.75,reusable sheet (tray),PET,Mechanical recycling,All,5,0.1351342135617824
1910,EU27+3,2029.75,reusable sheet (tray),PET,Mechanical recycling,All,6,0.07007938402611741
1911,EU27+3,2029.75,reusable sheet (tray),PET,Mechanical recycling,All,7,0.03614165868043338
1912,EU27+3,2030.0,single-use beverage bottles,PET,Mechanical recycling,All,0,469.2515050989442
1913,EU27+3,2030.0,single-use beverage bottles,PET,Mechanical recycling,All,1,141.2957637097418
1914,EU27+3,2030.0,single-use beverage bottles,PET,Mechanical recycling,All,2,42.19002913160117
1915,EU27+3,2030.0,single-use beverage bottles,PET,Mechanical recycling,All,3,12.491576064097474
1916,EU27+3,2030.0,single-use beverage bottles,PET,Mechanical recycling,All,4,3.6670797790048297
1917,EU27+3,2030.0,single-use beverage bottles,PET,Mechanical recycling,All,5,1.0673027567341615
1918,EU27+3,2030.0,single-use beverage bottles,PET,Mechanical recycling,All,6,0.30795477460427284
1919,EU27+3,2030.0,single-use beverage bottles,PET,Mechanical recycling,All,7,0.08808168376380723
1920,EU27+3,2030.0,reusable beverage bottles,PET,Mechanical recycling,All,0,13.279469372032356
1921,EU27+3,2030.0,reusable beverage bottles,PET,Mechanical recycling,All,1,3.974955739734823
1922,EU27+3,2030.0,reusable beverage bottles,PET,Mechanical recycling,All,2,1.1783105946914314
1923,EU27+3,2030.0,reusable beverage bottles,PET,Mechanical recycling,All,3,0.3461195486219788
1924,EU27+3,2030.0,reusable beverage bottles,PET,Mechanical recycling,All,4,0.10085914024896131
